Date,PM10 ( - ),PM 2.5 ( ng/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),O3 ( µg/m3 )
2022-01-08 05:00:56,83.935,65.29,1199.3,35.225,47.15,21.615,70.41499999999999,10.226666666666667,20.993333333333336
2022-01-08 06:00:56,83.74000000000001,60.69,1234.6333333333334,38.1275,48.72,21.57,56.975,11.516666666666666,14.923333333333334
2022-01-08 07:00:56,64.94,59.34,1275.1233333333332,43.7525,57.0475,24.06,45.265,13.946666666666667,11.156666666666666
2022-01-08 08:00:56,59.61,53.74,993.82,44.3525,62.8475,21.145,42.995000000000005,10.193333333333333,14.003333333333336
2022-01-08 09:00:56,69.31,46.35,1014.6533333333333,62.2825,108.95500000000001,25.89,42.065,9.236666666666666,12.883333333333333
2022-01-08 10:00:56,84.67,46.94,1063.89,79.685,146.265,30.56,46.135000000000005,9.65,15.329999999999998
2022-01-08 11:00:56,108.255,50.45,1190.9533333333334,54.0725,94.1575,32.36,54.46,10.516666666666667,25.063333333333333
2022-01-08 12:00:56,69.235,55.74,1032.5233333333333,39.54,59.88,32.38,49.295,12.773333333333333,31.88
2022-01-08 13:00:56,46.485,48.44,872.2399999999999,32.79,48.6775,30.835,47.14,11.573333333333332,43.74333333333333
2022-01-08 14:00:56,61.175,44.98,807.4333333333334,32.3125,47.6175,26.17,48.08,9.793333333333333,50.35666666666666
2022-01-08 15:00:56,44.43,43.45,810.8233333333334,31.6625,46.2275,24.365,43.18,9.346666666666666,53.01666666666667
2022-01-08 16:00:56,40.795,47.74,768.02,34.9275,50.4475,24.29,34.495000000000005,9.453333333333333,55.04
2022-01-08 17:00:56,32.095,46.65,805.3533333333334,39.675,53.735,19.395,24.97,10.283333333333333,51.379999999999995
2022-01-08 18:00:56,49.385,42.34,1019.7466666666666,50.3675,71.7325,26.27,22.240000000000002,10.793333333333331,48.45666666666667
2022-01-08 19:00:56,50.04,35.56,1382.993333333333,59.0425,91.2675,41.845,30.369999999999997,13.326666666666666,46.24666666666667
2022-01-08 20:00:56,60.480000000000004,35.76,1744.7733333333333,71.835,129.725,59.34,47.290000000000006,14.83,45.663333333333334
2022-01-08 21:00:56,71.975,44.85,1852.33,62.207499999999996,113.0325,54.59,60.895,13.296666666666667,50.906666666666666
2022-01-08 22:00:56,85.11,62.5,1727.0133333333333,52.88249999999999,92.77499999999999,31.425,64.42999999999999,12.700000000000001,52.49333333333334
2022-01-08 23:00:56,72.61,68.82,1184.36,35.83,55.977500000000006,25.759999999999998,50.925,10.233333333333334,55.67333333333334
2022-01-09 00:00:56,64.245,59.74,901.5366666666667,23.505,33.5525,22.945,46.650000000000006,9.466666666666667,55.616666666666674
2022-01-09 01:00:56,52.41,51.41,919.2399999999999,23.0125,32.152499999999996,18.325,37.075,8.213333333333333,57.26333333333334
2022-01-09 02:00:56,48.595,42.2,839.3033333333333,22.2025,31.3125,18.580000000000002,35.585,7.47,58.22666666666667
2022-01-09 03:00:56,43.76,38.46,799.5666666666666,20.752499999999998,29.06,16.2,29.085,7.896666666666666,58.906666666666666
2022-01-09 04:00:56,37.595,35.76,707.9133333333334,18.265,24.55,12.83,23.825000000000003,7.493333333333333,58.71666666666666
2022-01-09 05:00:56,33.35,28.62,652.0066666666667,15.4775,20.3675,10.965,20.085,7.830000000000001,56.52333333333333
2022-01-09 06:00:56,31.02,24.05,636.8333333333334,15.11,19.9675,12.55,18.380000000000003,7.846666666666667,55.35999999999999
2022-01-09 07:00:56,28.92,25.8,605.2233333333332,13.42,17.1125,11.405,15.075000000000001,7.723333333333334,54.53000000000001
2022-01-09 08:00:56,27.869999999999997,21.93,588.8366666666667,16.0175,20.14,10.450000000000001,12.695,7.716666666666668,52.45666666666667
2022-01-09 09:00:56,28.82,20.13,565.7666666666667,19.084999999999997,24.259999999999998,10.9,9.425,7.233333333333333,51.00333333333333
2022-01-09 10:00:56,25.36,27.07,621.0166666666668,21.6475,29.325,15.815,7.700000000000001,7.9799999999999995,45.51
2022-01-09 11:00:56,27.77,23.84,662.2533333333332,22.84,31.4575,20.02,10.934999999999999,8.173333333333334,47.666666666666664
2022-01-09 12:00:56,37.74,25.08,672.7833333333333,24.925,35.8525,19.785,17.305,8.21,48.93666666666667
2022-01-09 13:00:56,38.260000000000005,23.82,671.4166666666666,24.6875,35.3375,19.885,20.69,8.783333333333333,46.49333333333334
2022-01-09 14:00:56,42.185,25.93,629.3033333333333,22.48,30.072499999999998,20.115,20.48,8.456666666666665,46.28333333333333
2022-01-09 15:00:56,38.58,28.28,612.8033333333333,23.259999999999998,31.2825,20.065,18.345,8.540000000000001,46.56666666666666
2022-01-09 16:00:56,41.114999999999995,26.03,601.7033333333334,22.5775,30.675,23.15,21.105,9.206666666666667,46.596666666666664
2022-01-09 17:00:56,41.625,23.73,628.3033333333334,28.277499999999996,36.97,29.759999999999998,21.04,9.686666666666666,43.56999999999999
2022-01-09 18:00:56,57.665000000000006,18.83,754.9699999999999,34.167500000000004,45.3275,44.065,23.560000000000002,9.706666666666665,41.18
2022-01-09 19:00:56,198.46,19.18,950.3433333333334,39.8275,54.155,78.255,28.485,10.683333333333332,42.94333333333333
2022-01-09 20:00:56,262.17,27.95,1021.2800000000001,38.1125,54.1225,127.91,44.265,11.226666666666667,47.86666666666667
2022-01-09 21:00:56,226.42499999999998,28.64,1149.43,35.835,52.362500000000004,148.015,53.175,11.37,52.56333333333333
2022-01-09 22:00:56,248.07,40.28,911.5466666666666,29.2275,40.5625,182.60000000000002,55.94499999999999,10.453333333333333,51.49666666666667
2022-01-09 23:00:56,348.38,50.54,915.21,26.0075,36.3475,193.8,53.269999999999996,9.35,50.73
2022-01-10 00:00:56,509.13,74.3,949.87,27.52,39.2125,167.17499999999998,63.57000000000001,9.086666666666666,52.910000000000004
2022-01-10 01:00:56,407.36,86.47,1098.7366666666667,30.6925,49.1125,123.35,68.515,7.866666666666667,49.49666666666667
2022-01-10 02:00:56,391.81,85.42,827.37,23.11,33.0125,115.815,61.45,7.006666666666667,48.70333333333334
2022-01-10 03:00:56,270.655,76.99,847.0500000000001,19.314999999999998,26.2225,89.19,58.435,6.830000000000001,45.59666666666667
2022-01-10 04:00:56,213.895,73.49,789.4366666666666,16.35,22.1175,66.6,48.975,6.996666666666667,49.38666666666666
2022-01-10 05:00:56,203.48000000000002,70.7,785.7933333333334,14.6975,19.61,73.725,41.230000000000004,7.0,51.19
2022-01-10 06:00:56,155.81,63.24,765.2933333333334,14.12,18.65,62.96,31.785,7.0566666666666675,54.15
2022-01-10 07:00:56,122.125,60.9,767.5333333333333,17.1075,21.5475,61.074999999999996,24.605,7.366666666666667,49.833333333333336
2022-01-10 08:00:56,90.85499999999999,60.87,791.13,24.595,31.485,48.765,20.155,7.669999999999999,36.9
2022-01-10 09:00:56,114.83,59.18,836.6999999999999,29.7175,44.3975,41.665,21.689999999999998,8.683333333333332,40.76333333333333
2022-01-10 10:00:56,121.2,58.59,912.38,30.85,48.2075,39.97,22.854999999999997,10.206666666666665,46.49
2022-01-10 11:00:56,87.28,53.49,1106.37,41.655,71.8725,52.335,30.36,9.946666666666667,43.276666666666664
2022-01-10 12:00:56,84.15,55.33,994.5566666666667,35.9025,57.337500000000006,58.809999999999995,32.47,10.64,44.88333333333333
2022-01-10 13:00:56,57.614999999999995,57.99,1000.4366666666666,33.79,53.57,48.955,33.949999999999996,10.513333333333334,46.596666666666664
2022-01-10 14:00:56,72.15,55.76,1030.6166666666666,37.2675,56.145,49.22,38.769999999999996,9.936666666666667,43.4
2022-01-10 15:00:56,89.565,52.78,1279.6733333333334,55.07,80.67750000000001,47.065,41.964999999999996,9.94,25.28
2022-01-10 16:00:56,82.535,55.4,1274.1333333333334,59.315,87.2225,43.974999999999994,45.165,10.756666666666666,20.32333333333333
2022-01-10 17:00:56,103.815,58.77,1486.7866666666666,70.91,113.10249999999999,35.565,40.5,10.503333333333332,17.666666666666668
2022-01-10 18:00:56,101.49,64.99,1467.89,75.34,122.1775,35.78,43.935,10.793333333333331,18.856666666666666
2022-01-10 19:00:56,124.52000000000001,62.74,1552.3466666666666,78.57,134.065,34.175,65.605,11.293333333333335,21.683333333333334
2022-01-10 20:00:56,144.775,65.81,1639.8466666666666,64.5125,109.0075,41.305,92.37,10.62,36.56666666666667
2022-01-10 21:00:56,98.75999999999999,72.73,1758.8333333333333,53.722500000000004,92.8775,25.25,78.87,9.26,47.25
2022-01-10 22:00:56,60.605,79.45,1414.5766666666668,37.7725,57.115,20.825,65.175,9.116666666666667,44.68333333333334
2022-01-10 23:00:56,52.64,65.82,1238.89,33.735,49.1275,25.375,53.53,9.413333333333332,46.919999999999995
2022-01-11 00:00:56,30.41,62.47,1225.5233333333333,26.015,38.345,24.189999999999998,48.61,9.216666666666667,53.086666666666666
2022-01-11 01:00:56,25.200000000000003,59.8,1136.7033333333334,23.33,34.1775,16.689999999999998,43.765,6.416666666666667,51.68333333333334
2022-01-11 02:00:56,29.92,54.69,950.8366666666667,21.055,30.56,13.99,38.635000000000005,5.733333333333333,53.63666666666668
2022-01-11 03:00:56,25.185000000000002,44.21,768.0766666666667,16.58,23.572499999999998,14.195,27.255,5.69,50.91333333333333
2022-01-11 04:00:56,31.1,37.95,756.8333333333334,19.435000000000002,25.6775,10.005,21.514999999999997,5.986666666666667,44.01333333333333
2022-01-11 05:00:56,31.09,32.9,740.6866666666666,16.197499999999998,22.3775,12.165000000000001,18.755000000000003,6.276666666666666,39.38333333333333
2022-01-11 06:00:56,31.75,26.91,730.2966666666666,17.3425,22.585,10.370000000000001,15.16,6.906666666666666,37.00666666666667
2022-01-11 07:00:56,28.810000000000002,24.66,662.76,19.5925,24.474999999999998,11.200000000000001,15.799999999999999,6.983333333333333,42.23666666666667
2022-01-11 08:00:56,26.685000000000002,19.83,695.14,21.785,28.16,15.105,11.594999999999999,6.670000000000001,45.48
2022-01-11 09:00:56,26.065,20.75,718.2633333333333,26.665,35.195,19.745,11.355,6.623333333333332,43.04333333333333
2022-01-11 10:00:56,27.35,24.19,955.63,43.55,64.85249999999999,21.795,20.63,6.816666666666666,34.36333333333334
2022-01-11 11:00:56,36.515,28.5,1078.8366666666666,53.625,78.6125,25.314999999999998,35.79,7.216666666666666,21.173333333333332
2022-01-11 12:00:56,52.635,44.23,1081.1933333333334,57.3275,90.4875,30.195,51.735,7.843333333333334,12.596666666666666
2022-01-11 13:00:56,61.775,53.85,1208.3266666666666,50.775000000000006,79.5975,38.495000000000005,68.145,7.743333333333333,16.103333333333335
2022-01-11 14:00:56,69.745,69.71,1245.2066666666667,61.287499999999994,98.9175,33.86,76.73,8.623333333333333,16.166666666666668
2022-01-11 15:00:56,86.10499999999999,81.07,1333.3433333333332,53.845,84.8425,34.945,83.52,8.393333333333333,19.856666666666666
2022-01-11 16:00:56,77.745,81.77,1361.9833333333333,61.4925,96.695,38.709999999999994,91.57,8.336666666666666,17.23
2022-01-11 17:00:56,72.35,85.85,1332.3,58.417500000000004,93.9375,30.36,87.575,8.756666666666668,25.416666666666668
2022-01-11 18:00:56,82.99000000000001,89.1,1410.71,63.795,114.1575,41.165,78.095,8.77,22.540000000000003
2022-01-11 19:00:56,88.205,98.4,1678.2733333333333,70.0475,130.3275,41.36,74.19,9.533333333333333,19.16
2022-01-11 20:00:56,90.22,101.47,2096.2566666666667,75.4675,144.19,49.26,74.75999999999999,9.6,18.31
2022-01-11 21:00:56,88.21000000000001,117.56,2266.2033333333334,84.35249999999999,159.335,50.59,77.065,10.34,14.766666666666666
2022-01-11 22:00:56,93.425,131.91,2549.85,71.7675,133.235,44.78,79.92,10.92,12.9
2022-01-11 23:00:56,102.195,131.81,2643.0466666666666,51.585,100.25,65.10000000000001,51.27,4.966666666666666,8.663333333333334
2022-01-12 00:00:56,100.89,129.67,2939.9033333333336,52.497499999999995,93.66250000000001,64.55,90.08,10.846666666666666,21.923333333333332
2022-01-12 01:00:56,83.625,127.25,3245.6433333333334,60.17,118.9375,55.754999999999995,89.995,9.549999999999999,10.729999999999999
2022-01-12 02:00:56,84.43,142.82,2630.67,61.432500000000005,106.355,47.785,92.22,8.936666666666666,14.616666666666667
2022-01-12 03:00:56,107.65,146.43,1779.01,42.69,69.2975,34.32,72.335,7.496666666666666,23.75333333333333
2022-01-12 04:00:56,102.36500000000001,134.08,1424.9233333333334,34.365,52.629999999999995,32.87,61.099999999999994,6.88,28.73
2022-01-12 05:00:56,103.16,113.74,1281.9266666666667,30.22,43.145,28.53,56.53,7.223333333333334,30.040000000000003
2022-01-12 06:00:56,93.405,99.97,1309.8066666666666,32.129999999999995,42.54,28.884999999999998,43.06,7.666666666666667,25.83666666666667
2022-01-12 07:00:56,88.85,90.09,1506.5766666666666,34.855,46.315,6.195,41.565,8.813333333333334,20.906666666666666
2022-01-12 08:00:56,86.59,87.74,1595.8100000000002,38.8025,61.6325,31.695,43.379999999999995,9.506666666666666,18.66
2022-01-12 09:00:56,83.32499999999999,84.8,1350.3133333333333,40.8375,71.1925,39.905,54.25,14.196666666666667,16.283333333333335
2022-01-12 10:00:56,84.28999999999999,78.61,1363.5766666666666,52.9225,102.695,44.79,64.315,8.963333333333333,16.349999999999998
2022-01-12 11:00:56,103.08,93.1,1567.6266666666668,64.295,130.30249999999998,50.09,69.255,8.966666666666667,20.98
2022-01-12 12:00:56,104.915,110.28,1402.8500000000001,51.9025,98.3175,47.315,71.73,9.34,25.846666666666664
2022-01-12 13:00:56,98.83,117.28,1216.4066666666668,43.43,72.9925,38.655,69.18,9.88,25.74
2022-01-12 14:00:56,83.53999999999999,88.55,1014.1666666666666,42.0525,65.625,39.25,70.265,9.923333333333334,27.786666666666672
2022-01-12 15:00:56,75.25999999999999,78.65,983.0066666666667,44.4775,67.0,38.275,69.315,9.876666666666667,29.396666666666665
2022-01-12 16:00:56,83.57,76.55,918.5566666666667,37.4925,56.0325,37.72,62.955,9.41,43.63666666666666
2022-01-12 17:00:56,83.1,71.34,1103.3766666666668,55.565,84.325,39.495000000000005,61.415,9.933333333333335,30.606666666666666
2022-01-12 18:00:56,89.535,77.75,1371.1766666666665,56.147499999999994,89.4025,54.58,59.80500000000001,10.973333333333334,41.49666666666667
2022-01-12 19:00:56,105.10499999999999,82.49,1854.9166666666667,58.8275,117.7725,72.08999999999999,80.33500000000001,11.816666666666668,51.120000000000005
2022-01-12 20:00:56,119.41499999999999,93.68,2342.8,68.27,143.2175,102.80000000000001,132.73,12.68,54.166666666666664
2022-01-12 21:00:56,146.965,116.35,2980.0333333333333,79.655,167.2975,78.95,196.35000000000002,12.433333333333332,36.163333333333334
2022-01-12 22:00:56,173.29500000000002,148.02,3180.2933333333335,86.515,180.12,73.80499999999999,190.72,12.003333333333332,28.763333333333335
2022-01-12 23:00:56,211.57999999999998,299.15,3262.133333333333,68.5,137.19,49.515,149.14,11.393333333333333,36.910000000000004
2022-01-13 00:00:56,202.935,301.06,2356.8233333333333,51.275,95.61749999999999,41.375,132.32,10.606666666666667,38.27
2022-01-13 01:00:56,156.125,224.87,2338.5533333333333,50.6625,86.30749999999999,40.144999999999996,111.09,8.513333333333334,29.206666666666667
2022-01-13 02:00:56,123.33500000000001,162.21,1415.4799999999998,35.6425,56.2325,29.080000000000002,79.25999999999999,7.776666666666666,35.40666666666667
2022-01-13 03:00:56,102.33,93.39,1149.7966666666666,31.845,48.1775,26.845000000000002,54.125,7.483333333333333,35.99666666666667
2022-01-13 04:00:56,78.79,60.36,1364.8733333333332,27.005,37.82,27.725,49.74,7.773333333333333,30.900000000000002
2022-01-13 05:00:56,64.23,78.88,1111.5866666666668,22.427500000000002,30.3975,29.310000000000002,48.455,8.01,32.6
2022-01-13 06:00:56,63.825,88.78,1019.8833333333333,23.067500000000003,31.61,31.12,44.905,8.163333333333332,27.060000000000002
2022-01-13 07:00:56,59.735,94.77,962.6633333333334,24.122500000000002,32.557500000000005,30.89,57.724999999999994,7.953333333333333,27.343333333333334
2022-01-13 08:00:56,51.35,123.52,1030.71,42.0725,64.8,29.685,66.06,8.216666666666667,20.476666666666667
2022-01-13 09:00:56,66.22999999999999,125.97,1134.6433333333332,56.705,97.28,31.67,76.13,10.623333333333333,16.82
2022-01-13 10:00:56,78.44,127.35,1232.7966666666666,64.1275,114.29,33.155,97.12,13.799999999999999,17.283333333333335
2022-01-13 11:00:56,61.92999999999999,123.53,1459.3333333333333,66.145,119.435,31.335,83.32,12.04,21.863333333333333
2022-01-13 12:00:56,61.44,113.05,1338.7133333333334,47.3975,80.1775,34.775,79.15,8.893333333333333,30.463333333333335
2022-01-13 13:00:56,54.965,85.82,1215.0233333333333,50.76,84.2225,28.335,60.955,9.503333333333332,35.6
2022-01-13 14:00:56,49.58,105.46,1194.8566666666668,45.1375,72.3125,34.17,53.625,9.299999999999999,34.78666666666667
2022-01-13 15:00:56,47.17,84.63,1402.86,55.66,94.195,28.13,61.68,10.496666666666666,35.303333333333335
2022-01-13 16:00:56,49.144999999999996,64.12,1289.7133333333334,56.04,91.2775,27.869999999999997,54.195,10.553333333333333,37.43666666666667
2022-01-13 17:00:56,42.385,87.79,1168.1566666666668,58.0025,89.2025,27.56,37.215,9.89,24.826666666666664
2022-01-13 18:00:56,33.155,82.7,1362.27,70.43,105.3725,23.395000000000003,38.39,10.033333333333333,16.596666666666664
2022-01-13 19:00:56,9.31,64.56,1475.5166666666667,53.965,87.3125,30.095,43.365,5.926666666666667,8.023333333333333
2022-01-13 20:00:56,43.555,68.66,1724.6533333333334,71.72,114.085,30.645000000000003,64.61500000000001,11.063333333333333,18.12333333333333
2022-01-13 21:00:56,46.17,67.33,1775.493333333333,64.8825,103.675,34.17,81.05,11.423333333333332,24.5
2022-01-13 22:00:56,47.295,71.18,1857.8500000000001,61.400000000000006,96.62,42.165,83.255,10.156666666666666,23.98
2022-01-13 23:00:56,47.865,93.37,1709.0966666666666,55.2425,79.735,39.769999999999996,92.195,10.263333333333334,22.16333333333333
2022-01-14 00:00:56,50.78,107.28,1549.3933333333334,58.1925,89.38250000000001,27.335,85.315,9.586666666666666,20.736666666666665
2022-01-14 01:00:56,56.13,110.71,1434.3366666666668,48.957499999999996,72.1475,20.465,69.53,8.143333333333333,20.080000000000002
2022-01-14 02:00:56,44.03,104.05,1236.6899999999998,37.115,50.8675,24.9,56.895,7.62,20.470000000000002
2022-01-14 03:00:56,39.19499999999999,82.95,1118.4033333333334,34.29,47.265,21.74,54.83,7.476666666666667,23.603333333333335
2022-01-14 04:00:56,37.28,70.28,995.1966666666667,27.375,35.23,19.03,42.155,7.736666666666667,22.38
2022-01-14 05:00:56,26.979999999999997,60.85,958.02,26.91,34.5975,17.955000000000002,35.725,7.766666666666667,18.35
2022-01-14 06:00:56,21.45,53.94,877.6033333333334,21.5075,28.19,20.295,25.325,8.333333333333334,22.926666666666666
2022-01-14 07:00:56,20.18,53.82,880.4900000000001,22.990000000000002,29.185,7.3100000000000005,21.575,8.48,20.506666666666664
2022-01-14 08:00:56,23.34,53.06,793.57,35.415,53.58,7.615,19.810000000000002,9.176666666666668,13.26
2022-01-14 09:00:56,19.495,39.69,851.1466666666666,33.9225,54.595,13.435,20.915,10.086666666666666,4.6499999999999995
2022-01-14 10:00:56,17.825,27.82,1230.9566666666667,50.542500000000004,127.7525,18.945,26.42,11.79,10.83
2022-01-14 11:00:56,18.195,21.79,1232.4633333333334,49.474999999999994,89.2325,5.545,23.525,4.073333333333333,22.596666666666664
2022-01-14 12:00:56,16.015,24.4,1055.6766666666665,50.045,80.2725,4.605,10.78,11.229999999999999,25.686666666666667
2022-01-14 13:00:56,16.224999999999998,20.73,917.5066666666667,38.6825,57.0525,4.07,8.2,5.1433333333333335,39.88333333333333
2022-01-14 14:00:56,18.029999999999998,17.56,948.1866666666666,43.16,67.0975,3.87,12.995,16.623333333333335,39.57666666666667
2022-01-14 15:00:56,17.62,0.0,352.23,27.04,37.3425,26.525,9.39,19.516666666666666,40.75333333333334
2022-01-14 16:00:56,16.06,0.0,510.01,47.25,75.875,22.740000000000002,6.775,18.006666666666664,44.39666666666667
2022-01-14 17:00:56,38.255,22.43,826.8666666666667,47.317499999999995,68.965,18.2,6.665,16.186666666666667,38.153333333333336
2022-01-14 18:00:56,50.35,31.14,1249.5133333333333,71.555,109.1575,25.59,8.795,14.93,21.540000000000003
2022-01-14 19:00:56,53.595,35.45,1810.8700000000001,94.36,169.235,51.995,20.255,22.313333333333333,19.893333333333334
2022-01-14 20:00:56,76.155,41.31,2193.2599999999998,108.39,210.1625,81.89,96.85,24.016666666666666,18.87
2022-01-14 21:00:56,126.03,66.46,2842.683333333334,111.265,225.2925,59.75,103.715,15.040000000000001,19.176666666666666
2022-01-14 22:00:56,158.03,94.84,2237.7533333333336,67.43,121.23499999999999,47.82,168.04,11.983333333333334,28.543333333333333
2022-01-14 23:00:56,137.535,114.13,2141.403333333333,63.5925,110.15,38.75,104.035,10.443333333333333,27.69333333333333
2022-01-15 00:00:56,134.2,125.03,1894.13,61.0525,105.515,31.689999999999998,78.14,8.063333333333334,26.560000000000002
2022-01-15 01:00:56,125.42,121.76,1381.3933333333334,48.705,75.88250000000001,25.805,63.49,9.713333333333333,26.653333333333336
2022-01-15 02:00:56,104.16,109.58,1223.5166666666667,48.6775,75.3275,16.32,61.695,10.116666666666667,28.956666666666667
2022-01-15 03:00:56,83.295,101.64,1107.6499999999999,40.5175,59.7825,16.99,37.785,8.62,30.813333333333333
2022-01-15 04:00:56,69.065,83.03,1303.4666666666667,38.625,53.745,11.7,38.44,8.656666666666666,27.123333333333335
2022-01-15 05:00:56,46.835,67.11,756.4333333333333,29.567500000000003,39.705,15.955,25.355,7.623333333333334,33.839999999999996
2022-01-15 06:00:56,35.575,54.87,851.4366666666666,30.840000000000003,40.417500000000004,10.504999999999999,26.134999999999998,7.026666666666666,30.23
2022-01-15 07:00:56,37.065,50.22,817.9366666666666,40.8,54.275,12.55,26.575,9.813333333333334,23.353333333333335
2022-01-15 08:00:56,42.07,44.72,745.1366666666667,57.0975,91.805,15.45,23.96,10.336666666666666,20.049999999999997
2022-01-15 09:00:56,50.68,45.3,701.5866666666667,83.32,155.7875,23.28,37.805,18.113333333333333,25.233333333333334
2022-01-15 10:00:56,78.83500000000001,44.76,1016.3299999999999,92.9525,176.235,11.604999999999999,46.325,16.69,19.37666666666667
2022-01-15 11:00:56,114.45499999999998,43.31,940.9799999999999,84.81,155.85500000000002,18.125,69.095,18.396666666666665,28.180000000000003
2022-01-15 12:00:56,114.41999999999999,50.0,1084.9033333333334,77.63499999999999,135.0525,12.525,47.625,17.973333333333333,28.77333333333333
2022-01-15 13:00:56,100.13,48.25,364.34999999999997,31.5825,45.1525,13.5,45.42,17.040000000000003,50.30666666666667
2022-01-15 14:00:56,72.34,41.37,299.84,27.2025,39.192499999999995,14.145,37.01,13.353333333333333,57.56
2022-01-15 15:00:56,49.53,31.74,345.48,31.9975,47.7575,13.260000000000002,23.245,12.373333333333335,59.620000000000005
2022-01-15 16:00:56,46.015,22.5,239.3166666666667,32.8525,47.995,11.4,20.275000000000002,11.173333333333332,58.526666666666664
2022-01-15 17:00:56,33.74,19.73,280.1433333333333,36.095,49.945,12.379999999999999,14.379999999999999,10.686666666666667,50.913333333333334
2022-01-15 18:00:56,30.03,16.15,472.77666666666664,57.3225,81.205,8.565,10.56,11.233333333333334,45.31
2022-01-15 19:00:56,31.535,11.53,674.0933333333334,54.39,59.9925,19.72,13.25,11.946666666666665,42.0
2022-01-15 20:00:56,42.09,12.23,1041.4266666666667,65.28999999999999,100.89500000000001,50.62,30.755000000000003,11.93,43.02666666666667
2022-01-15 21:00:56,49.455,21.97,1992.21,83.4225,149.62,56.335,52.57,11.806666666666667,37.15
2022-01-15 22:00:56,63.92999999999999,41.27,1838.793333333333,82.47749999999999,134.79250000000002,44.29,68.415,16.823333333333334,23.153333333333332
2022-01-15 23:00:56,81.39500000000001,68.4,1453.5,67.56,106.85750000000002,35.68,83.975,13.896666666666667,28.786666666666665
2022-01-16 00:00:56,91.25999999999999,84.8,1093.7233333333334,55.8225,83.43,16.365000000000002,73.91,12.833333333333334,35.906666666666666
2022-01-16 01:00:56,81.81,68.34,643.91,50.0175,70.885,19.305,54.43,15.336666666666666,35.653333333333336
2022-01-16 02:00:56,60.724999999999994,45.98,439.6933333333333,39.8525,52.7475,13.485,45.31999999999999,12.313333333333333,37.903333333333336
2022-01-16 03:00:56,49.64,35.39,379.80999999999995,23.8375,31.055,10.985,32.135000000000005,7.203333333333333,49.96333333333334
2022-01-16 04:00:56,44.625,27.08,354.79333333333335,19.06,24.380000000000003,10.565,21.445,5.753333333333333,54.25333333333333
2022-01-16 05:00:56,35.955,19.19,263.10999999999996,16.9575,21.205,9.28,19.009999999999998,6.4433333333333325,52.65
2022-01-16 06:00:56,25.78,14.74,263.75666666666666,15.33,19.46,7.49,13.024999999999999,4.64,53.96333333333333
2022-01-16 07:00:56,24.135,11.38,272.23333333333335,18.6,22.630000000000003,7.27,9.49,5.763333333333333,50.73333333333333
2022-01-16 08:00:56,17.13,8.74,356.24666666666667,16.134999999999998,19.425,7.56,11.155000000000001,3.1300000000000003,49.076666666666675
2022-01-16 09:00:56,19.09,6.86,404.41,25.9925,32.6275,8.13,8.015,11.686666666666667,45.02
2022-01-16 10:00:56,16.015,6.36,552.7533333333332,24.2925,32.665,14.45,8.345,8.196666666666667,47.449999999999996
2022-01-16 11:00:56,16.255,5.61,623.28,24.9075,34.0575,15.77,10.795,10.246666666666668,48.580000000000005
2022-01-16 12:00:56,22.725,6.24,722.4166666666666,29.585,41.3825,13.555,9.905000000000001,17.72,49.46333333333333
2022-01-16 13:00:56,22.195,7.77,764.54,25.445,35.6425,17.05,10.635,24.343333333333334,53.49666666666667
2022-01-16 14:00:56,27.43,10.8,609.09,27.505000000000003,38.815,16.175,9.75,30.7,55.75333333333333
2022-01-16 15:00:56,25.39,16.93,395.82333333333327,26.6575,37.5275,12.870000000000001,9.5,22.143333333333334,59.199999999999996
2022-01-16 16:00:56,25.02,20.32,429.64333333333326,25.9775,35.67,12.19,9.695,14.15,60.49666666666666
2022-01-16 17:00:56,24.39,16.74,550.6166666666667,28.7025,39.6525,10.16,9.085,5.986666666666667,60.41
2022-01-16 18:00:56,19.689999999999998,17.2,591.7066666666666,32.8225,44.09,15.035,6.515000000000001,4.226666666666667,56.303333333333335
2022-01-16 19:00:56,20.81,15.57,718.2166666666666,33.542500000000004,46.405,15.56,4.734999999999999,5.866666666666667,56.053333333333335
2022-01-16 20:00:56,23.225,11.27,729.0266666666666,39.15,54.5875,16.07,4.555,5.489999999999999,50.18666666666667
2022-01-16 21:00:56,34.055,14.88,798.1999999999999,44.455,58.4075,16.19,3.79,19.563333333333333,37.556666666666665
2022-01-16 22:00:56,35.335,14.31,791.61,42.06,53.817499999999995,18.915,9.825,18.413333333333334,38.13333333333333
2022-01-16 23:00:56,35.67,11.16,1146.91,52.545,76.44,21.655,12.055,18.393333333333334,29.403333333333332
2022-01-17 00:00:56,53.805,15.94,1706.1733333333334,45.28,74.83,53.93,40.96,10.816666666666668,30.439999999999998
2022-01-17 01:00:56,47.11,19.72,1777.5466666666669,49.42,81.3975,80.235,101.99,15.213333333333333,32.92333333333333
2022-01-17 02:00:56,39.31,18.33,1490.256666666667,47.96,69.3775,49.370000000000005,85.39999999999999,13.266666666666666,32.43666666666667
2022-01-17 03:00:56,39.65,25.15,1171.1933333333334,40.0675,56.5475,26.515,111.085,11.186666666666667,33.336666666666666
2022-01-17 04:00:56,40.195,30.2,1221.64,33.32,41.1925,16.445,61.695,11.693333333333333,29.003333333333334
