Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-09 00:00:56,15.66,11.9,288.12,0.0,19.26,73.74
2018-04-09 01:00:56,12.53,11.96,616.27,0.07,18.94,57.72
2018-04-09 02:00:56,8.31,7.45,275.37,0.0,13.17,47.34
2018-04-09 03:00:56,14.03,6.22,242.76,0.0,11.11,49.41
2018-04-09 04:00:56,9.3,13.46,468.37,0.0,15.48,45.48
2018-04-09 05:00:56,8.62,9.98,464.29,0.0,13.64,28.72
2018-04-09 06:00:56,29.3,12.1,606.25,0.22,18.52,17.09
2018-04-09 07:00:56,24.44,13.97,717.84,0.0,19.08,23.74
2018-04-09 08:00:56,17.1,15.68,889.56,0.03,23.3,11.33
2018-04-09 09:00:56,10.53,29.17,2088.11,5.15,42.44,12.85
2018-04-09 10:00:56,8.42,82.65,3001.15,11.48,55.52,14.32
2018-04-09 11:00:56,14.72,192.45,4111.93,17.41,84.28,21.18
2018-04-09 12:00:56,18.05,105.29,2371.98,10.1,59.68,27.0
2018-04-09 13:00:56,14.83,47.96,1275.5,1.01,38.25,41.36
2018-04-09 14:00:56,10.3,46.28,924.9,3.3,40.52,52.68
2018-04-09 15:00:56,4.3,44.24,805.19,0.03,33.99,101.57
2018-04-09 16:00:56,4.3,40.29,407.88,0.0,27.06,105.54
2018-04-09 17:00:56,6.17,35.36,554.79,0.0,26.82,82.3
2018-04-09 18:00:56,8.61,34.32,669.45,0.0,25.61,73.93
2018-04-09 19:00:56,10.24,32.65,631.99,0.0,23.36,78.84
2018-04-09 20:00:56,12.93,28.43,505.62,0.0,21.4,75.42
2018-04-09 21:00:56,22.95,25.6,281.19,0.0,19.57,107.68
2018-04-09 22:00:56,18.1,24.01,307.13,0.06,25.49,80.81
2018-04-09 23:00:56,10.47,41.64,752.41,6.26,43.28,53.39
2018-04-10 00:00:56,18.81,49.54,1315.41,8.5,43.08,22.05
2018-04-10 01:00:56,15.54,33.65,984.09,3.2,36.75,19.14
2018-04-10 02:00:56,18.93,27.79,822.83,3.73,37.32,9.62
2018-04-10 03:00:56,22.53,19.22,501.65,0.0,26.25,32.28
2018-04-10 04:00:56,16.37,11.91,461.07,0.0,22.7,17.45
2018-04-10 05:00:56,11.58,8.91,608.32,0.0,23.43,11.16
2018-04-10 06:00:56,20.89,8.7,421.3,0.0,22.03,12.36
2018-04-10 07:00:56,29.28,10.47,459.51,0.0,19.65,16.01
2018-04-10 08:00:56,21.01,11.38,512.16,0.0,23.38,9.42
2018-04-10 09:00:56,13.82,35.53,1153.49,1.94,36.42,9.83
2018-04-10 10:00:56,12.64,81.95,2907.88,10.15,70.65,10.25
2018-04-10 11:00:56,11.15,154.89,4709.51,19.0,113.12,8.87
2018-04-10 12:00:56,21.94,195.32,5979.77,26.64,119.89,15.64
2018-04-10 13:00:56,18.19,97.41,1717.24,5.68,57.54,51.31
2018-04-10 14:00:56,18.56,42.69,716.58,0.21,40.71,74.41
2018-04-10 15:00:56,12.76,30.44,497.49,0.0,37.54,111.18
2018-04-10 16:00:56,8.42,34.24,462.26,0.0,37.71,125.92
2018-04-10 17:00:56,6.4,40.16,763.28,0.0,40.43,71.57
2018-04-10 18:00:56,7.46,43.83,1070.01,0.0,40.75,69.31
2018-04-10 19:00:56,20.99,43.52,1214.93,0.0,39.48,77.92
2018-04-10 20:00:56,27.4,40.12,1162.66,0.0,39.52,78.14
2018-04-10 21:00:56,14.57,33.99,980.14,0.0,38.58,72.14
2018-04-10 22:00:56,22.64,31.4,765.36,0.0,39.0,54.06
2018-04-10 23:00:56,11.49,31.37,596.43,0.25,46.95,36.92
2018-04-11 00:00:56,9.91,23.84,242.07,0.0,45.74,90.98
2018-04-11 01:00:56,10.55,20.93,268.4,0.12,46.09,70.69
2018-04-11 02:00:56,6.72,16.02,132.04,0.0,43.34,64.19
2018-04-11 03:00:56,22.05,16.28,432.05,0.0,43.57,23.91
2018-04-11 04:00:56,18.99,8.66,295.09,0.0,40.25,16.61
2018-04-11 05:00:56,29.07,3.7,381.83,0.0,36.09,18.45
2018-04-11 06:00:56,19.86,0.87,414.12,0.0,34.44,14.29
2018-04-11 07:00:56,29.47,1.19,550.9,0.0,33.04,8.17
2018-04-11 08:00:56,24.71,2.77,440.17,0.0,32.35,11.99
2018-04-11 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 11:00:56,6.85,84.93,1868.24,9.49,73.02,13.7
2018-04-11 12:00:56,8.1,87.29,2427.17,11.73,80.04,22.46
2018-04-11 13:00:56,17.35,95.68,3281.71,16.0,94.62,17.2
2018-04-11 14:00:56,17.83,163.53,3151.77,17.79,100.43,30.92
2018-04-11 15:00:56,8.6,45.85,916.14,1.12,65.01,135.52
2018-04-11 16:00:56,6.96,40.48,763.72,0.0,58.57,100.88
2018-04-11 17:00:56,20.61,40.78,1093.34,0.0,59.69,72.51
2018-04-11 18:00:56,16.04,40.82,1378.51,0.0,58.9,85.78
2018-04-11 19:00:56,10.92,42.15,1546.99,0.0,59.03,97.29
2018-04-11 20:00:56,32.5,40.12,1499.01,0.0,58.96,115.51
2018-04-11 21:00:56,16.84,35.01,1346.72,0.0,58.43,92.07
2018-04-11 22:00:56,16.31,31.11,1188.38,0.0,60.68,47.41
2018-04-11 23:00:56,14.66,29.34,1092.63,2.15,69.44,22.89
2018-04-12 00:00:56,11.64,24.87,702.59,0.36,67.46,36.9
2018-04-12 01:00:56,28.16,18.37,453.21,0.08,65.91,74.14
2018-04-12 02:00:56,30.07,16.5,469.69,1.31,69.57,86.11
2018-04-12 03:00:56,16.81,12.63,724.37,1.95,70.32,100.98
2018-04-12 04:00:56,12.35,8.43,374.28,0.96,67.88,46.33
2018-04-12 05:00:56,11.55,14.3,1084.25,2.41,66.82,15.31
2018-04-12 06:00:56,22.16,16.72,900.99,0.94,64.17,12.86
2018-04-12 07:00:56,17.44,15.13,998.34,0.76,65.19,5.13
2018-04-12 08:00:56,8.55,17.48,995.08,0.12,59.99,18.42
2018-04-12 09:00:56,14.18,13.15,800.24,1.93,66.65,9.76
2018-04-12 10:00:56,13.99,13.03,914.65,4.0,73.69,5.58
2018-04-12 11:00:56,17.94,11.61,540.93,1.95,65.92,12.97
2018-04-12 12:00:56,14.33,21.74,1017.11,4.44,76.22,24.81
2018-04-12 13:00:56,9.12,17.47,753.89,2.34,71.86,47.86
2018-04-12 14:00:56,5.64,23.73,755.26,1.78,67.04,51.46
2018-04-12 15:00:56,7.77,28.25,663.31,1.16,65.37,65.46
2018-04-12 16:00:56,10.59,30.61,544.83,0.33,62.19,126.57
2018-04-12 17:00:56,4.99,42.43,1045.47,1.33,70.95,72.66
2018-04-12 18:00:56,21.11,37.99,899.22,0.06,66.81,49.35
2018-04-12 19:00:56,18.99,37.21,1072.77,0.0,66.56,68.02
2018-04-12 20:00:56,16.7,35.16,1059.36,0.0,65.78,71.55
2018-04-12 21:00:56,20.58,31.09,939.5,0.0,66.17,59.99
2018-04-12 22:00:56,29.03,27.94,767.62,0.59,69.46,49.09
2018-04-12 23:00:56,11.91,25.14,543.39,1.86,73.07,32.25
2018-04-13 00:00:56,18.51,20.77,265.31,1.58,71.96,45.61
2018-04-13 01:00:56,12.31,14.52,133.46,0.12,68.11,100.43
