Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-12 10:00:56,93.46,0.0,23.79,0.0,0.0,0.0
2018-04-12 11:00:56,62.1,0.0,22.3,0.0,0.0,0.0
2018-04-12 12:00:56,55.34,0.0,16.75,0.0,0.0,0.0
2018-04-12 13:00:56,51.0,0.0,18.97,0.0,0.0,0.0
2018-04-12 14:00:56,50.47,0.0,30.94,0.0,0.0,0.0
2018-04-12 15:00:56,47.25,0.0,26.76,0.0,0.0,0.0
2018-04-12 16:00:56,48.48,0.0,24.4,0.0,0.0,0.0
2018-04-12 17:00:56,43.69,0.0,15.84,0.0,0.0,0.0
2018-04-12 18:00:56,36.04,0.0,10.73,0.0,0.0,0.0
2018-04-12 19:00:56,43.78,0.0,9.45,0.0,0.0,0.0
2018-04-12 20:00:56,48.87,0.0,30.3,0.0,0.0,0.0
2018-04-12 21:00:56,52.43,0.0,55.67,0.0,0.0,0.0
2018-04-12 22:00:56,90.18,0.0,47.02,0.0,0.0,0.0
2018-04-12 23:00:56,134.87,0.0,30.58,0.0,0.0,0.0
2018-04-13 00:00:56,68.16,0.0,11.88,0.0,0.0,0.0
2018-04-13 01:00:56,34.87,0.0,9.27,0.0,0.0,0.0
2018-04-13 02:00:56,35.71,0.0,12.24,0.0,0.0,0.0
2018-04-13 03:00:56,45.56,0.0,10.46,0.0,0.0,0.0
2018-04-13 04:00:56,36.26,0.0,9.92,0.0,0.0,0.0
2018-04-13 05:00:56,38.13,0.0,8.44,0.0,0.0,0.0
2018-04-13 06:00:56,38.48,0.0,4.06,0.0,0.0,0.0
2018-04-13 07:00:56,33.95,0.0,3.03,0.0,0.0,0.0
2018-04-13 08:00:56,28.04,0.0,5.67,0.0,0.0,0.0
2018-04-13 09:00:56,33.44,0.0,7.32,0.0,0.0,0.0
2018-04-13 10:00:56,21.32,0.0,4.48,0.0,0.0,0.0
2018-04-13 11:00:56,9.87,0.0,3.58,0.0,0.0,0.0
2018-04-13 12:00:56,9.0,0.0,3.27,0.0,0.0,0.0
2018-04-13 13:00:56,9.13,0.0,3.07,0.0,0.0,0.0
