Date,PM10 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-04-21 18:00:56,18.84,25.66,33.53,83.3
2021-04-21 19:00:56,24.3,26.91,34.75,83.71
2021-04-21 20:00:56,33.36,27.37,35.51,78.79
2021-04-21 21:00:56,28.13,25.16,33.86,74.35
2021-04-21 22:00:56,18.59,24.82,34.36,72.42
2021-04-21 23:00:56,15.01,27.08,37.24,66.29
2021-04-22 00:00:56,20.93,26.92,37.77,55.83
2021-04-22 01:00:56,18.87,25.97,37.98,52.36
2021-04-22 02:00:56,12.07,24.85,37.99,52.12
2021-04-22 03:00:56,18.6,23.54,37.26,45.8
2021-04-22 04:00:56,19.51,22.49,36.49,46.16
2021-04-22 05:00:56,15.59,22.14,35.97,48.57
2021-04-22 06:00:56,18.47,22.05,35.51,43.57
2021-04-22 07:00:56,19.99,21.43,34.73,38.92
2021-04-22 08:00:56,16.53,21.09,34.3,34.16
2021-04-22 09:00:56,11.57,21.83,34.93,40.13
2021-04-22 10:00:56,11.62,22.96,35.14,57.16
2021-04-22 11:00:56,11.33,23.04,32.97,77.9
2021-04-22 12:00:56,11.77,23.45,31.75,94.69
2021-04-22 13:00:56,15.45,23.18,30.92,100.59
2021-04-22 14:00:56,21.77,21.37,28.83,101.74
2021-04-22 15:00:56,25.24,20.66,28.12,98.63
2021-04-22 16:00:56,19.02,21.63,28.98,95.68
2021-04-22 17:00:56,10.88,22.63,30.11,108.05
2021-04-22 18:00:56,13.4,22.42,30.09,113.44
2021-04-22 19:00:56,19.02,22.77,30.48,98.63
2021-04-22 20:00:56,17.97,30.02,38.35,81.06
2021-04-22 21:00:56,22.51,31.46,41.15,70.43
2021-04-22 22:00:56,28.62,26.52,37.83,67.41
2021-04-22 23:00:56,29.94,26.44,39.22,56.81
2021-04-23 00:00:56,29.27,25.46,39.46,51.68
2021-04-23 01:00:56,27.15,24.79,39.86,53.45
2021-04-23 02:00:56,28.26,24.22,39.53,58.37
2021-04-23 03:00:56,26.59,23.58,38.37,62.71
2021-04-23 04:00:56,23.26,23.25,37.51,65.4
2021-04-23 05:00:56,18.11,24.18,37.63,75.26
2021-04-23 06:00:56,18.18,24.75,37.42,80.5
2021-04-23 07:00:56,17.76,24.29,36.29,78.43
2021-04-23 08:00:56,10.03,24.89,36.26,71.27
2021-04-23 09:00:56,9.08,27.81,38.64,68.95
2021-04-23 10:00:56,14.6,27.88,37.46,75.74
2021-04-23 11:00:56,14.96,23.34,31.52,81.99
2021-04-23 12:00:56,15.14,21.66,29.41,83.81
2021-04-23 13:00:56,16.87,21.16,28.91,87.91
2021-04-23 14:00:56,20.78,19.5,27.05,89.91
2021-04-23 15:00:56,25.01,19.05,26.51,88.6
2021-04-23 16:00:56,25.08,19.35,26.74,101.04
2021-04-23 17:00:56,28.98,20.36,27.75,103.64
2021-04-23 18:00:56,30.72,21.7,29.23,93.61
2021-04-23 19:00:56,25.53,22.22,30.19,88.74
2021-04-23 20:00:56,33.49,23.28,32.98,88.56
2021-04-23 21:00:56,37.94,24.83,37.4,76.08
2021-04-23 22:00:56,32.91,24.42,39.67,77.1
2021-04-23 23:00:56,29.0,23.85,40.68,98.5
2021-04-24 00:00:56,24.42,24.88,42.18,88.79
2021-04-24 01:00:56,22.41,25.83,43.25,84.9
2021-04-24 02:00:56,20.26,25.77,43.21,95.59
2021-04-24 03:00:56,20.53,25.97,43.03,99.42
2021-04-24 04:00:56,22.35,27.04,43.33,96.78
2021-04-24 05:00:56,21.66,27.86,43.39,103.94
2021-04-24 06:00:56,17.27,28.56,43.27,116.82
2021-04-24 07:00:56,20.93,29.48,43.02,119.1
2021-04-24 08:00:56,21.04,30.6,42.87,118.29
2021-04-24 09:00:56,14.54,31.88,42.93,118.21
2021-04-24 10:00:56,20.0,32.57,42.37,116.4
2021-04-24 11:00:56,24.51,31.63,40.03,112.14
2021-04-24 12:00:56,21.19,29.28,36.84,109.57
2021-04-24 13:00:56,20.21,27.74,35.36,109.18
2021-04-24 14:00:56,20.91,27.47,35.24,109.62
2021-04-24 15:00:56,23.46,27.16,34.76,109.29
2021-04-24 16:00:56,22.6,27.05,34.65,104.74
2021-04-24 17:00:56,16.62,30.45,38.46,97.46
2021-04-24 18:00:56,27.49,32.14,40.23,98.02
2021-04-24 19:00:56,38.76,29.71,37.53,99.17
2021-04-24 20:00:56,34.58,28.64,36.48,96.75
2021-04-24 21:00:56,33.44,27.65,35.61,94.58
2021-04-24 22:00:56,27.96,26.14,34.18,87.97
2021-04-24 23:00:56,21.24,24.59,32.49,82.09
2021-04-25 00:00:56,18.58,24.17,32.08,81.89
2021-04-25 01:00:56,20.68,24.92,33.44,81.88
2021-04-25 02:00:56,18.47,24.45,33.45,79.91
2021-04-25 03:00:56,17.22,23.52,32.44,94.9
2021-04-25 04:00:56,19.74,23.55,32.37,98.16
2021-04-25 05:00:56,18.11,23.36,32.01,88.65
2021-04-25 06:00:56,14.34,22.71,30.98,87.84
2021-04-25 07:00:56,10.1,22.4,30.37,86.7
2021-04-25 08:00:56,10.86,22.26,30.06,88.49
2021-04-25 09:00:56,12.58,21.01,28.38,91.58
2021-04-25 10:00:56,10.44,18.55,25.67,93.93
2021-04-25 11:00:56,15.05,16.2,23.29,92.68
2021-04-25 12:00:56,17.05,14.8,21.77,90.7
2021-04-25 13:00:56,10.06,13.81,20.68,89.21
2021-04-25 14:00:56,14.46,12.65,19.42,89.19
2021-04-25 15:00:56,16.06,11.48,18.3,90.69
2021-04-25 16:00:56,16.48,10.64,17.65,90.35
2021-04-25 17:00:56,16.79,10.43,17.5,92.25
2021-04-25 18:00:56,12.55,10.16,17.17,92.4
2021-04-25 19:00:56,12.77,10.0,16.98,88.64
2021-04-25 20:00:56,13.41,10.28,17.16,85.51
2021-04-25 21:00:56,13.62,9.95,16.88,86.56
2021-04-25 22:00:56,13.33,9.56,16.64,89.88
2021-04-25 23:00:56,11.52,10.12,17.05,89.89
2021-04-26 00:00:56,13.33,10.65,17.53,88.6
2021-04-26 01:00:56,13.12,11.84,18.85,87.76
2021-04-26 02:00:56,14.42,12.52,19.52,86.76
2021-04-26 03:00:56,19.82,12.22,19.21,85.39
2021-04-26 04:00:56,18.04,12.89,19.97,84.45
2021-04-26 05:00:56,16.53,13.91,21.14,80.24
2021-04-26 06:00:56,16.14,14.91,22.28,73.79
2021-04-26 07:00:56,12.24,15.55,22.83,64.59
2021-04-26 08:00:56,9.68,15.93,23.07,64.6
2021-04-26 09:00:56,13.8,16.23,23.42,72.58
2021-04-26 10:00:56,18.82,16.66,23.8,77.66
2021-04-26 11:00:56,17.85,17.26,24.46,80.14
2021-04-26 12:00:56,17.41,17.77,25.18,79.39
2021-04-26 13:00:56,17.83,18.52,25.88,79.29
2021-04-26 14:00:56,23.06,18.74,25.8,80.49
2021-04-26 15:00:56,22.6,18.15,25.22,83.69
2021-04-26 16:00:56,17.63,18.2,25.38,85.53
2021-04-26 17:00:56,15.47,18.54,25.84,84.88
2021-04-26 18:00:56,14.71,18.48,25.89,83.81
2021-04-26 19:00:56,14.81,18.25,25.54,83.02
2021-04-26 20:00:56,16.91,18.51,25.83,78.58
2021-04-26 21:00:56,17.14,19.09,26.57,73.31
2021-04-26 22:00:56,17.06,19.37,26.89,63.5
2021-04-26 23:00:56,26.85,19.23,26.8,56.61
2021-04-27 00:00:56,24.62,18.79,26.68,50.78
2021-04-27 01:00:56,13.96,18.94,26.99,37.15
2021-04-27 02:00:56,15.54,18.42,26.37,31.97
2021-04-27 03:00:56,18.29,17.14,25.01,38.07
2021-04-27 04:00:56,15.89,16.5,24.13,41.48
2021-04-27 05:00:56,13.21,15.94,23.53,50.29
2021-04-27 06:00:56,9.96,15.7,23.08,63.25
2021-04-27 07:00:56,10.3,15.33,22.49,64.4
2021-04-27 08:00:56,11.59,14.94,22.21,65.3
2021-04-27 09:00:56,12.28,14.85,22.12,74.43
2021-04-27 10:00:56,10.27,13.71,21.04,87.39
2021-04-27 11:00:56,6.59,10.9,18.08,92.26
2021-04-27 12:00:56,14.06,9.66,16.74,90.17
2021-04-27 13:00:56,21.06,10.17,17.2,93.28
2021-04-27 14:00:56,26.15,10.05,17.01,101.47
2021-04-27 15:00:56,29.42,10.36,17.43,101.52
2021-04-27 16:00:56,24.33,11.1,18.27,100.08
2021-04-27 17:00:56,25.56,10.43,17.46,100.45
2021-04-27 18:00:56,25.76,9.37,16.31,99.87
2021-04-27 19:00:56,24.7,10.56,17.41,101.25
2021-04-27 20:00:56,22.48,11.23,18.1,98.52
2021-04-27 21:00:56,21.52,11.15,18.24,93.71
2021-04-27 22:00:56,27.79,12.5,19.68,88.99
2021-04-27 23:00:56,30.27,14.14,21.42,78.97
2021-04-28 00:00:56,23.72,15.79,23.05,70.0
2021-04-28 01:00:56,24.25,18.21,25.46,67.92
2021-04-28 02:00:56,33.32,19.18,26.5,66.44
2021-04-28 03:00:56,37.53,18.49,26.02,63.19
2021-04-28 04:00:56,30.0,18.71,26.58,49.48
2021-04-28 05:00:56,22.56,18.69,26.9,47.93
2021-04-28 06:00:56,18.39,19.02,27.39,51.39
2021-04-28 07:00:56,15.79,19.57,27.95,45.01
2021-04-28 08:00:56,14.95,19.54,28.1,39.08
2021-04-28 09:00:56,14.1,20.1,28.9,43.96
2021-04-28 10:00:56,13.21,19.42,27.52,64.11
2021-04-28 11:00:56,7.73,17.4,24.77,80.34
2021-04-28 12:00:56,6.12,18.69,26.62,78.59
2021-04-28 13:00:56,11.81,19.36,27.43,73.62
2021-04-28 14:00:56,19.59,18.42,26.21,77.82
2021-04-28 15:00:56,20.54,19.69,27.48,80.3
2021-04-28 16:00:56,19.65,20.02,27.66,84.47
2021-04-28 17:00:56,0.0,0.0,0.0,0.0
2021-04-28 18:00:56,41.64,19.81,27.05,81.55
2021-04-28 19:00:56,32.69,20.5,27.86,87.71
2021-04-28 20:00:56,20.75,20.53,28.45,89.57
2021-04-28 21:00:56,20.21,19.82,28.33,87.71
2021-04-28 22:00:56,23.89,20.06,28.59,89.38
2021-04-28 23:00:56,26.6,20.65,28.97,87.41
2021-04-29 00:00:56,21.11,20.86,28.94,86.17
2021-04-29 01:00:56,12.65,21.13,28.85,87.4
2021-04-29 02:00:56,15.32,19.75,27.11,84.34
2021-04-29 03:00:56,24.25,17.19,24.47,80.23
2021-04-29 04:00:56,25.23,16.03,23.39,81.75
2021-04-29 05:00:56,17.93,16.03,23.37,78.97
2021-04-29 06:00:56,20.3,16.41,23.63,62.97
2021-04-29 07:00:56,26.33,17.24,24.71,45.69
2021-04-29 08:00:56,24.3,19.2,27.36,38.56
2021-04-29 09:00:56,21.04,20.34,29.07,39.05
2021-04-29 10:00:56,24.22,19.5,28.25,40.67
2021-04-29 11:00:56,24.77,19.22,27.61,44.17
2021-04-29 12:00:56,25.87,19.76,27.86,53.8
2021-04-29 13:00:56,40.27,21.29,29.5,59.16
2021-04-29 14:00:56,66.13,22.39,31.01,82.59
2021-04-29 15:00:56,68.16,23.4,32.22,112.76
2021-04-29 16:00:56,50.89,25.26,33.7,113.77
2021-04-29 17:00:56,44.18,26.42,34.66,107.8
2021-04-29 18:00:56,36.61,27.03,35.4,103.71
2021-04-29 19:00:56,31.85,27.01,35.79,100.84
2021-04-29 20:00:56,33.7,26.56,36.03,102.15
2021-04-29 21:00:56,32.33,26.15,35.81,101.77
2021-04-29 22:00:56,27.89,25.86,35.54,100.04
2021-04-29 23:00:56,24.36,25.79,35.47,101.4
2021-04-30 00:00:56,25.74,25.77,35.44,99.55
2021-04-30 01:00:56,23.05,26.05,35.92,96.69
2021-04-30 02:00:56,24.99,25.83,35.86,94.52
2021-04-30 03:00:56,33.52,25.09,35.21,91.0
2021-04-30 04:00:56,25.23,25.03,35.39,82.4
2021-04-30 05:00:56,14.97,25.06,35.66,72.39
2021-04-30 06:00:56,17.69,24.98,35.8,64.03
2021-04-30 07:00:56,17.63,24.64,35.71,49.77
2021-04-30 08:00:56,10.9,23.68,34.93,39.72
2021-04-30 09:00:56,6.93,22.64,33.54,42.26
2021-04-30 10:00:56,3.47,22.19,32.28,50.66
2021-04-30 11:00:56,1.73,21.53,30.44,77.95
2021-04-30 12:00:56,0.87,20.95,28.57,106.36
2021-04-30 13:00:56,0.49,21.24,28.47,111.22
2021-04-30 14:00:56,2.43,21.4,28.75,105.15
2021-04-30 15:00:56,4.86,21.33,28.75,99.11
2021-04-30 16:00:56,0.0,0.0,0.0,0.0
2021-04-30 17:00:56,0.0,0.0,0.0,0.0
2021-04-30 18:00:56,0.0,17.85,24.48,105.33
2021-04-30 19:00:56,2.76,18.13,25.16,101.1
2021-04-30 20:00:56,11.99,19.68,27.89,93.94
2021-04-30 21:00:56,24.06,21.14,31.23,89.83
2021-04-30 22:00:56,29.66,21.92,34.12,76.7
2021-04-30 23:00:56,29.04,22.3,36.85,55.48
2021-05-01 00:00:56,28.51,21.11,38.08,36.76
2021-05-01 01:00:56,32.2,19.74,38.72,29.38
2021-05-01 02:00:56,27.8,18.2,38.79,39.24
2021-05-01 03:00:56,20.46,17.45,38.54,45.53
2021-05-01 04:00:56,20.45,17.69,38.59,46.51
2021-05-01 05:00:56,24.26,18.08,38.37,54.3
2021-05-01 06:00:56,24.43,18.45,38.04,67.1
2021-05-01 07:00:56,25.26,20.69,39.63,61.74
2021-05-01 08:00:56,31.25,23.8,41.74,58.62
2021-05-01 09:00:56,34.34,24.5,40.85,89.86
2021-05-01 10:00:56,37.15,25.16,39.47,113.55
2021-05-01 11:00:56,37.59,27.23,38.48,121.94
2021-05-01 12:00:56,35.54,28.49,37.85,127.11
2021-05-01 13:00:56,0.0,0.0,0.0,0.0
2021-05-01 14:00:56,0.0,0.0,0.0,0.0
2021-05-01 15:00:56,0.0,0.0,0.0,0.0
2021-05-01 16:00:56,0.0,0.0,0.0,0.0
2021-05-01 17:00:56,0.0,0.0,0.0,0.0
2021-05-01 18:00:56,0.0,0.0,0.0,0.0
2021-05-01 19:00:56,0.0,0.0,0.0,0.0
2021-05-01 20:00:56,0.0,0.0,0.0,0.0
2021-05-01 21:00:56,84.39,20.79,28.95,81.49
2021-05-01 22:00:56,52.28,22.27,32.46,79.9
2021-05-01 23:00:56,38.68,21.91,34.94,73.79
2021-05-02 00:00:56,32.06,19.59,35.68,57.86
2021-05-02 01:00:56,26.24,20.69,39.88,42.35
2021-05-02 02:00:56,27.14,21.58,43.6,42.74
2021-05-02 03:00:56,31.05,21.09,44.08,52.66
2021-05-02 04:00:56,30.96,21.69,44.72,58.39
2021-05-02 05:00:56,28.89,23.13,45.76,56.35
2021-05-02 06:00:56,26.29,21.93,44.35,50.95
2021-05-02 07:00:56,26.89,21.07,43.16,47.74
2021-05-02 08:00:56,31.14,22.43,43.58,46.87
2021-05-02 09:00:56,29.55,22.53,42.42,46.7
2021-05-02 10:00:56,25.15,24.53,43.02,45.62
2021-05-02 11:00:56,25.17,26.34,42.26,47.88
2021-05-02 12:00:56,26.75,25.55,38.77,57.06
2021-05-02 13:00:56,27.3,26.72,38.66,64.76
2021-05-02 14:00:56,27.59,28.79,40.08,71.03
2021-05-02 15:00:56,28.27,29.98,41.07,77.47
2021-05-02 16:00:56,0.0,0.0,0.0,0.0
2021-05-02 17:00:56,0.0,0.0,0.0,0.0
2021-05-02 18:00:56,0.0,0.0,0.0,0.0
2021-05-02 19:00:56,88.33,27.37,34.92,86.91
2021-05-02 20:00:56,69.46,30.89,39.98,74.59
2021-05-02 21:00:56,63.13,30.15,42.15,67.76
2021-05-02 22:00:56,60.25,25.07,40.93,68.94
2021-05-02 23:00:56,45.41,24.69,43.98,65.42
2021-05-03 00:00:56,41.51,30.54,52.38,51.92
2021-05-03 01:00:56,68.95,30.72,54.64,35.85
2021-05-03 02:00:56,82.85,22.78,48.4,48.4
2021-05-03 03:00:56,72.16,20.03,46.51,88.34
2021-05-03 04:00:56,64.7,20.85,47.86,103.86
2021-05-03 05:00:56,58.96,22.02,49.0,100.06
2021-05-03 06:00:56,50.73,22.62,49.85,99.62
2021-05-03 07:00:56,47.41,22.95,50.51,88.43
2021-05-03 08:00:56,51.34,22.67,50.25,63.36
2021-05-03 09:00:56,0.0,0.0,0.0,0.0
2021-05-03 10:00:56,0.0,0.0,0.0,0.0
2021-05-03 11:00:56,0.0,0.0,0.0,0.0
2021-05-03 12:00:56,0.0,0.0,0.0,0.0
2021-05-03 13:00:56,0.0,0.0,0.0,0.0
2021-05-03 14:00:56,0.0,0.0,0.0,0.0
2021-05-03 15:00:56,0.0,0.0,0.0,0.0
2021-05-03 16:00:56,0.0,0.0,0.0,0.0
2021-05-03 17:00:56,0.0,0.0,0.0,0.0
2021-05-03 18:00:56,0.0,0.0,0.0,0.0
2021-05-03 19:00:56,0.0,0.0,0.0,0.0
2021-05-03 20:00:56,0.0,0.0,0.0,0.0
2021-05-03 21:00:56,0.0,0.0,0.0,0.0
2021-05-03 22:00:56,0.0,0.0,0.0,0.0
2021-05-03 23:00:56,76.84,20.78,28.96,124.98
2021-05-04 00:00:56,71.03,20.57,28.45,118.37
2021-05-04 01:00:56,59.11,21.2,29.32,104.8
2021-05-04 02:00:56,49.61,21.64,31.56,97.29
2021-05-04 03:00:56,46.77,21.8,33.72,96.97
2021-05-04 04:00:56,45.84,22.64,36.74,99.43
2021-05-04 05:00:56,43.05,23.52,39.34,100.24
2021-05-04 06:00:56,39.66,24.23,41.05,100.53
2021-05-04 07:00:56,34.68,24.67,41.54,96.43
2021-05-04 08:00:56,34.97,25.42,40.85,89.23
2021-05-04 09:00:56,36.07,25.51,40.58,84.52
2021-05-04 10:00:56,35.51,25.22,41.44,82.44
2021-05-04 11:00:56,30.6,25.41,41.95,85.4
2021-05-04 12:00:56,29.32,25.76,41.87,90.74
2021-05-04 13:00:56,25.46,25.83,40.86,90.74
2021-05-04 14:00:56,14.12,25.76,38.41,95.48
2021-05-04 15:00:56,9.23,24.83,34.35,101.77
2021-05-04 16:00:56,11.06,22.03,29.72,100.67
2021-05-04 17:00:56,14.19,19.28,26.7,97.79
2021-05-04 18:00:56,12.4,18.53,25.97,93.74
2021-05-04 19:00:56,15.81,20.7,28.26,89.06
2021-05-04 20:00:56,26.75,21.75,29.46,83.0
2021-05-04 21:00:56,28.98,20.92,28.84,80.32
2021-05-04 22:00:56,27.71,21.23,29.71,78.61
2021-05-04 23:00:56,27.49,20.88,29.86,73.64
2021-05-05 00:00:56,26.97,20.84,30.33,70.81
2021-05-05 01:00:56,25.2,21.69,31.91,66.92
2021-05-05 02:00:56,20.64,22.02,33.0,61.01
2021-05-05 03:00:56,17.0,21.76,33.38,64.82
2021-05-05 04:00:56,14.9,22.29,34.5,71.11
2021-05-05 05:00:56,13.64,23.19,35.73,72.79
2021-05-05 06:00:56,13.7,22.84,35.26,73.96
2021-05-05 07:00:56,18.99,21.95,33.66,73.63
2021-05-05 08:00:56,23.1,21.97,32.25,78.92
2021-05-05 09:00:56,18.71,22.08,30.99,87.24
2021-05-05 10:00:56,14.43,20.32,28.49,92.88
2021-05-05 11:00:56,19.39,16.18,23.87,97.32
2021-05-05 12:00:56,25.18,14.02,21.5,99.75
2021-05-05 13:00:56,23.49,13.94,21.41,103.57
2021-05-05 14:00:56,20.55,12.05,19.36,105.4
2021-05-05 15:00:56,23.06,10.69,17.9,104.98
2021-05-05 16:00:56,29.44,10.56,17.82,106.72
2021-05-05 17:00:56,28.81,10.36,17.72,108.1
2021-05-05 18:00:56,23.35,9.9,17.18,108.34
2021-05-05 19:00:56,21.22,9.21,16.12,107.77
2021-05-05 20:00:56,23.06,9.54,16.5,105.6
2021-05-05 21:00:56,21.32,10.03,17.03,101.39
2021-05-05 22:00:56,20.07,10.23,17.03,104.46
2021-05-05 23:00:56,24.09,10.75,17.57,116.25
2021-05-06 00:00:56,23.44,11.84,18.88,113.47
2021-05-06 01:00:56,20.05,14.48,21.64,99.73
2021-05-06 02:00:56,16.72,15.89,22.94,86.64
2021-05-06 03:00:56,17.23,15.4,22.52,85.5
2021-05-06 04:00:56,21.97,16.23,23.45,81.8
2021-05-06 05:00:56,22.2,17.36,24.92,65.19
2021-05-06 06:00:56,18.92,18.12,26.3,58.95
2021-05-06 07:00:56,17.26,18.68,27.56,45.13
2021-05-06 08:00:56,20.96,18.93,28.58,33.18
2021-05-06 09:00:56,23.8,19.8,30.27,38.9
2021-05-06 10:00:56,19.74,20.55,30.73,65.25
2021-05-06 11:00:56,16.31,20.05,29.05,92.94
2021-05-06 12:00:56,12.79,19.91,28.07,99.93
2021-05-06 13:00:56,12.79,20.05,28.05,100.16
2021-05-06 14:00:56,15.18,20.13,28.32,98.44
2021-05-06 15:00:56,0.0,0.0,0.0,0.0
2021-05-06 16:00:56,0.0,0.0,0.0,0.0
2021-05-06 17:00:56,70.85,20.88,28.47,114.91
2021-05-06 18:00:56,46.55,22.61,30.26,129.36
2021-05-06 19:00:56,33.85,25.45,32.97,144.12
2021-05-06 20:00:56,38.89,27.53,35.03,145.16
2021-05-06 21:00:56,39.75,28.52,36.18,142.29
2021-05-06 22:00:56,33.59,28.84,37.05,134.98
2021-05-06 23:00:56,35.4,28.72,37.58,123.73
2021-05-07 00:00:56,37.42,29.12,38.67,99.25
2021-05-07 01:00:56,37.33,28.43,39.04,78.89
2021-05-07 02:00:56,36.38,26.59,38.23,71.84
2021-05-07 03:00:56,30.95,25.46,37.7,74.45
2021-05-07 04:00:56,24.53,25.2,37.97,93.55
2021-05-07 05:00:56,21.78,26.15,38.73,112.67
2021-05-07 06:00:56,19.51,27.08,39.06,114.34
2021-05-07 07:00:56,24.61,27.37,39.38,94.31
2021-05-07 08:00:56,30.17,26.89,39.05,84.93
2021-05-07 09:00:56,24.7,20.58,25.78,97.54
2021-05-07 10:00:56,23.14,20.72,24.25,106.26
2021-05-07 11:00:56,21.83,20.63,22.8,109.59
2021-05-07 12:00:56,17.41,20.88,22.58,110.32
2021-05-07 13:00:56,0.0,0.0,0.0,0.0
2021-05-07 14:00:56,0.0,0.0,0.0,0.0
2021-05-07 15:00:56,0.0,0.0,0.0,0.0
2021-05-07 16:00:56,0.0,0.0,0.0,0.0
2021-05-07 17:00:56,0.0,0.0,0.0,0.0
2021-05-07 18:00:56,0.0,0.0,0.0,0.0
2021-05-07 19:00:56,29.36,0.0,0.0,0.0
2021-05-07 20:00:56,23.12,12.85,14.38,100.6
2021-05-07 21:00:56,19.62,12.25,14.65,99.19
2021-05-07 22:00:56,21.02,11.95,15.54,101.03
2021-05-07 23:00:56,25.8,14.42,19.42,94.11
2021-05-08 00:00:56,28.86,16.23,23.33,86.19
2021-05-08 01:00:56,24.46,16.43,25.03,85.39
2021-05-08 02:00:56,17.83,16.5,25.54,81.62
2021-05-08 03:00:56,19.7,16.6,25.77,74.13
2021-05-08 04:00:56,23.62,16.97,26.42,69.24
2021-05-08 05:00:56,21.36,16.99,27.07,56.71
2021-05-08 06:00:56,22.29,15.97,27.39,48.33
2021-05-08 07:00:56,29.49,14.43,27.08,45.29
2021-05-08 08:00:56,33.81,14.2,27.62,38.52
2021-05-08 09:00:56,30.79,15.06,29.0,35.04
2021-05-08 10:00:56,33.37,14.21,27.85,30.91
2021-05-08 11:00:56,34.31,12.81,25.9,46.72
2021-05-08 12:00:56,28.62,12.81,25.39,72.09
2021-05-08 13:00:56,0.0,0.0,0.0,0.0
2021-05-08 14:00:56,0.0,0.0,0.0,0.0
2021-05-08 15:00:56,0.0,0.0,0.0,0.0
2021-05-08 16:00:56,0.0,0.0,0.0,0.0
2021-05-08 17:00:56,0.0,0.0,0.0,0.0
2021-05-08 18:00:56,0.0,0.0,0.0,0.0
2021-05-08 19:00:56,39.94,16.48,18.12,100.14
2021-05-08 20:00:56,33.27,16.09,18.25,99.65
2021-05-08 21:00:56,30.1,15.94,18.58,100.09
2021-05-08 22:00:56,30.91,16.07,19.09,94.37
2021-05-08 23:00:56,28.26,16.4,19.81,87.97
2021-05-09 00:00:56,21.94,16.69,20.89,84.44
2021-05-09 01:00:56,21.76,16.95,22.31,85.9
2021-05-09 02:00:56,18.12,16.86,23.33,95.25
2021-05-09 03:00:56,15.84,16.79,23.72,110.87
2021-05-09 04:00:56,14.79,16.88,23.62,100.25
2021-05-09 05:00:56,15.73,16.83,23.02,82.67
2021-05-09 06:00:56,16.07,17.26,22.66,90.83
2021-05-09 07:00:56,10.89,17.69,22.11,95.33
2021-05-09 08:00:56,12.15,17.48,21.55,94.04
2021-05-09 09:00:56,12.15,17.14,21.01,93.89
2021-05-09 10:00:56,7.52,17.02,20.3,94.39
2021-05-09 11:00:56,7.59,16.82,19.24,91.5
2021-05-09 12:00:56,12.38,15.87,17.5,90.0
2021-05-09 13:00:56,13.12,14.21,15.35,93.79
2021-05-09 14:00:56,9.89,12.7,13.97,92.19
2021-05-09 15:00:56,11.38,11.77,13.12,88.89
2021-05-09 16:00:56,15.44,10.78,11.98,90.46
2021-05-09 17:00:56,14.87,9.6,10.84,91.48
2021-05-09 18:00:56,10.33,8.85,10.1,91.26
2021-05-09 19:00:56,11.76,8.57,9.71,89.88
2021-05-09 20:00:56,26.03,8.6,9.62,87.8
2021-05-09 21:00:56,27.46,9.12,10.29,77.53
2021-05-09 22:00:56,14.72,9.4,10.75,72.46
2021-05-09 23:00:56,14.07,9.27,10.62,74.82
2021-05-10 00:00:56,13.45,9.28,10.57,76.35
2021-05-10 01:00:56,10.04,9.22,10.52,79.12
2021-05-10 02:00:56,10.32,0.0,0.0,79.67
2021-05-10 03:00:56,10.16,0.0,0.0,84.0
2021-05-10 04:00:56,10.77,0.0,0.0,83.11
2021-05-10 05:00:56,9.32,0.0,0.0,75.63
2021-05-10 06:00:56,7.01,0.0,0.0,74.99
2021-05-10 07:00:56,6.61,0.0,0.0,73.21
2021-05-10 08:00:56,11.59,0.0,0.0,68.2
2021-05-10 09:00:56,12.98,0.0,0.0,70.51
2021-05-10 10:00:56,7.23,0.0,0.0,82.84
2021-05-10 11:00:56,4.56,0.0,0.0,88.97
2021-05-10 12:00:56,3.94,10.5,17.33,85.33
2021-05-10 13:00:56,3.96,8.38,12.03,86.08
2021-05-10 14:00:56,5.82,5.81,7.04,91.8
2021-05-10 15:00:56,8.35,4.11,5.44,94.15
2021-05-10 16:00:56,7.95,4.34,5.88,92.13
2021-05-10 17:00:56,11.51,5.2,6.74,90.7
2021-05-10 18:00:56,12.9,5.43,6.76,90.11
2021-05-10 19:00:56,9.79,5.74,6.79,89.99
2021-05-10 20:00:56,11.27,5.34,6.28,86.68
2021-05-10 21:00:56,10.52,5.66,6.64,81.03
2021-05-10 22:00:56,12.71,6.88,7.98,77.03
2021-05-10 23:00:56,18.47,7.69,8.87,74.28
2021-05-11 00:00:56,15.65,8.27,9.38,65.99
2021-05-11 01:00:56,11.5,9.89,11.16,54.37
2021-05-11 02:00:56,12.47,10.54,11.82,58.85
2021-05-11 03:00:56,12.8,9.82,11.18,59.9
2021-05-11 04:00:56,9.57,9.8,11.41,54.71
2021-05-11 05:00:56,5.55,9.79,11.52,56.28
2021-05-11 06:00:56,4.33,10.65,12.66,48.08
2021-05-11 07:00:56,3.57,10.77,13.15,37.96
2021-05-11 08:00:56,3.22,10.46,12.87,42.15
2021-05-11 09:00:56,3.12,13.06,15.6,61.64
2021-05-11 10:00:56,3.94,14.12,16.27,81.29
2021-05-11 11:00:56,6.93,11.31,12.6,91.48
2021-05-11 12:00:56,6.76,9.17,10.35,93.12
2021-05-11 13:00:56,4.99,8.67,10.06,93.79
2021-05-11 14:00:56,5.63,8.26,9.62,97.15
2021-05-11 15:00:56,6.25,7.87,8.97,97.63
2021-05-11 16:00:56,6.72,6.78,7.77,100.08
2021-05-11 17:00:56,6.48,5.67,6.62,104.46
