Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),O3 ( - )
2018-04-10 08:00:56,,,,,,,41.980000000000004,,4.76,0.0,48.715,136.45,0.0,
2018-04-10 09:00:56,,,,,,,45.86,,4.61,0.0,53.405,150.81,0.0,
2018-04-10 10:00:56,,,,,,,49.075,,4.65,0.0,47.06,100.72,0.0,
2018-04-10 11:00:56,,,,,,,52.15,,4.715,0.0,41.555,70.225,0.0,
2018-04-10 12:00:56,,,,,,,62.105000000000004,,4.99,0.0,45.665,72.215,0.0,
2018-04-10 13:00:56,,,,,,,65.485,,5.3100000000000005,0.0,42.85,62.095,0.0,
2018-04-10 14:00:56,,,,,,,71.465,,5.220000000000001,0.0,38.23,52.12,0.0,
2018-04-10 15:00:56,,,,,,,60.98,,5.515000000000001,0.0,33.885,46.28,0.0,
2018-04-10 16:00:56,,,,,,,70.75,,5.24,0.0,19.195,23.475,0.0,
2018-04-10 17:00:56,,,,,,,59.485,,4.9399999999999995,0.0,19.36,23.235,0.0,
2018-04-10 18:00:56,,,,,,,50.19,,4.27,0.0,28.96,34.985,0.0,
2018-04-10 19:00:56,,,,,,,49.165,,4.665,0.0,26.145,28.835,0.0,
2018-04-10 20:00:56,,,,,,,55.410000000000004,,4.545,0.0,46.32,51.035,0.0,
2018-04-10 21:00:56,,,,,,,51.415,,4.085,0.0,50.875,58.97,0.0,
2018-04-10 22:00:56,,,,,,,63.12,,4.165,0.0,51.78,56.46,0.0,
2018-04-10 23:00:56,,,,,,,29.925,,1.805,0.0,73.655,87.67,0.0,
2018-04-11 00:00:56,,,,,,,30.075,,1.745,0.0,82.865,127.805,0.0,
2018-04-11 01:00:56,,,,,,,40.635,,4.02,0.0,80.63,137.075,0.0,
2018-04-11 02:00:56,,,,,,,82.42,,4.385,0.0,76.315,125.985,0.0,
2018-04-11 03:00:56,,,,,,,66.28,,4.355,0.0,70.495,146.84,0.0,
2018-04-11 04:00:56,,,,,,,73.36,,4.39,0.0,67.195,130.15,0.0,
2018-04-11 05:00:56,,,,,,,61.87,,4.215,0.0,61.34,94.605,0.0,
2018-04-11 06:00:56,,,,,,,58.150000000000006,,4.22,0.0,54.205,100.175,0.0,
2018-04-11 07:00:56,,,,,,,61.335,,4.22,0.0,56.525,114.845,0.0,
2018-04-11 08:00:56,,,,,,,68.36,,4.32,0.0,58.52,153.735,0.0,
2018-04-11 09:00:56,,,,,,,68.91,,4.775,0.0,60.215,163.285,0.0,
2018-04-11 10:00:56,,,,,,,105.25,,5.325,0.0,62.14,143.055,0.0,
2018-04-11 11:00:56,,,,,,,90.58,,5.67,0.0,57.695,98.69,0.0,
2018-04-11 12:00:56,,,,,,,96.285,,5.595,0.0,35.98,51.87,0.0,
2018-04-11 13:00:56,,,,,,,76.37,,5.675,0.0,44.835,63.05,0.0,
2018-04-11 14:00:56,,,,,,,67.825,,5.285,0.0,41.99,56.275,0.0,
2018-04-11 15:00:56,,,,,,,29.6,,1.59,0.0,36.275,44.38,0.0,
2018-04-11 16:00:56,,,,,,,31.915,,5.145,0.0,42.81,53.76,0.0,
2018-04-11 17:00:56,,,,,,,43.24,,5.3100000000000005,0.0,40.93,50.36,0.0,
2018-04-11 18:00:56,,,,,,,38.145,,5.14,0.0,38.705,44.73,0.0,
2018-04-11 19:00:56,,,,,,,77.905,,5.355,0.0,38.395,39.96,0.0,
2018-04-11 20:00:56,,,,,,,73.77,,5.315,0.0,34.855,35.015,0.0,
2018-04-11 21:00:56,,,,,,,60.989999999999995,,4.69,0.0,52.59,63.04,0.0,
2018-04-11 22:00:56,,,,,,,62.97,,4.745,0.0,87.81,128.01,0.0,
2018-04-11 23:00:56,,,,,,,61.995000000000005,,4.71,0.0,83.075,118.485,0.0,
2018-04-12 00:00:56,,,,,,,69.305,,4.66,0.0,82.89,128.925,0.0,
2018-04-12 01:00:56,,,,,,,73.005,,4.91,0.0,80.88,143.545,0.0,
2018-04-12 02:00:56,,,,,,,77.245,,4.875,0.0,78.785,148.77,0.0,
2018-04-12 03:00:56,,,,,,,94.86,,4.85,0.0,73.495,146.85,0.0,
2018-04-12 04:00:56,,,,,,,88.82,,4.915,0.0,71.375,134.52,0.0,
2018-04-12 05:00:56,,,,,,,100.94,,4.77,0.0,62.625,77.01,0.0,
2018-04-12 06:00:56,,,,,,,108.03,,4.335,0.0,57.995,79.51,0.0,
2018-04-12 07:00:56,,,,,,,102.395,,4.1,0.0,55.84,106.0,0.0,
2018-04-12 08:00:56,,,,,,,97.225,,4.165,0.0,52.71,93.97,0.0,
2018-04-12 09:00:56,,,,,,,106.29,,4.275,0.0,51.42,119.085,0.0,
2018-04-12 10:00:56,,,,,,,116.495,,4.215,0.0,50.925,101.86,0.0,
2018-04-12 11:00:56,,,,,,,97.91499999999999,,4.6850000000000005,0.0,46.955,70.425,0.0,
2018-04-12 12:00:56,,,,,,,109.94,,5.2250000000000005,0.0,33.37,43.985,0.0,
2018-04-12 13:00:56,,,,,,,102.245,,4.6,0.0,21.71,27.49,0.0,
2018-04-12 14:00:56,,,,,,,66.67500000000001,,4.375,0.0,26.695,33.835,0.0,
2018-04-12 15:00:56,,,,,,,60.525000000000006,,4.445,0.0,31.12,43.42,0.0,
2018-04-12 16:00:56,,,,,,,70.1,,4.535,0.0,24.175,31.975,0.0,
2018-04-12 17:00:56,,,,,,,68.225,,4.125,0.0,40.49,57.205,0.0,
2018-04-12 18:00:56,,,,,,,69.94999999999999,,3.7700000000000005,0.0,31.385,35.335,0.0,
2018-04-12 19:00:56,,,,,,,86.21000000000001,,3.765,0.0,47.435,53.35,0.0,
2018-04-12 20:00:56,,,,,,,82.005,,3.76,0.0,55.885,59.355,0.0,
2018-04-12 21:00:56,,,,,,,73.305,,3.88,0.0,67.58,78.71,0.0,
2018-04-12 22:00:56,,,,,,,75.88,,3.98,0.0,55.345,61.175,0.0,
2018-04-12 23:00:56,,,,,,,67.935,,4.01,0.0,68.68,94.26,0.0,
2018-04-13 00:00:56,,,,,,,70.75999999999999,,4.035,0.0,69.115,90.915,0.0,
2018-04-13 01:00:56,,,,,,,77.86500000000001,,3.8949999999999996,0.0,61.86,75.12,0.0,
2018-04-13 02:00:56,,,,,,,68.25999999999999,,3.885,0.0,55.34,67.405,0.0,
2018-04-13 03:00:56,,,,,,,87.39,,3.88,0.0,63.925,86.285,0.0,
2018-04-13 04:00:56,,,,,,,101.7,,4.1,0.0,52.13,59.715,0.0,
2018-04-13 05:00:56,,,,,,,79.705,,3.94,0.0,49.49,57.355,0.0,
2018-04-13 06:00:56,,,,,,,82.625,,3.73,0.0,48.035,65.49,0.0,
2018-04-13 07:00:56,,,,,,,84.925,,3.88,0.0,48.695,88.595,0.0,
2018-04-13 08:00:56,,,,,,,82.045,,3.86,0.0,45.76,127.755,0.0,
2018-04-13 09:00:56,,,,,,,107.82,,3.9450000000000003,0.0,48.43,138.005,0.0,
2018-04-13 10:00:56,,,,,,,122.535,,3.665,0.0,51.2,104.995,0.0,
2018-04-13 11:00:56,,,,,,,93.155,,3.67,0.0,50.57,86.055,0.0,
2018-04-13 12:00:56,,,,,,,110.605,,3.835,0.0,46.6,66.02,0.0,
2018-04-13 13:00:56,,,,,,,85.35,,3.52,0.0,33.105,41.81,0.0,
2018-04-13 14:00:56,,,,,,,77.275,,3.71,0.0,22.775,27.975,0.0,
2018-04-13 15:00:56,,,,,,,79.36500000000001,,3.55,0.0,24.45,30.05,0.0,
2018-04-13 16:00:56,,,,,,,74.945,,3.5300000000000002,0.0,25.74,31.05,0.0,
2018-04-13 17:00:56,,,,,,,84.37,,4.285,0.0,40.465,50.465,0.0,
2018-04-13 18:00:56,,,,,,,82.97999999999999,,4.22,0.0,42.535,52.43,0.0,
2018-04-13 19:00:56,,,,,,,84.34,,4.17,0.0,64.465,82.78,0.0,
2018-04-13 20:00:56,,,,,,,98.13,,4.2,0.0,81.755,104.87,0.0,
2018-04-13 21:00:56,,,,,,,107.245,,4.055,0.0,75.625,102.345,0.0,
2018-04-13 22:00:56,,,,,,,98.34,,4.01,0.0,57.085,69.82,0.0,
2018-04-13 23:00:56,,,,,,,88.11,,4.06,0.0,56.225,72.6,0.0,
2018-04-14 00:00:56,,,,,,,85.035,,4.285,0.0,63.845,87.585,0.0,
2018-04-14 01:00:56,,,,,,,97.045,,4.305,0.0,62.48,87.7,0.0,
2018-04-14 02:00:56,,,,,,,111.08,,4.325,0.0,50.685,54.625,0.0,
2018-04-14 03:00:56,,,,,,,100.14500000000001,,4.415,0.0,40.035,40.825,0.0,
2018-04-14 04:00:56,,,,,,,100.36,,4.375,0.0,46.835,52.37,0.0,
2018-04-14 05:00:56,,,,,,,100.53999999999999,,4.98,0.0,50.51,56.8,0.0,
2018-04-14 06:00:56,,,,,,,87.325,,5.29,0.0,40.92,44.845,0.0,
2018-04-14 07:00:56,,,,,,,95.095,,5.33,0.0,42.715,58.06,0.0,
2018-04-14 08:00:56,,,,,,,108.58,,5.165,0.0,42.34,65.465,0.0,
2018-04-14 09:00:56,,,,,,,102.345,,5.165,0.0,44.225,72.935,0.0,
2018-04-14 10:00:56,,,,,,,123.405,,5.2700000000000005,0.0,41.44,63.19,0.0,
2018-04-14 11:00:56,,,,,,,139.345,,5.1,0.0,37.805,49.84,0.0,
2018-04-14 12:00:56,,,,,,,134.41,,4.96,0.0,31.585,39.185,0.0,
2018-04-14 13:00:56,,,,,,,110.12,,4.89,0.0,22.27,25.545,0.0,
2018-04-14 14:00:56,,,,,,,98.20500000000001,,4.865,0.0,26.14,31.155,0.0,
2018-04-14 15:00:56,,,,,,,84.07,,4.875,0.0,23.265,26.975,0.0,
2018-04-14 16:00:56,,,,,,,78.765,,4.695,0.0,18.03,19.435,0.0,
2018-04-14 17:00:56,,,,,,,73.515,,4.59,0.0,32.8,36.77,0.0,
2018-04-14 18:00:56,,,,,,,67.755,,4.715,0.0,41.06,50.125,0.0,
2018-04-14 19:00:56,,,,,,,85.50999999999999,,4.654999999999999,0.0,34.085,37.38,0.0,
2018-04-14 20:00:56,,,,,,,75.895,,4.654999999999999,0.0,56.47,66.905,0.0,
2018-04-14 21:00:56,,,,,,,68.16499999999999,,4.635,0.0,82.695,122.055,0.0,
2018-04-14 22:00:56,,,,,,,83.895,,4.555,0.0,62.465,79.815,0.0,
2018-04-14 23:00:56,,,,,,,86.31,,4.77,0.0,38.815,43.01,0.0,
2018-04-15 00:00:56,,,,,,,76.035,,4.975,0.0,27.05,28.85,0.0,
2018-04-15 01:00:56,,,,,,,82.13499999999999,,5.0649999999999995,0.0,26.355,28.38,0.0,
2018-04-15 02:00:56,,,,,,,85.28,,5.195,0.0,20.645,21.47,0.0,
2018-04-15 03:00:56,,,,,,,70.51,,5.165,0.0,29.575,30.565,0.0,
2018-04-15 04:00:56,,,,,,,94.77000000000001,,5.305,0.0,28.125,28.715,0.0,
2018-04-15 05:00:56,,,,,,,93.825,,5.625,0.0,31.73,32.62,0.0,
2018-04-15 06:00:56,,,,,,,89.965,,5.785,0.0,22.135,22.175,0.0,
2018-04-15 07:00:56,,,,,,,87.46,,5.68,0.0,24.93,25.74,0.0,
2018-04-15 08:00:56,,,,,,,73.07,,5.05,0.0,30.25,34.255,0.0,
2018-04-15 09:00:56,,,,,,,78.125,,4.69,0.0,31.36,38.12,0.0,
2018-04-15 10:00:56,,,,,,,81.31,,4.765000000000001,0.0,26.865,34.02,0.0,
2018-04-15 11:00:56,,,,,,,85.08500000000001,,5.48,0.0,22.715,30.13,0.0,
2018-04-15 12:00:56,,,,,,,66.59,,5.585,0.0,16.035,18.825,0.0,
2018-04-15 13:00:56,,,,,,,58.730000000000004,,5.57,0.0,16.49,18.04,0.0,
2018-04-15 14:00:56,,,,,,,60.5,,5.885,0.0,19.465,21.805,0.0,
2018-04-15 15:00:56,,,,,,,59.144999999999996,,6.995,0.0,26.545,29.835,0.0,
2018-04-15 16:00:56,,,,,,,57.03,,6.875,0.0,23.525,27.25,0.0,
2018-04-15 17:00:56,,,,,,,54.08,,5.885,0.0,23.89,27.68,0.0,
2018-04-15 18:00:56,,,,,,,47.9,,5.59,0.0,21.175,23.49,0.0,
2018-04-15 19:00:56,,,,,,,42.730000000000004,,5.575,0.0,34.325,39.045,0.0,
2018-04-15 20:00:56,,,,,,,63.985,,5.484999999999999,0.0,44.565,51.33,0.0,
2018-04-15 21:00:56,,,,,,,64.79,,5.58,0.0,53.095,61.455,0.0,
2018-04-15 22:00:56,,,,,,,80.5,,5.585,0.0,48.235,58.845,0.0,
2018-04-15 23:00:56,,,,,,,78.645,,5.555,0.0,50.265,59.905,0.0,
2018-04-16 00:00:56,,,,,,,73.21,,5.37,0.0,46.75,50.715,0.0,
2018-04-16 01:00:56,,,,,,,66.44,,5.5600000000000005,0.0,62.1,72.59,0.0,
2018-04-16 02:00:56,,,,,,,67.815,,5.699999999999999,0.0,58.445,62.48,0.0,
2018-04-16 03:00:56,,,,,,,76.17,,5.3549999999999995,0.0,34.92,35.5,0.0,
2018-04-16 04:00:56,,,,,,,67.275,,5.41,0.0,28.565,29.515,0.0,
2018-04-16 05:00:56,,,,,,,52.85,,5.765000000000001,0.0,22.66,22.98,0.0,
2018-04-16 06:00:56,,,,,,,61.89,,5.845,0.0,21.2,21.22,0.0,
2018-04-16 07:00:56,,,,,,,55.83,,5.8950000000000005,0.0,36.505,41.455,0.0,
2018-04-16 08:00:56,,,,,,,49.58,,6.13,0.0,52.12,81.545,0.0,
2018-04-16 09:00:56,,,,,,,59.575,,6.970000000000001,0.0,57.845,96.02,0.0,
2018-04-16 10:00:56,,,,,,,79.995,,7.4799999999999995,0.0,58.31,91.32,0.0,
2018-04-16 11:00:56,,,,,,,84.57,,7.14,0.0,58.655,90.145,0.0,
2018-04-16 12:00:56,,,,,,,75.93,,1.435,0.0,57.52,81.765,0.0,
2018-04-16 13:00:56,,,,,,,76.865,,6.435,0.0,42.8,54.47,0.0,
2018-04-16 14:00:56,,,,,,,73.595,,6.58,0.0,48.78,62.99,0.0,
2018-04-16 15:00:56,,,,,,,68.695,,6.6850000000000005,0.0,53.815,71.33,0.0,
2018-04-16 16:00:56,,,,,,,64.50999999999999,,6.345,0.0,50.16,62.985,0.0,
2018-04-16 17:00:56,,,,,,,69.30000000000001,,5.975,0.0,61.67,84.435,0.0,
2018-04-16 18:00:56,,,,,,,61.08,,5.994999999999999,0.0,73.08,104.805,0.0,
2018-04-16 19:00:56,,,,,,,66.85499999999999,,6.61,0.0,84.295,129.71,0.0,
2018-04-16 20:00:56,,,,,,,75.015,,6.055,0.0,91.615,146.625,0.0,
2018-04-16 21:00:56,,,,,,,106.12,,5.64,0.0,90.37,181.93,0.0,
2018-04-16 22:00:56,,,,,,,98.37,,5.65,0.0,89.315,226.155,0.0,
2018-04-16 23:00:56,,,,,,,102.14,,5.8149999999999995,0.0,93.265,219.54,0.0,
2018-04-17 00:00:56,,,,,,,117.50999999999999,,5.735,0.0,82.67,172.135,0.0,
2018-04-17 01:00:56,,,,,,,99.635,,5.67,0.0,67.435,103.225,0.0,
2018-04-17 02:00:56,,,,,,,75.09,,5.6000000000000005,0.0,61.265,107.115,0.0,
2018-04-17 03:00:56,,,,,,,71.175,,5.675,0.0,54.14,78.065,0.0,
2018-04-17 04:00:56,,,,,,,82.16499999999999,,7.22,0.0,54.94,71.83,0.0,
2018-04-17 05:00:56,,,,,,,90.195,,6.755000000000001,0.0,56.72,67.73,0.0,
2018-04-17 06:00:56,,,,,,,70.44999999999999,,8.725,0.0,51.315,57.525,0.0,
2018-04-17 07:00:56,,,,,,,67.44999999999999,,8.31,0.0,49.685,73.68,0.0,
2018-04-17 08:00:56,,,,,,,68.17500000000001,,7.51,0.0,56.785,137.965,0.0,
2018-04-17 09:00:56,,,,,,,62.49,,7.555,0.0,59.99,144.995,0.0,
2018-04-17 10:00:56,,,,,,,96.2,,8.025,0.0,67.265,165.335,0.0,
2018-04-17 11:00:56,,,,,,,95.07499999999999,,9.3,0.0,66.76,138.105,0.0,
2018-04-17 12:00:56,,,,,,,138.235,,14.575000000000001,0.0,61.96,110.39,0.0,
2018-04-17 13:00:56,,,,,,,113.935,,13.915000000000001,0.0,14.475,19.965,0.0,
2018-04-17 14:00:56,,,,,,,83.91,,11.395,0.0,11.27,14.095,0.0,
2018-04-17 15:00:56,,,,,,,69.985,,10.08,0.0,14.03,17.965,0.0,
2018-04-17 16:00:56,,,,,,,52.144999999999996,,8.49,0.0,14.965,18.43,0.0,
2018-04-17 17:00:56,,,,,,,51.015,,8.085,0.0,17.545,20.955,0.0,
2018-04-17 18:00:56,,,,,,,45.410000000000004,,6.545,0.0,18.045,20.045,0.0,
2018-04-17 19:00:56,,,,,,,46.18,,6.09,0.0,31.865,34.445,0.0,
2018-04-17 20:00:56,,,,,,,60.974999999999994,,6.215,0.0,79.885,103.89,0.0,
2018-04-17 21:00:56,,,,,,,68.00999999999999,,6.26,0.0,88.43,126.86,0.0,
2018-04-17 22:00:56,,,,,,,94.89,,6.265,0.0,85.845,145.01,0.0,
2018-04-17 23:00:56,,,,,,,110.00999999999999,,6.63,0.0,84.065,147.61,0.0,
2018-04-18 00:00:56,,,,,,,118.705,,6.3950000000000005,0.0,85.775,177.1,0.0,
2018-04-18 01:00:56,,,,,,,102.79499999999999,,6.435,0.0,75.575,142.705,0.0,
2018-04-18 02:00:56,,,,,,,86.12,,6.405,0.0,69.58,111.375,0.0,
2018-04-18 03:00:56,,,,,,,82.685,,6.42,0.0,67.04,116.095,0.0,
2018-04-18 04:00:56,,,,,,,75.14500000000001,,6.6000000000000005,0.0,61.185,76.93,0.0,
2018-04-18 05:00:56,,,,,,,64.14,,6.025,0.0,45.82,48.51,0.0,
2018-04-18 06:00:56,,,,,,,67.885,,5.895,0.0,53.175,60.04,0.0,
2018-04-18 07:00:56,,,,,,,59.004999999999995,,6.135,0.0,64.57,104.745,0.0,
2018-04-18 08:00:56,,,,,,,73.94999999999999,,6.34,0.0,61.405,173.23,0.0,
2018-04-18 09:00:56,,,,,,,82.645,,6.779999999999999,0.0,54.205,109.12,0.0,
2018-04-18 10:00:56,,,,,,,104.63,,5.97,0.0,57.605,105.78,0.0,
2018-04-18 11:00:56,,,,,,,81.095,,6.975,0.0,54.565,89.8,0.0,
2018-04-18 12:00:56,,,,,,,70.71000000000001,,7.245,0.0,50.49,76.08,0.0,
2018-04-18 13:00:56,,,,,,,79.215,,7.65,0.0,45.815,63.865,0.0,
2018-04-18 14:00:56,,,,,,,80.925,,7.8,0.0,46.34,63.29,0.0,
2018-04-18 15:00:56,,,,,,,72.695,,7.215,0.0,44.475,58.11,0.0,
2018-04-18 16:00:56,,,,,,,65.285,,6.640000000000001,0.0,17.705,20.93,0.0,
2018-04-18 17:00:56,,,,,,,79.965,,6.745,0.0,8.505,9.645,0.0,
2018-04-18 18:00:56,,,,,,,94.91499999999999,,6.265,0.0,12.915,14.345,0.0,
2018-04-18 19:00:56,,,,,,,82.78999999999999,,6.805,0.0,32.735,38.345,0.0,
2018-04-18 20:00:56,,,,,,,97.78,,7.680000000000001,0.0,90.795,109.6,0.0,
2018-04-18 21:00:56,,,,,,,128.3,,7.0649999999999995,0.0,92.79,102.715,0.0,
2018-04-18 22:00:56,,,,,,,139.625,,6.935,0.0,85.005,91.895,0.0,
2018-04-18 23:00:56,,,,,,,149.60000000000002,,6.59,0.0,87.64,112.375,0.0,
2018-04-19 00:00:56,,,,,,,130.91500000000002,,6.535,0.0,89.315,123.83,0.0,
2018-04-19 01:00:56,,,,,,,121.07,,6.489999999999999,0.0,77.235,80.665,0.0,
2018-04-19 02:00:56,,,,,,,119.76,,6.545,0.0,58.075,58.64,0.0,
2018-04-19 03:00:56,,,,,,,110.125,,6.515000000000001,0.0,50.935,51.1,0.0,
2018-04-19 04:00:56,,,,,,,107.78,,6.535,0.0,0.0,0.0,0.0,
2018-04-19 05:00:56,,,,,,,86.34,,6.395,0.0,23.41,23.495,0.0,
2018-04-19 06:00:56,,,,,,,72.31,,6.199999999999999,0.0,22.595,22.855,0.0,
2018-04-19 07:00:56,,,,,,,59.28,,6.574999999999999,0.0,33.055,38.55,0.0,
2018-04-19 08:00:56,,,,,,,75.145,,6.86,0.0,66.895,116.505,0.0,
2018-04-19 09:00:56,,,,,,,84.78,,10.865,0.0,65.69,119.235,0.0,
2018-04-19 10:00:56,,,,,,,116.99000000000001,,10.809999999999999,0.0,66.515,113.455,0.0,
2018-04-19 11:00:56,,,,,,,115.46,,11.38,0.0,44.58,64.12,0.0,
2018-04-19 12:00:56,,,,,,,114.795,,8.96,0.0,23.075,30.68,0.0,
2018-04-19 13:00:56,,,,,,,93.49,,8.95,0.0,24.33,32.055,0.0,
2018-04-19 14:00:56,,,,,,,77.445,,7.38,0.0,27.27,36.56,0.0,
2018-04-19 15:00:56,,,,,,,85.525,,6.82,0.0,21.645,27.925,0.0,
2018-04-19 16:00:56,,,,,,,81.35,,7.515,0.0,23.65,30.25,0.0,
2018-04-19 17:00:56,,,,,,,76.225,,7.045,0.0,26.41,33.915,0.0,
2018-04-19 18:00:56,,,,,,,74.11,,6.755,0.0,28.25,35.6,0.0,
2018-04-19 19:00:56,,,,,,,77.78,,6.74,0.0,40.925,54.765,0.0,
2018-04-19 20:00:56,,,,,,,87.285,,6.685,0.0,45.47,60.785,0.0,
2018-04-19 21:00:56,,,,,,,88.485,,6.525,0.0,49.915,62.99,0.0,
2018-04-19 22:00:56,,,,,,,89.83000000000001,,6.57,0.0,34.37,41.26,0.0,
2018-04-19 23:00:56,,,,,,,87.49000000000001,,6.49,0.0,36.73,43.04,0.0,
2018-04-20 00:00:56,,,,,,,94.945,,6.760000000000001,0.0,29.445,32.605,0.0,
2018-04-20 01:00:56,,,,,,,96.075,,6.65,0.0,26.825,28.305,0.0,
2018-04-20 02:00:56,,,,,,,98.595,,6.574999999999999,0.0,23.98,24.375,0.0,
2018-04-20 03:00:56,,,,,,,81.73,,6.855,0.0,0.0,0.0,0.0,
2018-04-20 04:00:56,,,,,,,76.375,,6.845000000000001,0.0,11.78,12.105,0.0,
2018-04-20 05:00:56,,,,,,,67.055,,6.16,0.0,8.75,8.96,0.0,
2018-04-20 06:00:56,,,,,,,71.6,,5.55,0.0,22.995,24.32,0.0,
2018-04-20 07:00:56,,,,,,,76.72,,5.42,0.0,39.86,47.44,0.0,
2018-04-20 08:00:56,,,,,,,73.03,,5.17,0.0,35.9,50.32,0.0,
2018-04-20 09:00:56,,,,,,,83.575,,5.0649999999999995,0.0,48.525,81.12,0.0,
2018-04-20 10:00:56,,,,,,,81.64,,4.895,0.0,46.615,71.49,0.0,
2018-04-20 11:00:56,,,,,,,84.52,,5.575,0.0,42.22,58.135,0.0,
2018-04-20 12:00:56,,,,,,,107.57,,5.47,0.0,20.845,27.95,0.0,
2018-04-20 13:00:56,,,,,,,104.91,,5.595,0.0,27.28,36.78,0.0,
2018-04-20 14:00:56,,,,,,,93.655,,5.485,0.0,30.55,43.795,0.0,
2018-04-20 15:00:56,,,,,,,84.05499999999999,,5.42,0.0,53.785,82.91,0.0,
2018-04-20 16:00:56,,,,,,,87.52,,5.485,0.0,36.185,49.505,0.0,
2018-04-20 17:00:56,,,,,,,85.43,,4.31,0.0,47.105,64.015,0.0,
2018-04-20 18:00:56,,,,,,,77.935,,24.105,0.0,0.0,0.0,0.0,
2018-04-20 19:00:56,,,,,,,68.03,,13.725,0.0,47.07,74.85,0.0,
2018-04-20 20:00:56,,,,,,,49.82,,9.055,0.0,38.025,53.72,0.0,
2018-04-20 21:00:56,,,,,,,58.66,,7.095,0.0,33.18,42.43,0.0,
2018-04-20 22:00:56,,,,,,,52.92,,6.29,0.0,31.465,37.63,0.0,
2018-04-20 23:00:56,,,,,,,56.315,,6.145,0.0,31.515,37.47,0.0,
2018-04-21 00:00:56,,,,,,,62.480000000000004,,5.92,0.0,34.335,39.75,0.0,
2018-04-21 01:00:56,,,,,,,73.745,,6.17,0.0,26.48,29.765,0.0,
2018-04-21 02:00:56,,,,,,,65.71000000000001,,7.225,0.0,19.01,20.23,0.0,
2018-04-21 03:00:56,,,,,,,60.885000000000005,,7.235,0.0,12.05,12.935,0.0,
2018-04-21 04:00:56,,,,,,,54.71,,6.15,0.0,13.455,13.89,0.0,
2018-04-21 05:00:56,,,,,,,53.705,,5.225,0.0,10.76,10.85,0.0,
2018-04-21 06:00:56,,,,,,,52.92999999999999,,4.51,0.0,12.485,12.545,0.0,
2018-04-21 07:00:56,,,,,,,50.974999999999994,,4.55,0.0,27.175,31.18,0.0,
2018-04-21 08:00:56,,,,,,,46.93,,4.4350000000000005,0.0,24.935,30.57,0.0,
2018-04-21 09:00:56,,,,,,,39.605,,4.045,0.0,25.775,35.605,0.0,
2018-04-21 10:00:56,,,,,,,32.7,,4.2,0.0,20.84,30.015,0.0,
2018-04-21 11:00:56,,,,,,,30.96,,3.97,0.0,19.51,25.8,0.0,
2018-04-21 12:00:56,,,,,,,31.765,,4.31,0.0,17.395,24.255,0.0,
2018-04-21 13:00:56,,,,,,,30.515,,4.4799999999999995,0.0,19.61,26.12,0.0,
2018-04-21 14:00:56,,,,,,,42.575,,4.470000000000001,0.0,20.98,27.095,0.0,
2018-04-21 15:00:56,,,,,,,39.275,,4.625,0.0,23.835,31.425,0.0,
2018-04-21 16:00:56,,,,,,,39.345,,4.41,0.0,23.8,31.75,0.0,
2018-04-21 17:00:56,,,,,,,32.59,,3.6550000000000002,0.0,23.77,31.495,0.0,
2018-04-21 18:00:56,,,,,,,35.82,,3.765,0.0,26.34,35.3,0.0,
2018-04-21 19:00:56,,,,,,,34.775000000000006,,3.635,0.0,34.215,45.41,0.0,
2018-04-21 20:00:56,,,,,,,43.01,,3.455,0.0,48.34,62.915,0.0,
2018-04-21 21:00:56,,,,,,,57.595,,3.915,0.0,58.13,75.68,0.0,
2018-04-21 22:00:56,,,,,,,69.005,,3.65,0.0,55.0,66.675,0.0,
2018-04-21 23:00:56,,,,,,,57.915,,3.725,0.0,50.645,60.31,0.0,
2018-04-22 00:00:56,,,,,,,62.52,,3.755,0.0,43.51,52.445,0.0,
2018-04-22 01:00:56,,,,,,,49.205,,3.705,0.0,48.455,55.87,0.0,
2018-04-22 02:00:56,,,,,,,51.095,,3.8049999999999997,0.0,46.715,52.19,0.0,
2018-04-22 03:00:56,,,,,,,43.59,,3.685,0.0,38.33,40.945,0.0,
2018-04-22 04:00:56,,,,,,,40.145,,3.6,0.0,34.17,38.69,0.0,
2018-04-22 05:00:56,,,,,,,33.36,,3.77,0.0,47.14,49.425,0.0,
2018-04-22 06:00:56,,,,,,,37.269999999999996,,3.74,0.0,52.795,63.51,0.0,
2018-04-22 07:00:56,,,,,,,39.394999999999996,,3.98,0.0,47.855,55.615,0.0,
2018-04-22 08:00:56,,,,,,,46.504999999999995,,3.885,0.0,42.345,67.0,0.0,
2018-04-22 09:00:56,,,,,,,48.89,,4.19,0.0,29.065,40.385,0.0,
2018-04-22 10:00:56,,,,,,,49.83,,4.175000000000001,0.0,26.875,37.54,0.0,
2018-04-22 11:00:56,,,,,,,42.650000000000006,,4.115,0.0,19.87,26.615,0.0,
2018-04-22 12:00:56,,,,,,,39.805,,3.8049999999999997,0.0,18.635,24.575,0.0,
2018-04-22 13:00:56,,,,,,,35.72,,3.6149999999999998,0.0,19.885,26.26,0.0,
2018-04-22 14:00:56,,,,,,,42.03,,3.4749999999999996,0.0,22.46,28.85,0.0,
2018-04-22 15:00:56,,,,,,,34.445,,2.98,0.0,23.905,30.75,0.0,
