Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2020-09-26 14:00:56,36.25,24.61,4.9,378.55,109.12,36.19,57.34
2020-09-26 15:00:56,36.14,30.0,4.58,157.13,110.48,19.12,29.77
2020-09-26 16:00:56,33.64,20.94,4.73,158.5,107.04,19.68,29.95
2020-09-26 17:00:56,31.31,18.21,4.69,166.04,103.86,21.62,31.86
2020-09-26 18:00:56,32.27,17.23,4.11,345.28,92.99,44.12,61.48
2020-09-26 19:00:56,27.78,14.28,3.7,1275.57,43.95,111.31,231.28
2020-09-26 20:00:56,33.86,21.57,3.13,807.01,53.52,96.95,130.99
2020-09-26 21:00:56,26.7,25.7,2.77,402.52,72.0,55.42,63.12
2020-09-26 22:00:56,35.34,28.56,3.03,667.0,59.36,57.07,93.72
2020-09-26 23:00:56,16.59,0.0,3.26,591.47,61.29,54.27,86.35
2020-09-27 00:00:56,23.75,0.0,3.69,473.7,59.24,47.52,73.72
2020-09-27 01:00:56,29.58,24.15,3.33,515.32,44.22,38.26,52.04
2020-09-27 02:00:56,20.62,29.13,3.98,286.62,61.96,40.33,49.22
2020-09-27 03:00:56,33.86,33.28,4.78,222.68,66.24,32.93,42.47
2020-09-27 04:00:56,36.14,35.3,4.67,216.67,71.15,28.64,35.41
2020-09-27 05:00:56,33.24,28.06,4.62,177.28,74.43,21.02,27.79
2020-09-27 06:00:56,22.84,34.12,4.88,163.14,76.17,18.44,25.82
2020-09-27 07:00:56,29.43,29.31,4.96,115.02,76.65,18.14,29.4
2020-09-27 08:00:56,17.78,23.78,4.37,201.23,75.32,26.81,35.96
2020-09-27 09:00:56,25.73,46.3,2.87,319.86,79.65,36.56,54.44
2020-09-27 10:00:56,65.86,84.76,3.96,281.74,87.84,35.96,51.18
2020-09-27 11:00:56,31.76,76.8,5.65,396.55,101.63,44.46,64.05
2020-09-27 12:00:56,41.88,70.49,6.87,306.8,106.68,34.63,52.1
2020-09-27 13:00:56,29.03,62.47,4.51,196.04,109.33,22.67,34.9
2020-09-27 14:00:56,35.11,58.69,2.31,199.45,101.2,17.81,29.95
2020-09-27 15:00:56,36.76,52.25,1.81,156.38,92.22,11.38,20.94
2020-09-27 16:00:56,21.65,57.22,1.86,160.7,85.11,12.25,23.71
2020-09-27 17:00:56,30.0,57.92,2.21,229.37,80.91,15.33,27.59
2020-09-27 18:00:56,29.83,50.73,3.32,262.24,76.19,19.78,35.97
2020-09-27 19:00:56,25.97,38.22,3.23,312.59,73.56,18.91,35.68
2020-09-27 20:00:56,20.23,32.04,2.46,349.0,71.61,22.87,43.24
2020-09-27 21:00:56,25.23,33.24,2.38,473.94,63.42,30.18,53.85
2020-09-27 22:00:56,29.77,26.76,2.04,478.48,57.27,37.99,65.05
2020-09-27 23:00:56,25.06,20.23,1.92,570.58,54.45,39.05,64.75
2020-09-28 00:00:56,26.2,15.75,2.52,479.67,49.67,42.96,66.25
2020-09-28 01:00:56,24.71,15.54,2.74,393.56,57.78,27.84,45.23
2020-09-28 02:00:56,19.21,11.92,2.45,245.54,58.68,22.71,34.46
2020-09-28 03:00:56,28.81,13.51,2.57,102.95,62.54,12.19,19.45
2020-09-28 04:00:56,29.77,15.59,2.44,125.41,60.8,14.8,23.29
2020-09-28 05:00:56,24.83,10.91,2.96,102.42,61.11,11.95,17.85
2020-09-28 06:00:56,21.37,17.99,3.35,97.5,60.46,13.14,20.29
2020-09-28 07:00:56,23.58,14.36,3.34,83.3,62.28,10.24,15.63
2020-09-28 08:00:56,20.34,14.97,2.57,142.01,59.19,15.55,25.31
2020-09-28 09:00:56,27.96,26.46,2.57,174.35,66.12,20.15,32.43
2020-09-28 10:00:56,37.1,32.69,4.85,327.26,70.01,31.95,55.74
2020-09-28 11:00:56,45.98,33.42,7.13,326.83,79.25,31.11,54.08
2020-09-28 12:00:56,39.03,34.4,7.12,398.66,88.78,36.74,64.83
2020-09-28 13:00:56,39.66,36.62,6.08,387.02,92.7,29.27,55.25
2020-09-28 14:00:56,42.27,30.83,5.5,379.01,92.97,30.1,55.91
2020-09-28 15:00:56,37.44,28.79,5.54,434.18,90.68,31.55,57.74
2020-09-28 16:00:56,36.31,35.32,6.36,388.38,89.74,31.94,55.41
2020-09-28 17:00:56,37.27,33.49,6.41,519.79,79.55,43.72,71.92
2020-09-28 18:00:56,33.06,31.33,5.82,772.52,64.89,58.79,121.07
2020-09-28 19:00:56,44.44,32.62,3.96,689.18,63.92,50.62,92.04
2020-09-28 20:00:56,32.9,28.19,3.37,1002.52,40.81,71.62,157.05
2020-09-28 21:00:56,40.97,30.9,2.67,618.47,55.93,43.56,81.32
2020-09-28 22:00:56,35.23,25.49,2.33,592.25,46.9,49.92,92.68
2020-09-28 23:00:56,40.11,22.99,2.23,399.0,54.9,37.93,55.84
2020-09-29 00:00:56,42.02,23.23,2.6,292.52,59.54,36.19,49.86
2020-09-29 01:00:56,31.31,27.44,2.61,230.01,63.3,31.12,41.57
2020-09-29 02:00:56,32.9,18.59,2.24,152.61,71.71,23.03,30.59
2020-09-29 03:00:56,31.31,20.0,2.16,74.25,73.68,11.67,17.02
2020-09-29 04:00:56,32.33,23.56,1.52,64.4,75.15,14.66,21.24
2020-09-29 05:00:56,28.86,21.25,0.97,66.44,73.06,12.32,17.44
2020-09-29 06:00:56,30.85,24.56,2.45,60.04,70.8,16.39,21.72
2020-09-29 07:00:56,30.78,22.07,3.33,66.84,69.9,16.45,21.68
2020-09-29 08:00:56,28.81,28.45,2.9,116.38,67.92,22.88,31.49
2020-09-29 09:00:56,38.36,31.3,3.3,226.72,78.37,33.08,42.48
2020-09-29 10:00:56,84.21,52.06,4.83,242.5,80.84,36.45,53.41
2020-09-29 11:00:56,67.1,48.03,6.05,337.06,92.63,42.66,62.56
2020-09-29 12:00:56,58.52,42.24,5.73,339.92,94.69,41.39,67.09
2020-09-29 13:00:56,53.92,45.05,5.59,269.05,97.04,36.54,59.27
2020-09-29 14:00:56,57.44,36.08,10.39,396.27,90.41,34.58,62.14
2020-09-29 15:00:56,56.02,33.34,9.04,466.22,75.23,50.27,82.43
2020-09-29 16:00:56,51.02,32.87,4.59,407.81,69.6,31.02,64.98
2020-09-29 17:00:56,46.65,24.07,4.23,679.29,47.46,55.34,114.17
2020-09-29 18:00:56,55.45,42.0,5.03,750.8,48.2,45.27,114.38
2020-09-29 19:00:56,64.32,46.92,3.63,543.82,53.8,34.31,91.58
2020-09-29 20:00:56,49.94,25.03,2.72,656.94,55.12,42.86,98.77
2020-09-29 21:00:56,48.69,20.27,2.7,279.58,69.01,24.59,54.06
2020-09-29 22:00:56,47.73,7.83,2.5,186.76,67.15,22.05,37.09
2020-09-29 23:00:56,27.27,26.78,2.4,211.93,66.0,22.91,39.18
2020-09-30 00:00:56,27.39,18.22,2.39,134.76,68.75,16.13,27.26
2020-09-30 01:00:56,24.77,21.36,2.05,176.77,64.45,17.29,28.85
2020-09-30 02:00:56,20.56,14.19,1.39,76.93,67.24,13.09,21.42
2020-09-30 03:00:56,27.56,23.16,1.18,71.05,60.59,28.58,37.38
2020-09-30 04:00:56,28.64,26.19,0.74,110.92,57.47,19.7,26.62
2020-09-30 05:00:56,31.37,24.57,0.46,96.62,51.5,24.38,34.74
2020-09-30 06:00:56,28.28,24.03,1.87,134.38,52.15,21.46,30.59
2020-09-30 07:00:56,22.75,20.65,3.86,138.47,55.04,19.02,30.94
2020-09-30 08:00:56,29.16,19.75,3.68,345.97,54.95,24.03,49.09
2020-09-30 09:00:56,37.33,25.23,3.74,336.84,63.59,25.3,47.41
2020-09-30 10:00:56,33.92,27.02,4.25,395.39,75.34,25.3,54.22
2020-09-30 11:00:56,36.98,22.3,4.78,319.37,85.35,22.32,46.41
2020-09-30 12:00:56,23.31,13.21,4.4,248.48,93.53,22.71,44.43
2020-09-30 13:00:56,24.44,10.0,3.8,168.59,102.71,13.79,31.14
2020-09-30 14:00:56,23.54,15.34,3.5,227.76,101.38,19.03,37.79
2020-09-30 15:00:56,22.33,19.67,3.42,174.73,106.4,13.99,29.68
2020-09-30 16:00:56,18.64,17.03,3.37,182.82,108.36,14.14,28.44
2020-09-30 17:00:56,23.25,18.37,3.42,218.69,105.94,18.74,38.24
2020-09-30 18:00:56,16.31,13.54,3.28,409.48,99.83,27.18,53.78
2020-09-30 19:00:56,17.44,10.07,2.88,794.52,85.21,47.47,110.17
2020-09-30 20:00:56,16.19,18.81,2.84,676.22,80.63,44.32,91.57
2020-09-30 21:00:56,24.06,14.04,2.36,789.59,72.26,49.55,111.86
2020-09-30 22:00:56,23.25,19.23,2.68,509.03,72.77,43.54,81.26
2020-09-30 23:00:56,16.42,0.0,2.59,307.3,81.11,29.03,50.72
2020-10-01 00:00:56,20.05,0.0,2.43,267.6,82.22,31.69,49.62
2020-10-01 01:00:56,21.02,18.25,5.91,357.21,86.93,23.18,35.15
2020-10-01 02:00:56,16.14,14.64,6.05,303.06,83.57,22.12,33.66
2020-10-01 03:00:56,13.69,10.57,5.7,187.33,78.11,14.26,20.02
2020-10-01 04:00:56,12.84,11.35,5.52,216.18,74.51,14.8,20.53
2020-10-01 05:00:56,19.77,11.18,5.48,199.17,68.34,14.44,20.17
2020-10-01 06:00:56,15.06,11.84,5.74,238.48,70.36,14.32,20.19
2020-10-01 07:00:56,16.42,15.68,6.14,217.42,73.66,14.2,20.09
2020-10-01 08:00:56,20.23,0.0,6.23,278.3,76.64,19.4,29.62
2020-10-01 09:00:56,24.83,20.96,6.69,389.01,80.25,26.08,49.18
2020-10-01 10:00:56,21.19,15.5,6.69,303.55,87.78,22.31,37.61
2020-10-01 11:00:56,19.94,0.0,6.55,489.45,87.85,34.2,66.85
2020-10-01 12:00:56,18.81,0.0,6.9,345.62,97.78,24.21,45.52
2020-10-01 13:00:56,19.89,0.0,6.66,383.78,102.19,24.41,46.81
2020-10-01 14:00:56,17.39,0.0,6.87,365.14,107.06,21.62,42.98
2020-10-01 15:00:56,15.28,0.0,6.75,403.48,106.27,21.82,44.65
2020-10-01 16:00:56,21.31,18.27,6.86,394.59,106.53,23.19,44.83
2020-10-01 17:00:56,22.05,0.0,6.58,497.34,99.73,31.35,61.75
2020-10-01 18:00:56,12.84,0.0,6.96,465.43,98.66,31.0,63.13
2020-10-01 19:00:56,20.0,17.57,6.49,542.67,95.15,34.67,71.18
2020-10-01 20:00:56,19.55,15.24,6.08,448.8,99.73,25.04,53.16
2020-10-01 21:00:56,15.17,12.33,6.0,444.72,100.4,23.71,51.19
2020-10-01 22:00:56,13.75,8.69,5.76,367.56,104.1,17.07,34.38
2020-10-01 23:00:56,13.64,10.96,5.68,358.78,105.69,14.78,30.18
2020-10-02 00:00:56,11.62,10.08,5.35,288.59,106.61,13.26,24.82
2020-10-02 01:00:56,20.0,7.59,5.41,297.53,103.81,13.55,24.41
2020-10-02 02:00:56,19.94,8.55,5.22,203.95,102.63,9.34,16.1
2020-10-02 03:00:56,18.86,6.84,4.96,147.41,101.01,7.46,13.21
2020-10-02 04:00:56,21.19,10.13,4.8,154.83,97.3,9.07,14.75
2020-10-02 05:00:56,19.49,7.77,4.59,153.0,96.87,6.98,12.74
2020-10-02 06:00:56,8.98,6.12,5.75,170.44,95.02,8.06,13.11
2020-10-02 07:00:56,13.92,7.2,6.0,162.72,90.61,7.6,13.35
2020-10-02 08:00:56,17.67,5.19,5.76,207.14,85.91,13.25,20.84
2020-10-02 09:00:56,21.19,8.79,6.08,217.16,87.52,16.08,24.88
2020-10-02 10:00:56,20.29,13.53,6.72,343.6,84.67,28.55,47.37
2020-10-02 11:00:56,25.9,0.0,6.99,265.97,96.71,18.92,31.54
2020-10-02 12:00:56,18.64,0.0,7.53,367.02,99.92,24.27,45.54
2020-10-02 13:00:56,16.13,0.0,7.4,274.95,108.98,14.84,29.07
2020-10-02 14:00:56,13.75,0.0,7.21,266.87,112.13,12.24,26.09
2020-10-02 15:00:56,13.81,0.0,7.2,305.22,112.58,14.73,29.51
2020-10-02 16:00:56,15.0,10.81,6.79,351.66,109.29,20.06,39.14
2020-10-02 17:00:56,14.71,12.95,6.59,458.04,103.72,24.83,51.56
2020-10-02 18:00:56,8.86,0.0,7.0,536.43,98.86,31.75,63.84
2020-10-02 19:00:56,11.65,0.0,7.35,721.07,88.66,44.3,95.15
2020-10-02 20:00:56,19.94,12.01,7.24,682.61,88.02,42.41,80.42
2020-10-02 21:00:56,18.46,13.69,7.01,671.73,79.31,47.73,91.78
2020-10-02 22:00:56,12.61,11.11,6.99,606.67,83.83,37.48,64.75
2020-10-02 23:00:56,15.29,14.65,7.27,486.4,76.85,35.14,57.82
2020-10-03 00:00:56,21.2,12.06,7.5,474.09,79.58,28.2,47.84
2020-10-03 01:00:56,20.06,18.99,7.5,408.12,77.31,24.35,41.63
2020-10-03 02:00:56,21.37,13.56,7.84,360.93,75.74,21.54,37.44
2020-10-03 03:00:56,23.69,11.32,7.77,245.63,75.48,11.86,20.15
2020-10-03 04:00:56,22.26,14.04,7.5,252.67,74.53,12.46,21.01
2020-10-03 05:00:56,17.5,13.53,7.37,238.01,72.72,10.46,17.15
2020-10-03 06:00:56,17.62,10.88,7.46,258.98,70.3,11.55,18.47
2020-10-03 07:00:56,20.06,10.74,6.04,245.64,69.45,11.69,19.88
2020-10-03 08:00:56,21.43,14.51,5.32,286.84,68.74,12.73,21.95
2020-10-03 09:00:56,25.36,23.15,5.88,375.56,73.25,20.25,36.26
2020-10-03 10:00:56,32.7,0.0,6.84,284.61,81.5,20.58,37.54
2020-10-03 11:00:56,26.61,0.0,7.81,456.71,92.04,26.19,49.41
2020-10-03 12:00:56,33.75,0.0,7.77,417.4,102.49,24.33,45.75
2020-10-03 13:00:56,33.57,0.0,7.18,439.66,110.55,27.78,52.48
2020-10-03 14:00:56,29.88,0.0,7.32,435.84,115.04,24.94,46.26
2020-10-03 15:00:56,27.27,0.0,8.61,392.97,121.41,23.06,41.12
2020-10-03 16:00:56,22.38,0.0,8.62,470.5,117.65,29.22,52.28
2020-10-03 17:00:56,20.23,0.0,7.89,416.03,119.19,24.63,43.37
2020-10-03 18:00:56,25.51,24.33,8.13,744.09,95.05,53.0,105.39
2020-10-03 19:00:56,35.74,22.58,7.62,770.94,96.55,44.51,92.44
2020-10-03 20:00:56,24.72,20.86,6.75,928.47,80.13,67.03,122.49
2020-10-03 21:00:56,22.81,20.3,6.82,986.82,74.96,63.13,123.93
2020-10-03 22:00:56,20.28,19.73,7.06,845.8,80.17,56.55,89.95
2020-10-03 23:00:56,28.36,27.4,7.57,732.37,74.02,53.53,87.71
2020-10-04 00:00:56,28.64,19.92,8.85,648.59,75.92,44.9,69.29
2020-10-04 01:00:56,26.19,13.94,9.7,453.73,77.05,34.79,50.48
2020-10-04 02:00:56,24.61,17.38,9.5,374.92,77.68,27.41,39.46
2020-10-04 03:00:56,25.19,17.28,8.68,251.76,76.23,17.94,26.93
2020-10-04 04:00:56,15.4,14.16,8.55,287.9,76.27,18.89,27.09
2020-10-04 05:00:56,23.69,12.07,8.36,252.79,75.44,15.53,23.71
2020-10-04 06:00:56,22.33,13.38,7.45,240.22,73.92,17.13,22.93
2020-10-04 07:00:56,23.19,19.22,5.66,266.53,73.52,15.56,22.28
2020-10-04 08:00:56,19.94,18.3,4.84,254.49,73.53,17.77,25.89
2020-10-04 09:00:56,18.98,18.85,4.27,302.42,78.69,18.6,27.62
2020-10-04 10:00:56,21.53,0.0,5.12,330.73,87.09,21.77,35.27
2020-10-04 11:00:56,27.89,0.0,5.87,339.11,99.73,23.25,37.48
2020-10-04 12:00:56,40.31,40.94,6.9,364.72,109.64,22.34,37.57
2020-10-04 13:00:56,40.88,39.58,7.37,361.55,122.31,22.78,37.45
2020-10-04 14:00:56,24.03,0.0,6.5,330.49,125.73,16.96,29.78
2020-10-04 15:00:56,29.32,27.39,5.56,379.49,130.07,17.39,29.38
2020-10-04 16:00:56,24.02,22.39,5.01,370.32,125.33,18.2,32.41
2020-10-04 17:00:56,22.08,20.25,5.01,390.78,119.96,23.11,36.42
2020-10-04 18:00:56,21.74,18.79,6.0,653.34,98.01,40.5,72.0
2020-10-04 19:00:56,26.08,16.46,7.01,582.27,90.32,47.31,82.68
2020-10-04 20:00:56,22.27,15.89,7.15,813.25,76.86,60.22,106.65
2020-10-04 21:00:56,17.62,15.86,6.49,690.24,75.73,52.63,92.43
2020-10-04 22:00:56,20.52,19.6,6.57,654.93,78.93,49.72,80.07
2020-10-04 23:00:56,31.48,19.73,6.67,506.32,83.54,36.6,52.77
2020-10-05 00:00:56,35.45,19.18,8.1,480.93,83.81,33.76,44.2
2020-10-05 01:00:56,21.73,20.42,8.78,347.51,88.76,26.77,33.35
2020-10-05 02:00:56,22.38,15.53,8.64,320.83,90.68,21.1,26.41
2020-10-05 03:00:56,19.94,17.2,8.05,234.49,93.76,8.36,13.48
2020-10-05 04:00:56,18.69,12.08,7.73,253.37,95.63,12.42,17.67
2020-10-05 05:00:56,17.84,17.83,7.39,252.23,96.07,11.52,16.96
2020-10-05 06:00:56,24.83,12.78,6.73,239.62,95.83,11.14,16.82
2020-10-05 07:00:56,20.96,11.99,6.25,275.01,93.72,14.53,21.55
2020-10-05 08:00:56,15.51,13.37,5.78,294.55,94.05,15.48,21.71
2020-10-05 09:00:56,26.65,21.69,5.62,395.48,93.81,26.54,39.37
2020-10-05 10:00:56,36.88,35.54,8.45,498.73,90.89,46.32,75.88
2020-10-05 11:00:56,50.56,49.21,10.25,551.16,93.67,49.76,88.1
2020-10-05 12:00:56,48.46,48.2,10.73,663.68,98.05,60.96,106.51
2020-10-05 13:00:56,48.91,47.04,10.74,671.42,102.51,54.79,104.36
2020-10-05 14:00:56,45.89,45.8,9.43,507.9,111.75,42.12,75.16
2020-10-05 15:00:56,41.97,41.56,8.6,479.52,114.62,36.95,64.3
2020-10-05 16:00:56,35.01,35.0,8.77,436.84,108.72,39.76,65.68
2020-10-05 17:00:56,35.72,35.49,9.59,634.93,93.02,56.2,97.24
2020-10-05 18:00:56,21.76,0.0,10.73,1026.54,80.86,73.5,144.66
2020-10-05 19:00:56,51.56,50.83,10.99,1146.46,65.24,84.57,174.05
2020-10-05 20:00:56,43.36,42.96,10.01,1177.91,66.4,86.4,178.54
2020-10-05 21:00:56,38.23,37.46,10.04,981.24,64.93,71.32,143.12
2020-10-05 22:00:56,29.89,0.0,9.25,861.04,72.04,58.5,111.59
2020-10-05 23:00:56,27.84,0.0,9.34,620.87,71.12,52.46,75.74
2020-10-06 00:00:56,34.79,29.15,9.14,521.7,75.66,41.19,64.72
2020-10-06 01:00:56,29.72,27.11,8.78,377.19,76.28,36.52,50.65
2020-10-06 02:00:56,27.26,25.93,8.74,308.02,81.01,27.77,37.06
2020-10-06 03:00:56,34.72,22.38,8.27,175.36,80.1,27.22,35.82
2020-10-06 04:00:56,28.64,23.83,7.36,186.61,84.39,19.57,26.12
2020-10-06 05:00:56,26.36,17.85,6.8,175.44,83.27,23.15,29.56
2020-10-06 06:00:56,28.3,18.16,6.04,175.9,85.0,21.3,26.33
2020-10-06 07:00:56,23.26,19.4,4.49,202.58,84.16,23.55,28.35
2020-10-06 08:00:56,29.55,19.91,4.26,222.37,84.47,26.64,34.2
2020-10-06 09:00:56,20.51,0.0,4.55,324.14,85.43,31.2,42.96
2020-10-06 10:00:56,31.87,0.0,5.55,474.46,88.25,47.19,73.35
2020-10-06 11:00:56,45.11,0.0,6.88,618.23,89.82,53.1,93.24
2020-10-06 12:00:56,47.5,0.0,8.66,740.37,97.71,65.53,111.47
2020-10-06 13:00:56,46.82,0.0,9.31,739.14,99.79,69.82,120.57
2020-10-06 14:00:56,32.78,0.0,8.06,562.02,101.83,49.33,85.21
2020-10-06 15:00:56,38.41,0.0,6.71,503.48,99.81,47.06,78.38
2020-10-06 16:00:56,31.02,0.0,6.33,423.98,88.84,29.07,57.19
2020-10-06 17:00:56,26.48,0.0,7.51,513.17,77.22,36.67,71.53
2020-10-06 18:00:56,31.19,0.0,7.02,860.98,62.38,46.85,121.68
2020-10-06 19:00:56,30.17,0.0,5.82,942.78,55.61,49.31,139.4
2020-10-06 20:00:56,33.13,0.0,5.67,1176.21,48.32,60.2,178.66
2020-10-06 21:00:56,20.34,0.0,5.75,1167.56,49.84,47.76,159.52
2020-10-06 22:00:56,27.5,0.0,4.99,737.01,53.66,46.4,116.22
2020-10-06 23:00:56,27.22,0.0,6.48,744.14,57.85,36.03,96.39
2020-10-07 00:00:56,21.41,0.0,6.78,384.91,60.51,35.38,62.12
2020-10-07 01:00:56,24.65,0.0,5.83,276.06,65.81,26.84,45.97
2020-10-07 02:00:56,18.21,0.0,5.43,324.05,65.52,28.05,50.21
2020-10-07 03:00:56,32.09,30.68,5.67,192.86,69.22,22.37,27.5
2020-10-07 04:00:56,24.1,0.0,5.21,200.81,70.91,22.1,28.31
2020-10-07 05:00:56,31.01,0.0,5.11,202.13,71.08,22.3,28.24
2020-10-07 06:00:56,26.36,0.0,5.31,205.83,71.46,25.08,30.97
2020-10-07 07:00:56,28.29,0.0,5.54,237.91,71.77,24.51,36.84
2020-10-07 08:00:56,19.09,0.0,4.75,301.99,71.08,29.16,50.74
2020-10-07 09:00:56,26.36,0.0,4.72,444.9,73.41,34.45,62.92
2020-10-07 10:00:56,28.81,0.0,5.79,467.53,79.15,37.46,74.72
2020-10-07 11:00:56,28.05,0.0,9.97,553.7,93.53,41.94,77.31
2020-10-07 12:00:56,27.09,0.0,10.28,508.79,111.74,34.16,63.31
2020-10-07 13:00:56,28.68,0.0,8.93,557.16,108.37,42.84,74.08
2020-10-07 14:00:56,22.51,0.0,8.75,582.39,109.92,42.41,75.01
2020-10-07 15:00:56,32.45,0.0,14.34,678.93,102.29,49.48,87.88
2020-10-07 16:00:56,21.28,0.0,17.97,794.38,96.0,59.11,104.65
2020-10-07 17:00:56,27.0,0.0,10.29,825.79,85.09,60.68,115.12
2020-10-07 18:00:56,27.23,0.0,9.42,1324.42,68.35,78.49,179.66
2020-10-07 19:00:56,32.09,0.0,8.21,1215.62,65.07,70.61,178.31
2020-10-07 20:00:56,33.73,0.0,7.85,1474.27,55.68,80.19,202.38
2020-10-07 21:00:56,28.05,0.0,9.61,1389.69,58.26,71.52,183.46
2020-10-07 22:00:56,28.77,0.0,10.84,1078.9,61.61,70.93,139.99
2020-10-07 23:00:56,24.0,0.0,13.63,1001.45,68.08,62.55,112.18
2020-10-08 00:00:56,24.09,0.0,10.91,751.96,69.88,57.48,89.9
2020-10-08 01:00:56,25.91,0.0,8.98,613.64,75.45,44.98,65.49
2020-10-08 02:00:56,24.05,0.0,8.69,476.79,77.1,36.14,53.09
2020-10-08 03:00:56,24.95,0.0,8.16,289.27,80.8,19.69,26.2
2020-10-08 04:00:56,23.91,0.0,7.67,314.25,81.92,22.26,31.4
2020-10-08 05:00:56,22.09,0.0,6.75,284.08,83.29,18.31,24.8
2020-10-08 06:00:56,23.68,0.0,6.2,276.77,81.46,19.11,26.62
2020-10-08 07:00:56,17.14,0.0,5.67,318.35,78.94,21.58,30.43
2020-10-08 08:00:56,20.23,0.0,5.32,398.99,74.85,28.58,47.51
2020-10-08 09:00:56,25.14,0.0,6.21,553.25,74.76,38.36,68.58
2020-10-08 10:00:56,28.18,0.0,9.69,608.86,79.61,48.01,83.56
2020-10-08 11:00:56,31.59,0.0,10.56,594.91,92.76,42.86,77.97
2020-10-08 12:00:56,23.18,0.0,11.33,613.09,101.05,46.18,78.7
2020-10-08 13:00:56,27.0,0.0,10.55,497.53,112.17,34.98,57.46
2020-10-08 14:00:56,26.68,0.0,9.18,515.58,110.86,35.28,61.51
2020-10-08 15:00:56,20.0,0.0,8.49,519.22,105.58,33.9,59.55
2020-10-08 16:00:56,19.82,0.0,8.0,635.83,96.78,41.13,74.31
2020-10-08 17:00:56,16.14,0.0,8.36,816.94,80.03,56.47,97.96
2020-10-08 18:00:56,19.45,0.0,8.49,1065.05,68.35,63.22,145.56
2020-10-08 19:00:56,28.91,0.0,8.04,1314.44,56.08,78.47,175.5
2020-10-08 20:00:56,27.09,0.0,7.52,1520.78,51.81,74.58,198.37
2020-10-08 21:00:56,29.0,0.0,7.53,1519.38,50.86,73.92,196.57
2020-10-08 22:00:56,28.59,0.0,7.32,1240.88,56.4,60.21,145.97
2020-10-08 23:00:56,20.0,0.0,8.97,1185.29,57.31,60.65,134.42
2020-10-09 00:00:56,20.36,0.0,8.25,567.88,80.26,34.46,63.09
2020-10-09 01:00:56,27.73,0.0,8.52,517.87,77.71,36.22,62.01
2020-10-09 02:00:56,22.05,0.0,8.34,239.95,95.78,16.83,25.55
2020-10-09 03:00:56,22.46,0.0,8.46,148.04,93.05,13.41,21.49
2020-10-09 04:00:56,11.23,0.0,7.71,156.2,91.0,13.33,20.91
2020-10-09 05:00:56,16.23,0.0,6.74,160.45,90.6,11.55,18.17
2020-10-09 06:00:56,21.0,0.0,6.35,200.2,84.97,15.96,22.54
2020-10-09 07:00:56,21.09,0.0,6.35,224.65,84.94,15.04,21.87
2020-10-09 08:00:56,22.81,0.0,6.46,332.63,76.17,29.83,43.91
2020-10-09 09:00:56,19.37,0.0,7.05,455.64,77.69,34.74,54.22
2020-10-09 10:00:56,27.23,0.0,8.32,609.01,74.63,58.11,96.34
2020-10-09 11:00:56,32.19,0.0,11.74,648.34,83.43,59.04,93.81
2020-10-09 12:00:56,35.68,0.0,14.99,654.44,89.12,61.96,107.35
2020-10-09 13:00:56,28.68,0.0,15.4,536.63,99.51,50.6,80.77
2020-10-09 14:00:56,22.28,0.0,10.86,379.39,100.3,32.79,59.54
2020-10-09 15:00:56,27.45,0.0,9.1,357.75,102.28,23.92,44.61
2020-10-09 16:00:56,55.16,0.0,89.3,404.81,103.82,23.12,47.77
2020-10-09 17:00:56,0.0,0.0,95.35,559.24,122.6,16.49,131.12
2020-10-09 18:00:56,66.58,0.0,24.97,544.5,107.35,39.3,132.96
2020-10-09 19:00:56,0.0,0.0,18.21,0.0,0.0,0.0,0.0
2020-10-09 20:00:56,0.0,11.93,13.97,362.33,20.07,31.23,44.44
2020-10-09 21:00:56,28.07,8.35,10.49,229.33,9.54,27.11,29.81
2020-10-09 22:00:56,16.76,5.85,9.16,308.12,6.25,32.05,39.66
2020-10-09 23:00:56,25.17,4.09,9.33,291.86,0.0,28.02,31.8
2020-10-10 00:00:56,28.8,5.15,10.13,183.32,0.0,29.45,31.99
2020-10-10 01:00:56,23.7,3.73,10.26,241.74,0.0,0.0,0.0
2020-10-10 02:00:56,17.59,6.92,9.85,103.73,0.0,0.0,0.0
2020-10-10 03:00:56,30.45,4.85,8.6,95.78,0.0,0.0,0.0
2020-10-10 04:00:56,17.49,5.29,9.03,73.56,0.0,0.0,0.0
2020-10-10 05:00:56,13.59,5.51,8.93,61.3,0.0,0.0,0.0
2020-10-10 06:00:56,20.38,7.8,8.91,50.92,0.0,0.0,0.0
2020-10-10 07:00:56,28.45,6.26,9.2,103.32,0.0,0.0,0.0
2020-10-10 08:00:56,16.47,10.89,9.3,118.57,0.0,0.0,0.0
2020-10-10 09:00:56,26.62,11.1,9.84,264.98,0.0,21.35,21.85
2020-10-10 10:00:56,18.38,9.55,9.92,311.49,0.0,24.53,27.03
2020-10-10 11:00:56,26.83,13.01,9.61,423.54,0.0,26.52,43.03
2020-10-10 12:00:56,23.68,9.81,10.16,513.8,0.0,33.23,50.77
2020-10-10 13:00:56,38.61,7.28,10.68,480.99,0.0,31.47,53.15
2020-10-10 14:00:56,29.74,15.28,10.51,455.58,0.0,33.5,45.98
2020-10-10 15:00:56,24.26,20.15,10.19,391.14,0.0,32.33,43.68
