Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-11-09 13:00:56,"171,29","76,97","7,88","51,48","204,28","4,67"
2021-11-09 14:00:56,"148,03","75,78","10,55","55,12","197,49","5,22"
2021-11-09 15:00:56,"148,31","67,07","12,26","50,14","168,19","5,96"
2021-11-09 16:00:56,"125,43","69,57","13,21","55,98","163,92","7,31"
2021-11-09 17:00:56,"107,00","52,17","20,50","57,30","151,05","7,45"
2021-11-09 18:00:56,"106,85","58,88","15,57","61,14","181,72","4,91"
2021-11-09 19:00:56,"102,71","54,53","11,11","54,36","171,19","4,62"
2021-11-09 20:00:56,"126,80","76,22","11,87",-,-,"4,47"
2021-11-09 21:00:56,"85,00","83,81","9,14","40,96","123,76",-
2021-11-09 22:00:56,"83,55","37,49","31,48","28,06","43,96","29,23"
2021-11-09 23:00:56,"33,55","17,62","28,23","14,38","21,73","35,82"
2021-11-10 00:00:56,"17,76","3,02","27,28","5,82","9,24","42,39"
2021-11-10 01:00:56,"9,15","3,95","26,28","7,86","10,94","43,47"
2021-11-10 02:00:56,"14,00","1,97","26,15","11,53","13,75","38,16"
2021-11-10 03:00:56,"14,03","1,00","26,20","5,20","5,71","45,42"
2021-11-10 04:00:56,"14,91","1,03","26,09","5,54","6,49","44,60"
2021-11-10 05:00:56,"11,89","2,00","26,02","7,34","8,96","38,70"
2021-11-10 06:00:56,"8,06","2,03","25,96","11,71","15,82","31,48"
2021-11-10 07:00:56,"10,06","3,00","26,45","39,76","81,42","6,66"
2021-11-10 08:00:56,"12,33","3,13","26,99","42,17","122,68","4,03"
2021-11-10 09:00:56,"22,94","8,00","26,48","30,81","81,57","15,71"
2021-11-10 10:00:56,"20,94","7,97","26,19","28,52","54,61","17,52"
2021-11-10 11:00:56,"19,21","7,03","26,48","14,33","22,12","35,55"
2021-11-10 12:00:56,"25,97","7,90","26,95","12,18","18,98","43,34"
2021-11-10 13:00:56,"25,00","4,94","26,98","7,46","11,31","54,05"
2021-11-10 14:00:56,"24,73","3,00","26,90","8,77","13,14","53,42"
2021-11-10 15:00:56,"16,21","3,19","26,90","8,85","14,00","52,47"
2021-11-10 16:00:56,"23,09","8,90","26,40","12,94","20,82","49,25"
2021-11-10 17:00:56,"26,12","5,97","26,13","13,67","19,32","50,13"
2021-11-10 18:00:56,"29,67","5,23","25,92","22,35","27,53","41,87"
2021-11-10 19:00:56,"19,66","11,90","26,17","31,16","42,40","28,15"
2021-11-10 20:00:56,"41,27","9,43","26,44","40,78","56,79","16,44"
2021-11-10 21:00:56,"49,79","22,00","26,71",-,-,"10,61"
2021-11-10 22:00:56,"42,91","21,55","26,52","45,17","82,45",-
2021-11-10 23:00:56,"40,10","9,41","26,58","42,97","91,41","7,57"
2021-11-11 00:00:56,"42,60","20,52","26,45","31,14","40,39","17,79"
2021-11-11 01:00:56,"28,79","6,13","26,41","37,90","59,49","13,24"
2021-11-11 02:00:56,"22,03","9,90","26,25","22,90","28,46","29,23"
2021-11-11 03:00:56,"22,76","7,16","26,00","17,56","19,98","34,26"
2021-11-11 04:00:56,"15,12","11,87","26,10","16,73","21,14","31,73"
2021-11-11 05:00:56,"19,06","8,06","27,14","17,53","20,97","32,41"
2021-11-11 06:00:56,"20,97","10,03","27,74","20,15","24,54","28,50"
2021-11-11 07:00:56,"20,06","10,85","27,88","22,96","28,90","26,98"
2021-11-11 08:00:56,"22,19","6,19","28,28","42,41","68,52","12,47"
2021-11-11 09:00:56,"28,79","12,12","28,85","48,04","155,07","6,12"
2021-11-11 10:00:56,"54,79","16,12","29,44","35,93","90,14","13,35"
2021-11-11 11:00:56,"47,64","19,97","30,43","28,66","64,62","28,72"
2021-11-11 12:00:56,"35,79","18,72","30,74","22,00","42,48","38,25"
2021-11-11 13:00:56,"28,59","9,94","27,50","14,54","25,41","49,13"
2021-11-11 14:00:56,"15,20","8,07","28,42","21,58","42,24","46,00"
2021-11-11 15:00:56,"21,91","10,07","28,02","24,94","50,13","44,24"
2021-11-11 16:00:56,"19,47","11,90","28,09","32,12","64,15","38,74"
2021-11-11 17:00:56,"34,54","8,90","28,13","16,05","23,38","48,55"
2021-11-11 18:00:56,"20,15","6,03","27,41","28,45","38,41","31,89"
2021-11-11 19:00:56,"25,35","7,19","27,17","43,09","62,79","18,13"
2021-11-11 20:00:56,"37,15","13,06","27,64","59,42","138,32","6,21"
2021-11-11 21:00:56,"42,21","15,34","27,01","56,41","120,77","4,55"
2021-11-11 22:00:56,"49,76","26,40","28,15",-,-,"5,48"
2021-11-11 23:00:56,"74,18","38,68","26,68","40,78","103,41",-
2021-11-12 00:00:56,"47,39","28,51","25,86","34,97","51,76","8,25"
2021-11-12 01:00:56,"28,18","14,13","26,27","39,64","69,39","4,99"
2021-11-12 02:00:56,"33,81","17,97","26,03","30,75","61,43","7,21"
2021-11-12 03:00:56,"27,91","16,84","25,95","24,97","34,84","11,01"
2021-11-12 04:00:56,"25,17","11,87","25,92","23,33","38,78","8,69"
2021-11-12 05:00:56,"30,86","7,87","25,77","24,14","36,68","7,75"
2021-11-12 06:00:56,"25,91","4,06","26,06","23,04","42,96","7,24"
2021-11-12 07:00:56,"23,06","6,23","26,32","25,10","53,84","5,16"
2021-11-12 08:00:56,"25,14","13,06","26,64","28,15","93,78","4,03"
2021-11-12 09:00:56,"30,68","15,32","28,13","32,41","183,77","5,27"
2021-11-12 10:00:56,"54,54","25,40","29,13","42,77","210,48","6,89"
2021-11-12 11:00:56,"73,06","38,25","31,41","51,97","188,85","9,92"
2021-11-12 12:00:56,"74,72","45,44","34,53","52,83","151,39","18,21"
2021-11-12 13:00:56,"64,86","27,91","33,73","49,40","116,98","27,04"
2021-11-12 14:00:56,"60,06","25,00","33,01","47,39","99,97","30,76"
2021-11-12 15:00:56,"62,34","25,22","34,54","60,69","128,75","25,08"
2021-11-12 16:00:56,"73,26","31,57","32,55","48,57","104,33","27,62"
2021-11-12 17:00:56,"47,77","17,88","31,34","39,50","67,23","35,12"
2021-11-12 18:00:56,"40,43","14,43","29,67","52,57","72,82","18,91"
2021-11-12 19:00:56,"55,17","28,06","28,89","63,28","122,14","6,45"
2021-11-12 20:00:56,"61,37","30,03","27,85","54,59","99,11","5,75"
2021-11-12 21:00:56,"74,00","30,88","27,03","48,43","92,76","4,90"
2021-11-12 22:00:56,"74,06","27,43","26,79","46,67","92,18","5,01"
2021-11-12 23:00:56,"75,20","40,69","26,64",-,-,"5,94"
2021-11-13 00:00:56,"49,40","31,12","27,25","43,33","134,54",-
2021-11-13 01:00:56,"64,42","35,59","27,75","41,01","165,91","5,02"
2021-11-13 02:00:56,"76,95","53,21","26,69","35,66","66,83","4,50"
2021-11-13 03:00:56,"40,97","28,65","26,48","33,44","72,95","3,99"
2021-11-13 04:00:56,"39,82","18,00","26,41","31,69","55,84","4,61"
2021-11-13 05:00:56,"33,89","17,87","26,45","27,26","52,00","5,61"
2021-11-13 06:00:56,"29,86","14,00","26,18","23,83","39,86","8,20"
2021-11-13 07:00:56,"25,33","13,97","26,59","30,49","81,77","4,26"
2021-11-13 08:00:56,"36,09","13,23","27,16","31,84","105,11","4,37"
2021-11-13 09:00:56,"39,24","20,06","27,52","32,80","147,27","4,87"
2021-11-13 10:00:56,"48,07","22,68","29,49","44,79","253,68","5,87"
2021-11-13 11:00:56,"83,00","43,81","29,50","65,10","213,84","11,63"
2021-11-13 12:00:56,"80,00","68,40","8,10","61,10","154,72","19,70"
2021-11-13 13:00:56,"80,30","49,72","34,58","65,21","162,57","21,17"
2021-11-13 14:00:56,"90,27","41,09","37,62","68,48","136,56","30,95"
2021-11-13 15:00:56,"98,41","43,78","51,71","60,83","110,88","40,13"
2021-11-13 16:00:56,"78,40","36,81","67,29","64,67","129,59","29,58"
2021-11-13 17:00:56,"59,69","31,16","87,17","76,61","159,71","17,66"
2021-11-13 18:00:56,"82,00","36,43","67,71","90,66","283,16","7,36"
2021-11-13 19:00:56,"118,95","50,80","12,58","84,74","359,34","6,78"
2021-11-13 20:00:56,"92,00","75,19","4,52","61,10","173,51","5,04"
2021-11-13 21:00:56,"91,15","49,63","28,00","48,36","102,52","4,48"
2021-11-13 22:00:56,"64,28","38,06","27,32","43,60","88,95","4,86"
2021-11-13 23:00:56,"73,22","40,15","27,29","37,89","93,71","4,89"
2021-11-14 00:00:56,"79,71","44,61","26,76",-,-,"5,09"
2021-11-14 01:00:56,"69,91","32,37","26,91","37,87","108,80",-
2021-11-14 02:00:56,"66,60","43,81","26,57","30,12","57,92","6,34"
2021-11-14 03:00:56,"54,40","38,00","26,28","26,75","45,01","8,10"
2021-11-14 04:00:56,"66,64","38,06","26,41","25,42","38,16","8,41"
2021-11-14 05:00:56,"54,94","39,88","26,48","25,42","36,18","8,86"
2021-11-14 06:00:56,"52,94","35,90","26,27","24,60","37,90","9,26"
2021-11-14 07:00:56,"51,03","33,14","26,56","27,04","41,71","6,71"
2021-11-14 08:00:56,"51,97","36,93","26,96","29,53","80,17","4,41"
2021-11-14 09:00:56,"51,12","34,93","27,41","31,38","83,98","6,08"
2021-11-14 10:00:56,"54,88","32,86","28,22","32,79","87,90","9,52"
2021-11-14 11:00:56,"52,04","29,62","31,51","47,15","157,04","9,37"
2021-11-14 12:00:56,"86,00","47,66","46,31","65,72","191,13","12,79"
2021-11-14 13:00:56,"74,00","66,04","13,62","53,74","119,51","26,73"
2021-11-14 14:00:56,"73,73","38,86","35,90","52,73","87,10","41,94"
2021-11-14 15:00:56,"65,24","35,03","35,85","70,01","119,92","31,31"
2021-11-14 16:00:56,"73,18","36,36","36,31","84,25","165,13","21,15"
2021-11-14 17:00:56,"79,60","47,00","37,53","86,61","167,52","15,85"
2021-11-14 18:00:56,"98,43","47,07","32,33","56,62","75,59","19,72"
2021-11-14 19:00:56,"80,36","49,29","30,47","58,72","84,57","14,08"
2021-11-14 20:00:56,"91,82","57,97","28,75","57,91","109,34","5,51"
2021-11-14 21:00:56,"86,21","57,10","27,96","52,90","95,65","6,40"
2021-11-14 22:00:56,"93,00","60,29","28,36","53,86","124,24","5,59"
2021-11-14 23:00:56,"93,00","68,58","2,68","45,27","78,87","10,31"
2021-11-15 00:00:56,"92,60","55,91","27,80","45,07","72,17","10,05"
2021-11-15 01:00:56,"79,42","53,03","28,16","49,18","108,05","7,47"
2021-11-15 02:00:56,"92,46","53,77","27,53","48,96","104,18",-
2021-11-15 03:00:56,"74,79","47,06","28,66","51,40","187,42","4,30"
2021-11-15 04:00:56,"67,57","48,74","27,32","39,95","84,63","4,91"
2021-11-15 05:00:56,"54,77","41,68","28,85","38,46","129,85","4,28"
2021-11-15 06:00:56,"79,00","63,10","28,20","39,96","95,98","4,45"
2021-11-15 07:00:56,"78,75","65,69","28,71","39,26","169,94","4,14"
2021-11-15 08:00:56,"71,31","56,00","29,16","40,83","219,53","4,19"
2021-11-15 09:00:56,"81,00","56,40","32,73","52,56","487,68","4,56"
2021-11-15 10:00:56,"132,04","69,22","10,81","58,97","600,03","4,99"
2021-11-15 11:00:56,"163,35","87,00","9,74","57,68","332,10","6,33"
2021-11-15 12:00:56,"141,31","86,34","14,09","55,90","180,71","18,44"
2021-11-15 13:00:56,"67,00","65,77","11,53","31,00","57,78","44,42"
2021-11-15 14:00:56,"66,03","30,84","33,93","23,01","40,13","61,99"
2021-11-15 15:00:56,"37,20","25,84","33,26","10,53","13,47","71,87"
2021-11-15 16:00:56,"73,13","21,07","33,25","15,30","19,75","67,93"
2021-11-15 17:00:56,"46,09","23,10","31,96","19,03","23,89","63,59"
2021-11-15 18:00:56,"48,68","25,90","29,38","29,31","35,42","47,42"
2021-11-15 19:00:56,"39,66","23,33","28,11","50,97","66,58","22,43"
2021-11-15 20:00:56,"60,28","33,23","27,89","58,01","83,80","11,73"
2021-11-15 21:00:56,"68,44","39,77","28,31","50,47","82,52","16,33"
2021-11-15 22:00:56,"50,60","32,61","27,38","28,08","38,70","29,70"
2021-11-15 23:00:56,"37,94","20,97","27,19","36,00","53,38","19,69"
2021-11-16 00:00:56,"35,97","19,97","27,29","42,20","74,97","10,61"
2021-11-16 01:00:56,"34,74","18,93","27,04","39,03","78,71","12,12"
2021-11-16 02:00:56,"27,12","17,07","26,43",-,-,"8,87"
2021-11-16 03:00:56,"31,00","18,88","26,72","44,63","93,39",-
2021-11-16 04:00:56,"31,06","15,09","27,00","44,26","112,84","3,64"
2021-11-16 05:00:56,"32,81","17,85","26,61","33,88","64,36","6,94"
2021-11-16 06:00:56,"27,03","13,25","26,48","33,96","60,17","6,59"
2021-11-16 07:00:56,"28,79","21,12","28,32","40,98","177,76","3,76"
2021-11-16 08:00:56,"53,55","25,28","29,79","50,61","291,72","3,92"
2021-11-16 09:00:56,"70,58","34,15","30,27","54,31","282,90","4,16"
2021-11-16 10:00:56,"89,00","38,91","30,91","53,95","233,84","5,42"
2021-11-16 11:00:56,"89,00","36,19","7,46","52,85","174,52","8,38"
2021-11-16 12:00:56,"88,03","41,57","10,35","30,43","73,67","32,00"
2021-11-16 13:00:56,"57,26","27,84","8,98","15,26","23,57","50,76"
2021-11-16 14:00:56,"35,16","22,81","5,54","15,96","21,06","49,44"
2021-11-16 15:00:56,"40,06","17,03","5,40","16,57","20,83","55,64"
2021-11-16 16:00:56,"42,22","17,87","3,15","16,54","23,18","48,32"
2021-11-16 17:00:56,"48,91","14,00","2,83","16,04","24,63","44,39"
2021-11-16 18:00:56,"46,03","14,13","2,60","17,78","26,83","42,07"
2021-11-16 19:00:56,"46,78","17,84","2,44","16,37","24,60","44,16"
2021-11-16 20:00:56,"39,88","12,93","2,32","18,35","26,65","41,11"
2021-11-16 21:00:56,"35,91","10,94","2,35","15,40","21,23","43,28"
2021-11-16 22:00:56,"32,94","9,10","2,57","16,02","22,75","41,75"
2021-11-16 23:00:56,"31,00","11,87","2,24","15,77","21,01","42,49"
2021-11-17 00:00:56,"31,00","8,00","2,23","17,43","19,50","43,29"
2021-11-17 01:00:56,"30,72","7,97","2,07","12,73","15,24","45,58"
2021-11-17 02:00:56,"22,06","6,94","1,89","13,15","15,33","46,13"
2021-11-17 03:00:56,"23,97","5,15","1,98",-,-,"47,75"
2021-11-17 04:00:56,"22,87","9,91","1,80","10,12","11,69",-
2021-11-17 05:00:56,"19,06","6,94","1,88","8,32",-,"52,08"
2021-11-17 06:00:56,"20,84","4,97","1,94","7,11",-,"54,80"
2021-11-17 07:00:56,"16,03","4,03","1,87","10,89","11,54","50,76"
2021-11-17 08:00:56,"16,97","4,97","1,66","13,48","16,79","48,65"
2021-11-17 09:00:56,"16,19","4,03","1,72","24,39","31,89","36,53"
2021-11-17 10:00:56,"22,13","5,15","2,29","24,51","33,40","37,57"
2021-11-17 11:00:56,"25,87","9,91","2,32","15,21","20,98","49,20"
2021-11-17 12:00:56,"22,25","7,18","2,68","12,00","18,27","54,02"
2021-11-17 13:00:56,"29,75","13,00","2,03","10,52","13,48","56,94"
2021-11-17 14:00:56,"21,94","13,09","1,87","11,52","16,07","55,83"
2021-11-17 15:00:56,"20,43","16,00","1,78","16,24","20,18","50,22"
2021-11-17 16:00:56,"34,53","15,82","1,87","18,48","25,70","45,14"
2021-11-17 17:00:56,"50,54","10,06","1,43","18,07","23,16","47,04"
2021-11-17 18:00:56,"35,88","12,31","1,61","21,56","26,59","43,57"
2021-11-17 19:00:56,"32,18","21,66","1,92","25,12","33,21","37,31"
2021-11-17 20:00:56,"37,97","11,16","1,73","22,92","28,50","38,22"
2021-11-17 21:00:56,"37,03","16,06","1,88","28,80","34,42","32,55"
2021-11-17 22:00:56,"37,88","18,03","1,69","22,33","26,98","38,70"
2021-11-17 23:00:56,"33,70","18,84","1,78","21,11","25,17","39,41"
2021-11-18 00:00:56,"24,43","14,09","1,71","24,57","30,55","33,99"
2021-11-18 01:00:56,"38,64","16,94","1,57","27,20","35,44","28,30"
2021-11-18 02:00:56,"27,00","14,91","1,33","25,91","34,14","31,98"
2021-11-18 03:00:56,"27,06","12,13","1,36","24,26","29,93","34,46"
2021-11-18 04:00:56,"28,85","15,91","1,19",-,-,"31,53"
2021-11-18 05:00:56,"24,18","12,94","1,24","37,59","49,29",-
2021-11-18 06:00:56,"29,91","11,15","1,11","31,47","41,24","21,23"
2021-11-18 07:00:56,"26,97","15,94","1,38","30,47","42,51","17,91"
2021-11-18 08:00:56,"26,33","14,03","1,72","41,00","72,20","6,56"
2021-11-18 09:00:56,"36,88","15,06","1,66","38,60","71,89","9,46"
2021-11-18 10:00:56,"33,58","17,12","2,32","45,25","104,47","9,06"
2021-11-18 11:00:56,"51,91","21,09","2,43","31,54","59,82","30,79"
2021-11-18 12:00:56,"48,85","23,85","2,46","21,09","31,56","44,04"
2021-11-18 13:00:56,"44,27","18,94","2,17","23,45","36,70","41,35"
2021-11-18 14:00:56,"52,58","16,97","1,91","14,97","25,39","48,24"
2021-11-18 15:00:56,"39,09","16,03","1,65","13,88","20,61","45,80"
2021-11-18 16:00:56,"42,39","16,94","1,57","20,85","33,46","34,81"
2021-11-18 17:00:56,"55,03","15,06","1,27","23,09","32,48","34,32"
2021-11-18 18:00:56,"56,24","17,00","1,74","29,22","36,11","34,74"
2021-11-18 19:00:56,"63,46","16,94","2,00","24,16","27,85","41,00"
2021-11-18 20:00:56,"46,48","15,15","1,94","31,80","44,29","36,50"
2021-11-18 21:00:56,"61,58","19,65","1,70","20,49","27,64","42,41"
2021-11-18 22:00:56,"48,99","8,71","2,10","42,53","90,23","19,36"
2021-11-18 23:00:56,"80,88","31,94","2,50","49,31","131,16","11,53"
2021-11-19 00:00:56,"77,26","30,00","2,37","45,04","108,24","14,71"
2021-11-19 01:00:56,"85,32","29,88","2,24","44,24","99,75","13,52"
2021-11-19 02:00:56,"63,60","26,03","1,61","34,52","46,84","18,33"
2021-11-19 03:00:56,"51,27","27,40","1,94","44,26","81,86","7,29"
2021-11-19 04:00:56,"59,85","39,84","1,96","46,12","91,83","5,95"
2021-11-19 05:00:56,"55,09","34,81","1,77",-,-,"12,15"
2021-11-19 06:00:56,"56,97","28,43","1,55","24,34","35,16",-
2021-11-19 07:00:56,"24,15","11,00","1,42","32,32","49,32","21,41"
2021-11-19 08:00:56,"29,00","11,09","1,91","46,53","76,56","7,31"
2021-11-19 09:00:56,"29,12","14,03","2,35","51,45","124,65","4,18"
2021-11-19 10:00:56,"32,91","15,13","2,59","52,83","139,41","6,42"
2021-11-19 11:00:56,"30,67","19,13","2,48","43,22","109,55","14,48"
2021-11-19 12:00:56,"52,49","23,06","3,89","40,25","101,48","17,09"
2021-11-19 13:00:56,"68,12","24,94","5,50","41,84","106,24","15,56"
2021-11-19 14:00:56,"71,91","23,06","5,07","31,51","71,58","23,81"
2021-11-19 15:00:56,"68,24","24,76","3,90","30,45","79,37","22,51"
2021-11-19 16:00:56,"43,73","17,09","2,06","29,82","64,63","22,20"
2021-11-19 17:00:56,"34,46","19,67","1,38","25,10","37,07","32,18"
2021-11-19 18:00:56,"17,31","9,09","1,70","28,48","42,38","28,78"
2021-11-19 19:00:56,"26,97","12,06","2,57","57,02","152,08","6,74"
2021-11-19 20:00:56,"26,28","14,21","2,31","53,95","145,86","7,78"
2021-11-19 21:00:56,"34,84","20,82","1,94","55,33","93,40","6,07"
2021-11-19 22:00:56,"30,03","15,03","1,86","55,62","102,77","6,05"
2021-11-19 23:00:56,"31,19","16,06","3,11","61,47","197,93","3,87"
2021-11-20 00:00:56,"37,12","18,25","2,65","58,98","151,61","4,61"
2021-11-20 01:00:56,"40,91","26,82","1,89","47,61","87,33","4,08"
2021-11-20 02:00:56,"37,91","20,81","1,95","43,80","90,31","5,79"
2021-11-20 03:00:56,"35,34","15,24","2,74","44,46","147,36","4,03"
2021-11-20 04:00:56,"45,72","22,94","1,99","36,34","93,64","3,92"
2021-11-20 05:00:56,"36,97","20,88","1,65","27,33","71,00","3,96"
2021-11-20 06:00:56,"35,84","16,88","1,67",-,-,"4,76"
2021-11-20 07:00:56,"30,84","13,06","1,92","25,14","83,63",-
2021-11-20 08:00:56,"26,19","15,03","2,04","30,42","107,21","3,99"
2021-11-20 09:00:56,"32,38","16,28","3,49","35,60","176,43","4,34"
2021-11-20 10:00:56,"44,63","25,22","4,37","43,86","258,88","4,94"
2021-11-20 11:00:56,"64,00","32,09","5,60","46,20","346,12","4,90"
2021-11-20 12:00:56,"95,00","34,94","5,67","48,09","238,80","7,38"
2021-11-20 13:00:56,"93,80","32,54","5,95","34,70","85,56","25,95"
2021-11-20 14:00:56,"56,72","18,77","4,80","37,02","85,56","29,88"
2021-11-20 15:00:56,"47,81","12,03","4,84","35,55","75,80","34,07"
2021-11-20 16:00:56,"42,03","13,13","4,30","41,74","90,66","30,06"
2021-11-20 17:00:56,"43,25","16,97","5,03","53,85","143,28","19,15"
2021-11-20 18:00:56,"50,75","16,09","4,28","58,71","108,38","7,56"
2021-11-20 19:00:56,"44,45","20,16","3,65","51,67","159,61","5,82"
2021-11-20 20:00:56,"89,88","55,66","3,94","48,11","240,05","5,77"
2021-11-20 21:00:56,"85,54","44,97","2,74","39,15","140,36","5,43"
2021-11-20 22:00:56,"70,33","43,67","2,15","34,27","91,36","5,42"
2021-11-20 23:00:56,"49,72","33,34","2,37","33,77","121,19","5,22"
2021-11-21 00:00:56,"71,97","43,83","2,61","30,27","112,14","5,28"
2021-11-21 01:00:56,"70,97","38,06","3,08","31,02","141,72","4,79"
2021-11-21 02:00:56,"69,75","40,03","2,63","29,61","124,91","4,91"
2021-11-21 03:00:56,"62,03","41,12","2,96","29,95","108,18","4,56"
2021-11-21 04:00:56,"62,62","44,66","2,85","29,24","100,81","4,19"
2021-11-21 05:00:56,"51,03","33,91","2,11","27,75","58,88","4,29"
2021-11-21 06:00:56,"52,06","30,91","2,75","26,14","105,51","4,29"
2021-11-21 07:00:56,"53,75","28,06","1,94",-,-,"4,43"
2021-11-21 08:00:56,"46,16","30,06","1,84","18,30","63,32",-
2021-11-21 09:00:56,"51,19","32,06","3,12","25,49","129,47","4,81"
2021-11-21 10:00:56,"57,50","34,53","4,31","32,98","132,23","7,78"
2021-11-21 11:00:56,"72,56","50,60","9,47","33,82","93,92","13,82"
2021-11-21 12:00:56,"58,78","37,78","13,96","35,35","83,87","20,52"
2021-11-21 13:00:56,"51,60","30,69","9,76","27,99","57,37","32,20"
2021-11-21 14:00:56,"38,82","20,91","5,94","26,65","57,30","36,74"
2021-11-21 15:00:56,"32,94","18,09","7,52","27,45","55,93","34,41"
2021-11-21 16:00:56,"31,16","20,91","7,87","27,00","47,54","37,77"
2021-11-21 17:00:56,"35,94","17,88","8,52","37,98","78,05","25,51"
2021-11-21 18:00:56,"34,37","14,47","6,02","45,84","67,35","15,62"
2021-11-21 19:00:56,"47,53","30,32","5,08","59,00","196,64","7,69"
2021-11-21 20:00:56,"97,00","72,12","5,17","55,08","218,59","9,09"
2021-11-21 21:00:56,"85,00","105,42","3,95","49,64","189,13","6,41"
2021-11-21 22:00:56,"85,00","58,03","6,60","54,17","371,40","7,19"
2021-11-21 23:00:56,"129,35","89,66","4,91","45,76","261,48","6,10"
2021-11-22 00:00:56,"65,00","77,89","3,07","33,79","112,31","4,62"
2021-11-22 01:00:56,"65,65","41,50","4,74","37,90","266,86","5,14"
2021-11-22 02:00:56,"87,03","57,00","4,59","36,27","250,24","5,13"
2021-11-22 03:00:56,"87,17","56,53","3,23","32,43","156,64","4,40"
2021-11-22 04:00:56,"59,88","41,82","3,75","30,56","188,70","4,46"
2021-11-22 05:00:56,"55,91","35,88","2,71","27,82","113,84","4,15"
2021-11-22 06:00:56,"52,66","31,85","2,56","25,97","95,89","4,11"
2021-11-22 07:00:56,"42,06","26,94","2,23","26,65","93,90","4,14"
2021-11-22 08:00:56,"44,09","25,09","3,54",-,-,"4,38"
2021-11-22 09:00:56,"47,86","28,41","5,02","38,52","274,00",-
2021-11-22 10:00:56,"75,88","41,88","5,50","43,27","213,57","5,88"
2021-11-22 11:00:56,"72,00","38,74","10,37","69,56","399,31","6,30"
2021-11-22 12:00:56,"131,70","63,03","16,75","88,28","351,24","9,65"
2021-11-22 13:00:56,"98,00","63,82","32,82","88,20","214,24","19,08"
2021-11-22 14:00:56,"97,49","57,58","79,98","73,27","194,28","14,88"
2021-11-22 15:00:56,"80,76","43,72","120,58","65,71","160,32","16,38"
2021-11-22 16:00:56,"72,85","34,94","86,30","70,14","154,60","18,25"
2021-11-22 17:00:56,"68,39","32,84","63,21","79,79","181,92","12,18"
2021-11-22 18:00:56,"81,39","28,47","48,93","76,35","275,48","5,36"
2021-11-22 19:00:56,"94,12","43,28","16,32","75,10","302,73","5,01"
