Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-04-15 11:00:56,58.25,0.0,15.12,13.54,15.26
2018-04-15 12:00:56,51.97,0.0,10.0,12.09,13.32
2018-04-15 13:00:56,40.11,0.0,9.17,10.23,11.53
2018-04-15 14:00:56,37.73,0.0,9.21,10.43,11.87
2018-04-15 15:00:56,27.99,0.0,8.53,11.36,12.96
2018-04-15 16:00:56,29.38,0.0,7.76,11.04,12.27
2018-04-15 17:00:56,34.86,0.0,5.99,12.97,14.18
2018-04-15 18:00:56,43.77,0.0,5.42,15.5,17.62
2018-04-15 19:00:56,46.04,0.0,5.11,17.68,19.31
2018-04-15 20:00:56,50.38,0.0,5.27,23.41,25.17
2018-04-15 21:00:56,63.15,0.0,8.9,23.62,24.83
2018-04-15 22:00:56,53.96,0.0,9.73,24.28,26.21
2018-04-15 23:00:56,46.41,0.0,8.36,22.09,23.76
2018-04-16 00:00:56,36.9,0.0,8.87,28.51,29.79
2018-04-16 01:00:56,43.53,0.0,27.46,39.78,41.97
2018-04-16 02:00:56,52.64,0.0,35.17,40.36,42.68
2018-04-16 03:00:56,51.85,0.0,17.8,27.46,28.33
2018-04-16 04:00:56,54.14,0.0,29.9,25.27,26.43
2018-04-16 05:00:56,54.32,0.0,17.4,25.09,26.44
2018-04-16 06:00:56,55.67,0.0,26.32,31.34,32.53
2018-04-16 07:00:56,55.58,0.0,25.32,42.85,50.25
2018-04-16 08:00:56,48.77,0.0,47.08,37.25,45.41
2018-04-16 09:00:56,58.64,0.0,34.43,43.23,54.48
2018-04-16 10:00:56,52.36,0.0,14.62,27.25,31.99
2018-04-16 11:00:56,42.1,0.0,7.44,18.69,21.82
2018-04-16 12:00:56,39.22,0.75,5.82,13.0,14.64
2018-04-16 13:00:56,28.68,3.17,7.24,13.1,15.07
2018-04-16 14:00:56,24.23,5.93,7.41,14.5,16.76
2018-04-16 15:00:56,31.67,5.3,7.18,14.82,16.84
2018-04-16 16:00:56,34.49,2.73,4.99,14.81,16.65
2018-04-16 17:00:56,26.95,1.8,5.29,22.1,24.46
2018-04-16 18:00:56,28.72,1.45,9.08,23.95,25.96
2018-04-16 19:00:56,33.35,0.93,13.84,38.77,40.88
2018-04-16 20:00:56,50.88,4.74,10.99,91.04,143.32
2018-04-16 21:00:56,89.11,15.69,21.42,83.37,96.09
2018-04-16 22:00:56,100.93,23.62,24.69,49.25,51.99
2018-04-16 23:00:56,84.12,19.09,44.28,53.41,56.27
2018-04-17 00:00:56,76.55,10.97,39.21,55.01,58.74
2018-04-17 01:00:56,68.19,14.41,42.84,45.33,47.03
2018-04-17 02:00:56,68.19,17.81,22.34,40.21,41.91
2018-04-17 03:00:56,58.47,16.93,20.67,49.89,53.1
2018-04-17 04:00:56,51.88,17.06,39.61,44.84,46.01
2018-04-17 05:00:56,42.91,13.66,22.66,39.76,41.13
2018-04-17 06:00:56,48.7,15.75,14.06,34.43,36.24
2018-04-17 07:00:56,56.35,16.94,27.54,45.87,58.36
2018-04-17 08:00:56,65.61,18.91,58.76,53.2,88.52
2018-04-17 09:00:56,86.59,32.13,67.04,65.86,104.63
2018-04-17 10:00:56,125.69,44.71,31.11,58.22,77.74
2018-04-17 11:00:56,136.46,42.31,18.53,47.95,58.93
2018-04-17 12:00:56,93.16,27.55,8.82,19.49,22.11
2018-04-17 13:00:56,62.15,17.46,6.56,11.35,13.06
2018-04-17 14:00:56,47.04,12.54,6.44,9.41,10.74
2018-04-17 15:00:56,25.09,7.2,5.55,9.61,10.98
2018-04-17 16:00:56,14.09,4.55,6.5,9.22,10.81
2018-04-17 17:00:56,11.61,3.19,6.39,13.53,15.08
2018-04-17 18:00:56,22.7,2.41,6.03,21.77,23.77
2018-04-17 19:00:56,39.93,2.02,7.28,27.5,30.73
2018-04-17 20:00:56,51.57,1.16,10.21,52.02,55.82
2018-04-17 21:00:56,61.35,9.68,21.91,62.82,70.48
2018-04-17 22:00:56,76.82,16.29,27.42,78.05,89.1
2018-04-17 23:00:56,94.28,23.69,27.05,60.01,65.4
2018-04-18 00:00:56,79.07,30.48,28.75,63.69,70.29
2018-04-18 01:00:56,73.62,27.45,27.21,64.87,74.42
2018-04-18 02:00:56,69.92,21.81,26.91,47.76,50.43
2018-04-18 03:00:56,60.15,14.62,44.49,48.88,54.91
2018-04-18 04:00:56,55.31,11.44,19.95,31.14,32.3
2018-04-18 05:00:56,50.12,10.07,15.88,30.45,32.32
2018-04-18 06:00:56,49.18,17.69,13.75,41.37,43.86
2018-04-18 07:00:56,56.39,25.27,23.84,49.58,62.78
2018-04-18 08:00:56,63.56,25.35,43.94,34.84,46.89
2018-04-18 09:00:56,61.98,30.98,32.12,47.83,68.84
2018-04-18 10:00:56,65.44,33.2,29.73,49.7,68.96
2018-04-18 11:00:56,80.22,21.13,19.22,27.13,31.14
2018-04-18 12:00:56,61.33,11.12,12.13,19.59,22.16
2018-04-18 13:00:56,51.5,5.96,8.1,12.69,14.17
2018-04-18 14:00:56,39.05,2.98,7.29,11.24,12.9
2018-04-18 15:00:56,22.54,1.49,6.82,10.28,11.68
2018-04-18 16:00:56,24.67,0.75,7.36,12.74,14.75
2018-04-18 17:00:56,28.42,0.37,6.63,14.0,15.51
2018-04-18 18:00:56,22.95,0.19,6.6,11.36,12.66
2018-04-18 19:00:56,35.18,0.09,6.24,31.49,33.68
2018-04-18 20:00:56,40.41,0.05,7.21,40.51,43.57
2018-04-18 21:00:56,59.93,0.02,14.17,42.84,44.43
2018-04-18 22:00:56,66.17,0.01,22.79,51.55,55.5
2018-04-18 23:00:56,78.7,0.01,22.57,61.91,66.58
2018-04-19 00:00:56,79.3,2.59,19.18,53.22,55.07
2018-04-19 01:00:56,68.15,7.06,26.31,45.49,46.5
2018-04-19 02:00:56,63.43,11.45,31.12,46.27,48.36
2018-04-19 03:00:56,52.09,12.52,33.16,38.99,40.73
2018-04-19 04:00:56,58.8,19.41,43.28,38.95,40.09
2018-04-19 05:00:56,59.82,24.15,25.4,27.24,28.18
2018-04-19 06:00:56,47.82,16.98,18.21,33.18,34.55
2018-04-19 07:00:56,41.42,17.32,29.42,37.67,39.86
2018-04-19 08:00:56,56.79,20.95,30.96,45.09,55.27
2018-04-19 09:00:56,76.18,27.28,40.46,60.08,83.23
2018-04-19 10:00:56,89.54,30.48,25.88,48.42,64.06
2018-04-19 11:00:56,78.48,21.03,6.01,14.19,16.2
2018-04-19 12:00:56,47.98,11.71,6.45,13.0,14.55
2018-04-19 13:00:56,40.15,7.4,7.4,16.0,18.03
2018-04-19 14:00:56,34.65,5.79,9.71,13.22,14.65
2018-04-19 15:00:56,29.52,4.89,11.73,14.06,15.72
2018-04-19 16:00:56,34.38,4.67,9.54,12.7,14.2
2018-04-19 17:00:56,40.64,4.13,8.58,12.15,13.64
2018-04-19 18:00:56,34.81,2.55,7.27,13.81,15.59
2018-04-19 19:00:56,40.89,1.92,11.3,25.35,27.16
2018-04-19 20:00:56,59.41,6.08,9.33,27.98,29.62
2018-04-19 21:00:56,87.64,9.79,11.53,24.96,26.4
2018-04-19 22:00:56,95.92,10.16,11.13,26.87,28.36
2018-04-19 23:00:56,78.28,10.95,12.93,27.43,28.8
2018-04-20 00:00:56,67.59,11.61,14.14,38.95,40.25
2018-04-20 01:00:56,70.52,16.07,12.03,23.82,25.31
2018-04-20 02:00:56,50.27,15.7,10.34,18.63,19.76
2018-04-20 03:00:56,38.1,10.31,9.08,15.89,16.82
2018-04-20 04:00:56,38.84,6.49,7.95,11.59,12.67
2018-04-20 05:00:56,19.94,7.49,6.22,10.42,12.02
2018-04-20 06:00:56,11.25,8.83,5.18,19.34,20.39
2018-04-20 07:00:56,20.44,5.65,6.77,30.0,32.66
2018-04-20 08:00:56,45.65,8.91,24.22,38.49,49.71
2018-04-20 09:00:56,45.97,14.59,22.17,37.13,47.19
2018-04-20 10:00:56,46.93,18.91,12.91,21.98,25.9
2018-04-20 11:00:56,53.88,18.44,6.95,37.68,53.61
2018-04-20 12:00:56,68.56,12.07,10.24,48.09,68.06
2018-04-20 13:00:56,58.96,15.0,6.37,19.06,22.79
2018-04-20 14:00:56,39.02,16.17,6.14,14.54,16.78
2018-04-20 15:00:56,33.34,8.96,6.44,19.49,21.53
2018-04-20 16:00:56,38.05,5.58,9.34,19.41,21.62
2018-04-20 17:00:56,53.14,3.93,10.77,27.12,29.47
2018-04-20 18:00:56,46.44,5.36,11.82,25.93,28.15
2018-04-20 19:00:56,42.66,6.76,8.84,32.29,34.74
2018-04-20 20:00:56,38.75,10.47,10.37,44.07,46.27
2018-04-20 21:00:56,36.27,15.88,11.69,54.84,59.16
2018-04-20 22:00:56,31.76,14.6,12.62,26.87,28.17
2018-04-20 23:00:56,25.5,13.02,11.15,21.24,22.75
2018-04-21 00:00:56,21.31,16.96,9.65,20.52,22.06
2018-04-21 01:00:56,23.78,16.68,9.66,22.27,23.5
2018-04-21 02:00:56,19.65,12.31,10.37,29.9,31.03
2018-04-21 03:00:56,30.94,13.97,14.61,18.12,19.25
2018-04-21 04:00:56,26.6,12.44,13.79,15.57,16.68
2018-04-21 05:00:56,21.54,8.83,12.57,15.95,16.96
2018-04-21 06:00:56,18.97,10.93,12.69,18.05,19.19
2018-04-21 07:00:56,17.71,11.86,13.46,21.16,22.55
2018-04-21 08:00:56,27.65,13.35,13.85,20.68,22.32
2018-04-21 09:00:56,27.41,15.14,15.23,29.51,32.88
2018-04-21 10:00:56,31.26,10.48,16.77,24.5,27.91
2018-04-21 11:00:56,29.81,12.98,14.78,23.17,26.51
2018-04-21 12:00:56,32.43,15.37,14.7,18.39,20.77
2018-04-21 13:00:56,48.62,12.47,12.48,21.97,24.88
2018-04-21 14:00:56,47.51,17.16,10.45,19.57,22.59
2018-04-21 15:00:56,39.69,16.8,12.49,18.21,20.78
2018-04-21 16:00:56,21.12,13.65,11.07,19.31,21.39
2018-04-21 17:00:56,25.91,12.51,15.37,22.82,25.31
2018-04-21 18:00:56,52.7,10.79,12.19,29.12,32.1
2018-04-21 19:00:56,46.44,10.32,15.11,33.44,35.95
2018-04-21 20:00:56,38.89,6.58,19.77,37.42,39.37
2018-04-21 21:00:56,36.76,10.58,25.37,48.46,50.83
2018-04-21 22:00:56,48.62,16.6,21.67,55.62,57.67
2018-04-21 23:00:56,44.65,14.5,16.93,58.97,61.02
2018-04-22 00:00:56,47.18,19.67,18.07,46.57,48.66
2018-04-22 01:00:56,54.76,22.94,15.27,32.6,34.36
2018-04-22 02:00:56,53.87,24.75,11.69,34.61,36.08
2018-04-22 03:00:56,49.82,29.05,11.9,30.43,32.13
2018-04-22 04:00:56,53.1,25.29,21.1,35.99,38.63
2018-04-22 05:00:56,47.93,30.03,12.27,27.77,29.44
2018-04-22 06:00:56,57.88,31.09,8.29,25.99,27.25
2018-04-22 07:00:56,62.41,29.96,14.56,30.96,34.11
2018-04-22 08:00:56,56.31,33.42,45.38,27.64,33.09
2018-04-22 09:00:56,54.52,34.51,36.17,28.48,34.68
2018-04-22 10:00:56,46.93,37.33,17.78,14.16,16.51
2018-04-22 11:00:56,43.02,28.89,7.41,9.79,11.3
2018-04-22 12:00:56,27.28,23.49,9.14,9.56,11.46
2018-04-22 13:00:56,19.82,0.0,11.24,11.14,12.6
2018-04-22 14:00:56,24.04,11.69,9.18,10.43,11.65
2018-04-22 15:00:56,14.38,6.45,8.08,10.54,11.6
2018-04-22 16:00:56,11.98,3.88,7.08,10.34,11.71
2018-04-22 17:00:56,16.33,3.04,6.98,9.64,11.45
2018-04-22 18:00:56,21.98,2.9,5.86,10.34,11.67
2018-04-22 19:00:56,20.83,2.6,6.58,15.88,18.37
2018-04-22 20:00:56,27.77,1.87,14.67,28.76,30.59
2018-04-22 21:00:56,38.05,1.19,42.16,63.4,68.27
2018-04-22 22:00:56,48.67,10.45,27.96,57.05,59.51
2018-04-22 23:00:56,61.26,15.93,26.33,50.9,53.1
2018-04-23 00:00:56,81.02,15.18,36.31,69.31,81.2
2018-04-23 01:00:56,85.42,19.54,23.77,55.27,58.2
2018-04-23 02:00:56,78.01,23.28,78.7,52.62,54.51
2018-04-23 03:00:56,76.24,24.71,58.38,36.78,38.17
2018-04-23 04:00:56,64.29,23.66,30.05,34.84,37.64
2018-04-23 05:00:56,60.08,18.76,19.23,29.88,31.51
2018-04-23 06:00:56,55.69,10.03,15.32,49.92,54.7
2018-04-23 07:00:56,72.46,12.52,38.18,50.05,61.17
2018-04-23 08:00:56,92.82,29.49,101.79,42.69,60.43
2018-04-23 09:00:56,101.53,43.58,51.14,44.87,64.23
2018-04-23 10:00:56,80.89,35.49,18.19,21.28,24.44
2018-04-23 11:00:56,51.78,18.78,11.86,13.96,15.8
2018-04-23 12:00:56,42.99,12.97,11.4,13.93,15.53
2018-04-23 13:00:56,25.55,10.38,9.88,13.85,15.27
2018-04-23 14:00:56,21.52,6.53,4.95,8.92,10.42
2018-04-23 15:00:56,15.93,4.02,4.34,9.38,10.78
2018-04-23 16:00:56,16.53,2.01,4.27,9.42,10.89
2018-04-23 17:00:56,26.79,1.0,4.67,11.54,13.04
2018-04-23 18:00:56,22.02,0.5,21.11,25.9,28.1
2018-04-23 19:00:56,37.39,0.25,18.64,48.46,52.25
2018-04-23 20:00:56,48.14,0.13,10.75,28.2,29.99
2018-04-23 21:00:56,62.25,0.06,17.12,30.42,32.41
2018-04-23 22:00:56,64.99,0.03,16.89,32.15,33.58
2018-04-23 23:00:56,55.14,0.11,18.44,58.74,60.13
2018-04-24 00:00:56,59.67,6.21,16.64,60.28,61.94
2018-04-24 01:00:56,67.46,9.88,24.2,45.01,47.41
2018-04-24 02:00:56,65.25,10.97,28.19,35.16,37.48
2018-04-24 03:00:56,66.02,12.97,28.88,30.36,31.37
2018-04-24 04:00:56,51.74,8.47,17.49,31.0,32.18
2018-04-24 05:00:56,45.44,9.9,20.1,39.23,40.35
2018-04-24 06:00:56,56.25,14.81,17.73,37.42,40.34
2018-04-24 07:00:56,62.37,16.76,17.77,40.05,48.25
2018-04-24 08:00:56,70.25,19.54,102.14,45.39,64.24
2018-04-24 09:00:56,79.31,24.92,89.99,55.55,74.5
2018-04-24 10:00:56,109.7,31.78,47.85,51.71,67.18
2018-04-24 11:00:56,91.57,26.56,18.4,23.53,26.64
2018-04-24 12:00:56,56.5,15.22,10.72,14.59,16.39
2018-04-24 13:00:56,49.11,9.47,9.56,13.25,14.87
2018-04-24 14:00:56,44.19,5.74,10.56,12.58,13.69
2018-04-24 15:00:56,25.01,3.86,9.37,11.3,12.6
2018-04-24 16:00:56,20.13,3.12,7.94,10.79,12.31
2018-04-24 17:00:56,19.55,2.43,7.24,11.25,12.57
2018-04-24 18:00:56,22.22,1.21,6.47,16.82,18.78
2018-04-24 19:00:56,32.41,0.61,6.22,27.74,29.47
2018-04-24 20:00:56,42.58,0.3,7.61,44.72,46.46
2018-04-24 21:00:56,45.28,0.15,11.1,43.61,45.29
2018-04-24 22:00:56,59.99,0.08,19.73,40.79,42.67
2018-04-24 23:00:56,63.07,0.04,37.41,47.2,49.25
2018-04-25 00:00:56,67.82,0.4,40.75,45.88,47.62
2018-04-25 01:00:56,59.0,2.21,47.51,34.33,35.69
2018-04-25 02:00:56,43.84,6.02,38.25,39.76,41.19
2018-04-25 03:00:56,57.5,8.55,52.92,47.89,49.43
2018-04-25 04:00:56,75.29,16.14,41.24,43.57,44.52
2018-04-25 05:00:56,75.02,21.08,27.99,29.01,30.43
2018-04-25 06:00:56,60.01,20.74,27.57,37.95,39.58
2018-04-25 07:00:56,51.73,23.08,50.84,30.95,33.64
2018-04-25 08:00:56,66.51,19.97,63.78,33.03,39.27
2018-04-25 09:00:56,81.4,16.02,61.01,48.26,61.16
2018-04-25 10:00:56,77.29,14.36,50.41,44.31,53.16
2018-04-25 11:00:56,75.18,14.65,21.22,23.24,26.42
2018-04-25 12:00:56,68.66,13.15,11.85,19.83,22.09
2018-04-25 13:00:56,40.44,8.52,8.2,11.99,13.38
2018-04-25 14:00:56,34.45,5.52,7.71,11.67,13.3
2018-04-25 15:00:56,29.41,4.13,8.03,11.61,13.03
2018-04-25 16:00:56,23.03,3.34,9.84,10.11,11.09
2018-04-25 17:00:56,23.51,2.12,9.51,12.56,14.27
2018-04-25 18:00:56,19.74,1.06,9.38,15.21,16.79
2018-04-25 19:00:56,29.53,0.53,7.96,23.85,25.46
2018-04-25 20:00:56,47.68,0.26,7.99,26.13,27.08
2018-04-25 21:00:56,64.13,0.13,7.96,21.89,23.0
2018-04-25 22:00:56,75.69,0.07,7.27,20.96,22.26
2018-04-25 23:00:56,59.87,0.03,14.76,24.04,25.49
2018-04-26 00:00:56,50.09,5.65,11.25,22.4,23.45
2018-04-26 01:00:56,41.53,9.2,10.25,25.78,27.24
2018-04-26 02:00:56,34.88,8.89,11.81,25.87,27.12
2018-04-26 03:00:56,20.49,9.0,30.89,37.88,38.81
2018-04-26 04:00:56,30.26,11.05,36.05,24.13,25.07
2018-04-26 05:00:56,68.07,12.22,90.35,36.15,37.42
2018-04-26 06:00:56,67.88,6.93,69.47,36.2,36.85
2018-04-26 07:00:56,76.19,9.38,64.47,32.68,36.19
2018-04-26 08:00:56,72.3,23.19,49.57,32.32,37.17
2018-04-26 09:00:56,65.29,24.7,39.0,48.5,60.81
2018-04-26 10:00:56,55.19,13.43,18.16,22.67,26.47
2018-04-26 11:00:56,47.13,8.24,9.86,13.17,14.86
2018-04-26 12:00:56,40.69,5.9,0.0,16.19,18.15
2018-04-26 13:00:56,37.66,4.5,7.76,0.0,0.0
2018-04-26 14:00:56,21.03,3.65,5.21,11.17,12.38
2018-04-26 15:00:56,20.95,3.48,5.27,11.24,12.59
2018-04-26 16:00:56,27.92,3.13,5.25,10.34,11.45
2018-04-26 17:00:56,22.86,2.15,4.97,16.49,18.6
2018-04-26 18:00:56,16.6,1.07,4.95,21.18,23.16
2018-04-26 19:00:56,24.25,0.54,5.07,24.93,26.82
2018-04-26 20:00:56,41.25,0.27,8.83,24.33,25.68
2018-04-26 21:00:56,65.33,0.13,7.33,29.57,31.04
2018-04-26 22:00:56,59.17,0.07,6.98,22.84,24.64
2018-04-26 23:00:56,45.38,0.03,15.25,31.86,33.31
2018-04-27 00:00:56,50.78,2.99,26.9,34.5,35.58
2018-04-27 01:00:56,52.87,7.58,50.47,31.21,32.43
2018-04-27 02:00:56,52.74,15.15,105.89,46.77,48.12
2018-04-27 03:00:56,58.82,16.22,51.53,33.83,35.04
2018-04-27 04:00:56,78.51,10.68,56.32,36.87,38.16
2018-04-27 05:00:56,66.07,12.11,52.47,41.62,43.81
2018-04-27 06:00:56,63.59,13.29,55.41,43.39,45.2
2018-04-27 07:00:56,63.3,12.63,61.34,46.26,52.09
2018-04-27 08:00:56,74.74,19.99,149.23,51.13,63.18
2018-04-27 09:00:56,104.77,27.03,50.45,49.98,62.93
2018-04-27 10:00:56,90.81,21.05,20.49,24.75,28.07
2018-04-27 11:00:56,67.87,12.96,11.32,16.7,18.73
2018-04-27 12:00:56,45.61,9.04,7.77,13.75,15.3
2018-04-27 13:00:56,31.9,6.51,7.79,14.41,15.76
2018-04-27 14:00:56,24.92,4.71,7.84,15.81,17.47
2018-04-27 15:00:56,16.37,3.48,6.84,13.76,15.68
2018-04-27 16:00:56,15.97,2.21,6.36,15.97,17.84
2018-04-27 17:00:56,21.14,1.11,5.78,19.78,22.15
2018-04-27 18:00:56,33.06,0.55,5.81,20.93,22.82
2018-04-27 19:00:56,49.27,0.28,5.88,23.7,25.35
2018-04-27 20:00:56,57.58,0.14,5.88,27.92,29.36
2018-04-27 21:00:56,57.9,0.07,6.49,37.2,38.96
2018-04-27 22:00:56,67.67,0.03,8.64,30.45,32.02
2018-04-27 23:00:56,46.68,0.02,15.72,30.37,31.97
2018-04-28 00:00:56,35.63,8.5,26.79,44.34,45.67
2018-04-28 01:00:56,56.44,15.97,31.42,48.35,49.66
2018-04-28 02:00:56,68.21,17.39,63.23,58.36,61.31
2018-04-28 03:00:56,77.16,15.31,61.95,49.71,51.07
2018-04-28 04:00:56,76.83,17.49,102.68,44.44,45.76
2018-04-28 05:00:56,76.16,19.14,53.09,26.59,27.67
2018-04-28 06:00:56,58.88,12.97,53.92,28.86,30.28
2018-04-28 07:00:56,71.33,13.13,128.29,45.0,49.92
2018-04-28 08:00:56,107.18,23.83,139.79,48.3,57.06
2018-04-28 09:00:56,111.7,32.53,61.51,49.62,58.37
2018-04-28 10:00:56,92.72,23.68,27.95,38.99,44.36
2018-04-28 11:00:56,68.04,12.72,6.36,15.41,17.37
2018-04-28 12:00:56,45.08,7.23,5.95,14.71,16.53
2018-04-28 13:00:56,36.15,4.35,6.19,14.62,16.48
2018-04-28 14:00:56,28.93,3.45,5.97,14.76,16.9
2018-04-28 15:00:56,23.96,3.06,5.99,15.02,17.37
2018-04-28 16:00:56,31.76,2.98,5.77,14.69,16.59
2018-04-28 17:00:56,51.09,2.86,5.62,14.48,15.95
2018-04-28 18:00:56,59.36,2.07,6.21,17.48,19.41
2018-04-28 19:00:56,75.63,1.03,6.79,19.43,21.41
2018-04-28 20:00:56,87.9,0.52,8.64,21.46,22.87
2018-04-28 21:00:56,80.5,0.26,13.63,21.96,23.02
2018-04-28 22:00:56,56.35,0.13,14.97,20.85,22.12
2018-04-28 23:00:56,49.35,0.06,12.42,15.6,16.92
2018-04-29 00:00:56,43.21,0.63,11.45,20.13,21.5
2018-04-29 01:00:56,34.0,1.73,15.53,27.61,29.05
2018-04-29 02:00:56,50.82,1.77,38.83,38.15,39.29
2018-04-29 03:00:56,56.49,4.07,24.23,27.77,29.39
2018-04-29 04:00:56,64.6,6.33,47.43,38.61,40.03
2018-04-29 05:00:56,72.71,14.26,34.62,32.68,33.54
2018-04-29 06:00:56,72.7,20.27,30.68,33.01,34.16
2018-04-29 07:00:56,83.63,13.61,49.3,28.49,30.64
2018-04-29 08:00:56,72.33,17.96,63.75,28.1,33.45
2018-04-29 09:00:56,70.33,26.79,52.58,26.0,29.77
2018-04-29 10:00:56,76.24,20.34,40.69,28.42,33.02
2018-04-29 11:00:56,63.38,10.93,27.67,24.15,27.45
2018-04-29 12:00:56,50.13,6.81,11.92,17.42,19.64
2018-04-29 13:00:56,47.83,4.66,5.77,10.36,11.88
2018-04-29 14:00:56,38.02,3.52,4.97,10.6,12.4
2018-04-29 15:00:56,20.72,2.36,4.82,10.76,11.86
2018-04-29 16:00:56,13.27,2.03,4.44,11.1,12.59
2018-04-29 17:00:56,11.08,1.83,4.03,11.38,12.82
2018-04-29 18:00:56,21.54,0.91,5.03,14.1,15.63
2018-04-29 19:00:56,35.72,0.0,5.27,17.82,19.43
2018-04-29 20:00:56,47.37,0.0,5.84,21.16,22.49
2018-04-29 21:00:56,53.63,0.0,5.45,20.33,21.4
2018-04-29 22:00:56,54.99,0.0,5.0,19.15,20.67
2018-04-29 23:00:56,46.18,0.0,4.62,22.31,24.24
2018-04-30 00:00:56,38.07,0.0,4.19,19.86,21.0
2018-04-30 01:00:56,30.65,1.02,16.32,26.5,27.85
2018-04-30 02:00:56,41.24,1.3,44.23,29.44,30.55
2018-04-30 03:00:56,52.65,1.76,80.98,36.73,37.62
2018-04-30 04:00:56,58.07,1.51,50.66,28.38,29.31
2018-04-30 05:00:56,54.73,5.1,67.34,32.32,33.51
2018-04-30 06:00:56,58.43,11.75,46.47,45.54,48.31
2018-04-30 07:00:56,77.5,12.55,80.51,51.82,60.87
2018-04-30 08:00:56,86.46,19.27,76.64,40.38,51.28
2018-04-30 09:00:56,86.18,21.61,29.6,50.65,62.87
2018-04-30 10:00:56,74.67,14.0,17.64,35.68,41.55
2018-04-30 11:00:56,53.3,10.03,11.98,27.73,31.27
2018-04-30 12:00:56,39.24,9.03,18.39,24.99,28.2
2018-04-30 13:00:56,34.37,8.26,18.48,23.36,26.19
2018-04-30 14:00:56,36.62,5.3,9.1,16.48,18.53
2018-04-30 15:00:56,31.13,3.51,5.83,12.19,13.92
2018-04-30 16:00:56,17.55,1.75,5.14,14.96,16.65
2018-04-30 17:00:56,14.86,0.88,4.33,16.35,18.55
2018-04-30 18:00:56,20.19,0.44,4.3,20.78,22.98
2018-04-30 19:00:56,26.27,0.22,4.72,26.12,28.19
2018-04-30 20:00:56,42.5,0.11,6.72,26.75,28.34
2018-04-30 21:00:56,66.71,0.05,5.95,22.02,23.83
2018-04-30 22:00:56,63.56,0.03,10.67,21.8,22.94
2018-04-30 23:00:56,60.8,0.01,5.48,25.7,27.51
2018-05-01 00:00:56,42.08,3.69,147.91,51.45,53.1
2018-05-01 01:00:56,56.38,10.27,82.89,34.5,35.78
2018-05-01 02:00:56,61.7,10.51,66.3,33.62,35.01
2018-05-01 03:00:56,61.41,13.36,106.32,41.44,42.59
2018-05-01 04:00:56,76.31,16.53,86.07,39.78,40.82
2018-05-01 05:00:56,83.19,11.36,116.51,46.11,47.47
2018-05-01 06:00:56,98.08,7.35,95.2,39.75,41.02
2018-05-01 07:00:56,100.82,6.29,143.15,44.23,49.05
2018-05-01 08:00:56,111.18,14.59,136.33,49.47,61.13
2018-05-01 09:00:56,115.85,19.22,186.66,47.28,56.37
2018-05-01 10:00:56,104.26,12.38,42.19,28.56,32.69
2018-05-01 11:00:56,61.21,7.2,19.63,15.43,17.33
2018-05-01 12:00:56,34.11,4.57,12.68,11.71,13.25
2018-05-01 13:00:56,24.48,3.13,9.57,8.45,9.52
2018-05-01 14:00:56,13.12,1.84,9.99,9.27,10.41
2018-05-01 15:00:56,8.33,0.92,9.42,10.28,11.49
2018-05-01 16:00:56,4.92,0.0,9.16,22.55,23.94
2018-05-01 17:00:56,12.02,0.0,15.85,24.86,26.73
2018-05-01 18:00:56,33.21,0.0,15.54,20.49,21.96
2018-05-01 19:00:56,95.16,0.0,14.69,37.05,39.14
2018-05-01 20:00:56,58.1,0.0,13.05,60.13,65.44
2018-05-01 21:00:56,50.59,0.0,15.11,39.31,41.74
2018-05-01 22:00:56,41.09,0.0,15.08,27.61,29.16
2018-05-01 23:00:56,29.44,0.0,13.43,56.77,59.75
2018-05-02 00:00:56,26.68,10.72,12.68,62.53,65.72
2018-05-02 01:00:56,47.39,16.07,12.6,58.98,62.49
2018-05-02 02:00:56,58.69,12.26,12.28,39.08,40.36
2018-05-02 03:00:56,63.49,12.05,12.41,33.72,35.26
2018-05-02 04:00:56,53.91,10.83,12.43,36.05,37.51
2018-05-02 05:00:56,66.19,11.9,10.73,46.28,47.78
2018-05-02 06:00:56,72.21,16.64,9.7,46.48,48.22
2018-05-02 07:00:56,86.9,16.21,9.85,25.18,27.88
2018-05-02 08:00:56,66.25,9.86,15.85,33.09,38.52
2018-05-02 09:00:56,61.59,10.34,19.31,41.54,55.06
2018-05-02 10:00:56,59.65,10.96,20.7,31.87,39.8
2018-05-02 11:00:56,49.21,6.71,15.18,15.3,17.2
2018-05-02 12:00:56,31.78,12.81,10.98,10.75,12.0
2018-05-02 13:00:56,18.38,17.58,9.24,11.22,12.99
2018-05-02 14:00:56,12.04,11.26,8.78,10.26,11.46
2018-05-02 15:00:56,8.53,6.18,8.58,11.69,13.15
2018-05-02 16:00:56,17.75,4.89,6.81,16.37,18.99
2018-05-02 17:00:56,32.32,4.64,13.31,23.72,25.81
2018-05-02 18:00:56,33.28,4.32,17.35,27.43,29.62
2018-05-02 19:00:56,38.95,17.7,10.62,50.05,54.33
2018-05-02 20:00:56,50.23,26.04,10.72,47.18,49.98
2018-05-02 21:00:56,54.39,17.95,9.18,33.3,34.89
2018-05-02 22:00:56,53.53,11.7,11.69,28.86,31.18
2018-05-02 23:00:56,42.44,14.93,12.59,18.14,19.3
