Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2020-02-25 12:00:56,15.07,14.5,1.47,50.34,63.62
2020-02-25 13:00:56,33.7,16.21,1.18,43.55,53.24
2020-02-25 14:00:56,21.66,8.94,1.71,54.68,69.97
2020-02-25 15:00:56,31.0,6.39,1.5,51.44,63.59
2020-02-25 16:00:56,37.58,6.15,1.32,52.68,63.94
2020-02-25 17:00:56,35.7,6.4,1.78,60.66,74.19
2020-02-25 18:00:56,36.05,19.61,1.32,57.54,67.67
2020-02-25 19:00:56,30.93,11.49,1.81,72.23,87.46
2020-02-25 20:00:56,34.82,10.57,2.55,84.79,114.76
2020-02-25 21:00:56,44.83,14.43,3.46,95.42,150.64
2020-02-25 22:00:56,75.15,16.93,3.63,107.56,187.59
2020-02-25 23:00:56,78.55,26.6,4.97,114.58,281.16
2020-02-26 00:00:56,108.67,40.13,4.62,111.82,301.3
2020-02-26 01:00:56,114.28,42.71,4.92,116.38,364.93
2020-02-26 02:00:56,118.81,41.8,5.99,120.44,386.69
2020-02-26 03:00:56,100.05,37.39,4.93,96.17,258.22
2020-02-26 04:00:56,88.6,37.02,5.49,105.95,318.38
2020-02-26 05:00:56,139.58,38.68,4.74,90.31,228.63
2020-02-26 06:00:56,75.56,25.67,4.83,87.12,230.79
2020-02-26 07:00:56,69.13,29.24,4.74,81.63,203.09
2020-02-26 08:00:56,73.72,26.25,5.73,85.35,252.29
2020-02-26 09:00:56,74.28,24.37,6.53,90.26,295.61
2020-02-26 10:00:56,91.89,39.76,7.76,96.25,286.01
2020-02-26 11:00:56,81.56,33.22,7.47,105.14,322.42
2020-02-26 12:00:56,80.97,25.43,5.51,98.15,168.88
2020-02-26 13:00:56,70.16,26.82,6.04,101.34,192.32
2020-02-26 14:00:56,56.46,16.98,4.61,74.43,119.16
2020-02-26 15:00:56,40.86,15.38,4.23,59.39,88.83
2020-02-26 16:00:56,33.42,9.47,3.34,40.3,53.57
2020-02-26 17:00:56,18.21,5.83,3.01,29.96,37.76
2020-02-26 18:00:56,21.88,2.94,3.08,36.58,46.08
2020-02-26 19:00:56,18.3,1.46,3.3,52.7,68.5
2020-02-26 20:00:56,36.95,10.83,3.27,64.6,82.73
2020-02-26 21:00:56,34.09,7.52,4.0,74.11,101.46
2020-02-26 22:00:56,37.04,4.85,3.8,84.45,111.74
2020-02-26 23:00:56,36.9,10.64,5.74,84.27,133.12
2020-02-27 00:00:56,53.34,16.04,5.08,83.37,122.08
2020-02-27 01:00:56,49.87,22.01,6.1,83.01,128.99
2020-02-27 02:00:56,53.78,12.21,7.0,81.56,121.76
2020-02-27 03:00:56,45.76,25.23,6.01,80.69,118.07
2020-02-27 04:00:56,58.77,28.65,6.37,74.9,99.35
2020-02-27 05:00:56,33.33,21.55,4.66,70.02,93.02
2020-02-27 06:00:56,20.08,13.82,4.66,74.3,90.05
2020-02-27 07:00:56,22.71,11.91,3.38,67.14,84.01
2020-02-27 08:00:56,36.1,14.93,3.56,75.76,102.11
2020-02-27 09:00:56,59.59,18.5,4.69,93.46,244.12
2020-02-27 10:00:56,76.87,27.57,3.61,86.52,164.44
2020-02-27 11:00:56,65.54,17.26,2.04,60.57,72.15
2020-02-27 12:00:56,54.04,18.76,3.0,74.88,137.77
2020-02-27 13:00:56,46.59,10.67,2.18,55.65,67.14
2020-02-27 14:00:56,56.22,15.16,2.3,48.38,58.08
2020-02-27 15:00:56,37.4,8.66,2.24,49.56,59.32
2020-02-27 16:00:56,30.56,7.88,2.25,51.78,62.56
2020-02-27 17:00:56,18.1,7.65,2.09,48.44,57.45
2020-02-27 18:00:56,17.48,4.98,2.02,53.72,64.8
2020-02-27 19:00:56,20.98,8.14,2.07,50.1,61.83
2020-02-27 20:00:56,25.59,6.11,1.96,45.21,54.44
2020-02-27 21:00:56,28.64,13.41,2.14,40.19,49.61
2020-02-27 22:00:56,33.71,10.85,2.08,35.19,42.22
2020-02-27 23:00:56,20.28,6.66,2.07,29.04,33.68
2020-02-28 00:00:56,11.99,8.1,2.36,28.3,33.84
2020-02-28 01:00:56,17.41,13.92,2.26,25.55,28.57
2020-02-28 02:00:56,20.67,9.17,2.74,16.32,17.39
2020-02-28 03:00:56,31.2,12.6,2.3,15.33,16.3
2020-02-28 04:00:56,17.1,7.71,2.54,15.33,16.4
2020-02-28 05:00:56,11.72,5.9,2.55,17.1,18.3
2020-02-28 06:00:56,17.23,2.99,2.46,17.06,17.91
2020-02-28 07:00:56,12.7,2.8,2.79,23.31,24.79
2020-02-28 08:00:56,6.75,2.79,2.65,38.82,41.55
2020-02-28 09:00:56,18.13,1.42,2.93,60.12,70.82
2020-02-28 10:00:56,13.34,6.7,3.51,73.39,87.35
2020-02-28 11:00:56,16.29,0.0,3.26,75.01,91.09
2020-02-28 12:00:56,9.98,0.0,3.54,59.83,72.3
2020-02-28 13:00:56,9.41,7.58,3.23,45.1,54.55
2020-02-28 14:00:56,8.08,5.48,3.51,36.4,44.05
2020-02-28 15:00:56,9.16,4.35,3.18,31.03,37.33
2020-02-28 16:00:56,10.31,3.61,3.34,32.35,37.03
2020-02-28 17:00:56,12.17,4.09,3.57,35.14,40.94
2020-02-28 18:00:56,37.67,3.52,3.36,46.99,51.62
2020-02-28 19:00:56,24.78,4.64,3.66,64.26,72.55
2020-02-28 20:00:56,29.33,4.84,3.75,75.65,83.74
2020-02-28 21:00:56,34.8,6.94,3.62,93.23,107.51
2020-02-28 22:00:56,24.0,4.25,4.11,86.71,96.19
2020-02-28 23:00:56,42.03,10.66,3.82,99.66,137.44
2020-02-29 00:00:56,55.99,17.58,5.14,86.52,120.77
2020-02-29 01:00:56,48.61,27.86,4.03,93.87,162.55
2020-02-29 02:00:56,53.6,20.22,4.35,82.51,102.84
2020-02-29 03:00:56,53.55,25.92,2.77,71.06,79.92
2020-02-29 04:00:56,49.57,19.24,3.48,61.27,72.02
2020-02-29 05:00:56,28.48,11.45,2.84,45.1,50.27
2020-02-29 06:00:56,17.58,7.42,2.61,30.12,31.34
2020-02-29 07:00:56,16.81,7.74,2.92,26.3,28.03
2020-02-29 08:00:56,12.9,5.62,2.63,36.62,39.07
2020-02-29 09:00:56,10.45,3.36,3.21,75.59,85.81
2020-02-29 10:00:56,8.46,4.34,3.11,55.09,61.36
2020-02-29 11:00:56,16.87,0.0,3.13,58.93,65.97
2020-02-29 12:00:56,14.06,0.0,3.5,38.93,45.73
2020-02-29 13:00:56,10.07,0.0,3.33,36.92,41.37
2020-02-29 14:00:56,26.32,14.73,3.63,33.67,39.63
2020-02-29 15:00:56,23.42,8.82,3.74,29.47,33.91
2020-02-29 16:00:56,20.81,6.26,3.58,26.75,31.07
2020-02-29 17:00:56,11.32,8.02,3.76,29.95,33.56
2020-02-29 18:00:56,13.82,9.17,3.98,32.6,37.05
2020-02-29 19:00:56,28.24,18.62,4.51,38.27,42.33
2020-02-29 20:00:56,34.3,20.45,4.93,40.07,45.63
2020-02-29 21:00:56,34.85,13.12,5.46,42.77,47.91
2020-02-29 22:00:56,47.7,10.02,4.32,44.3,48.33
2020-02-29 23:00:56,25.48,12.17,4.23,59.02,68.32
2020-03-01 00:00:56,34.43,16.79,3.05,62.91,81.43
2020-03-01 01:00:56,24.33,23.5,3.42,63.71,82.22
2020-03-01 02:00:56,17.02,14.69,3.73,42.08,43.7
2020-03-01 03:00:56,23.7,9.13,3.92,56.41,57.79
2020-03-01 04:00:56,25.2,11.72,3.78,42.18,42.39
2020-03-01 05:00:56,17.01,8.1,3.76,49.2,49.94
2020-03-01 06:00:56,29.08,15.9,3.48,34.52,37.75
2020-03-01 07:00:56,17.51,10.59,2.68,57.55,60.64
2020-03-01 08:00:56,14.13,7.42,5.09,52.39,76.15
2020-03-01 09:00:56,20.44,4.7,3.4,66.01,88.01
2020-03-01 10:00:56,19.85,8.66,3.97,70.96,98.62
2020-03-01 11:00:56,15.69,11.0,4.5,62.39,91.29
2020-03-01 12:00:56,26.31,20.81,4.75,58.93,81.91
2020-03-01 13:00:56,16.14,0.0,4.44,39.67,49.27
2020-03-01 14:00:56,16.6,11.26,4.19,42.24,53.44
2020-03-01 15:00:56,9.5,6.78,3.78,32.25,37.49
2020-03-01 16:00:56,15.52,4.33,3.62,37.47,44.99
2020-03-01 17:00:56,10.99,3.16,3.58,38.34,44.63
2020-03-01 18:00:56,7.62,2.51,3.44,43.5,49.54
2020-03-01 19:00:56,31.68,3.18,3.6,48.89,53.57
2020-03-01 20:00:56,31.38,2.53,3.76,62.03,67.35
2020-03-01 21:00:56,22.06,11.3,4.19,76.2,85.08
2020-03-01 22:00:56,37.52,14.75,4.5,92.95,145.03
2020-03-01 23:00:56,59.41,15.67,4.9,101.27,191.52
2020-03-02 00:00:56,78.61,17.09,5.05,111.15,267.75
2020-03-02 01:00:56,76.62,29.92,5.78,109.67,321.5
2020-03-02 02:00:56,98.88,33.08,6.25,95.57,272.29
2020-03-02 03:00:56,73.65,37.55,4.87,84.03,202.14
2020-03-02 04:00:56,89.95,36.29,5.37,88.93,231.6
2020-03-02 05:00:56,69.23,24.98,4.75,80.02,180.32
2020-03-02 06:00:56,76.41,28.39,3.84,71.09,140.51
2020-03-02 07:00:56,54.46,25.76,6.34,74.34,154.04
2020-03-02 08:00:56,62.28,21.42,4.35,74.05,170.54
2020-03-02 09:00:56,54.07,34.71,5.28,80.94,233.42
2020-03-02 10:00:56,87.55,44.82,6.02,83.87,206.66
2020-03-02 11:00:56,77.84,43.78,6.19,85.35,227.5
2020-03-02 12:00:56,68.62,34.28,6.48,87.59,174.62
2020-03-02 13:00:56,58.97,19.03,5.11,58.11,90.63
2020-03-02 14:00:56,33.23,20.83,4.77,53.4,83.35
2020-03-02 15:00:56,17.62,10.97,3.98,34.5,44.65
2020-03-02 16:00:56,14.05,7.36,3.92,32.53,41.12
2020-03-02 17:00:56,13.74,5.55,4.18,37.84,46.74
2020-03-02 18:00:56,46.78,11.05,4.2,46.58,58.0
2020-03-02 19:00:56,27.39,7.57,4.57,65.41,83.82
2020-03-02 20:00:56,40.9,10.97,6.33,82.94,162.0
2020-03-02 21:00:56,90.02,26.62,7.35,109.72,305.25
2020-03-02 22:00:56,160.82,48.0,10.51,125.07,425.17
2020-03-02 23:00:56,187.7,79.96,9.48,125.73,456.95
2020-03-03 00:00:56,153.66,64.26,10.35,126.16,520.17
2020-03-03 01:00:56,210.89,64.95,7.21,111.83,404.26
2020-03-03 02:00:56,113.94,57.01,4.55,87.25,204.58
2020-03-03 03:00:56,105.94,41.69,3.72,83.93,185.12
2020-03-03 04:00:56,84.25,36.04,4.01,81.73,192.85
2020-03-03 05:00:56,64.3,35.82,2.76,73.92,179.11
2020-03-03 06:00:56,91.98,28.29,5.17,71.87,164.65
2020-03-03 07:00:56,62.61,31.57,2.82,70.85,169.65
2020-03-03 08:00:56,63.96,22.6,3.14,69.82,192.01
2020-03-03 09:00:56,89.3,31.59,4.0,79.63,278.06
2020-03-03 10:00:56,98.85,49.0,5.64,93.29,343.94
2020-03-03 11:00:56,106.92,67.54,5.58,88.87,280.86
2020-03-03 12:00:56,79.7,39.79,6.49,102.15,296.24
2020-03-03 13:00:56,84.82,31.33,5.6,81.14,138.44
2020-03-03 14:00:56,81.57,17.8,4.94,76.29,118.04
2020-03-03 15:00:56,56.63,9.8,4.9,64.62,89.21
2020-03-03 16:00:56,52.69,10.96,4.65,51.13,66.24
2020-03-03 17:00:56,53.46,11.27,4.11,44.76,56.99
2020-03-03 18:00:56,29.28,7.03,4.45,46.85,58.09
2020-03-03 19:00:56,53.7,8.82,4.15,69.14,114.85
2020-03-03 20:00:56,67.64,17.07,10.11,92.51,248.53
2020-03-03 21:00:56,221.53,86.64,10.16,123.38,376.46
2020-03-03 22:00:56,247.03,106.66,13.3,146.53,519.24
2020-03-03 23:00:56,262.2,55.17,10.85,132.91,442.83
2020-03-04 00:00:56,137.62,38.66,7.86,127.84,396.3
2020-03-04 01:00:56,98.61,27.07,5.89,111.83,324.33
2020-03-04 02:00:56,120.62,25.12,5.2,99.9,319.92
2020-03-04 03:00:56,105.25,40.23,4.61,85.94,243.45
2020-03-04 04:00:56,84.05,38.17,3.03,76.11,164.0
2020-03-04 05:00:56,84.43,28.68,5.6,73.28,152.24
2020-03-04 06:00:56,68.34,22.12,2.77,73.04,136.47
2020-03-04 07:00:56,57.14,23.23,2.75,73.43,136.29
2020-03-04 08:00:56,59.58,30.41,2.87,73.23,145.56
2020-03-04 09:00:56,62.72,17.66,3.77,85.48,193.58
2020-03-04 10:00:56,81.2,42.6,5.17,103.43,284.68
2020-03-04 11:00:56,121.25,48.54,5.72,94.41,240.12
2020-03-04 12:00:56,126.2,34.72,5.79,88.65,223.01
2020-03-04 13:00:56,83.4,19.73,4.95,68.81,136.67
2020-03-04 14:00:56,65.13,14.11,3.51,35.06,46.16
2020-03-04 15:00:56,38.22,11.22,2.62,38.06,48.32
2020-03-04 16:00:56,35.29,7.67,2.14,26.26,32.36
2020-03-04 17:00:56,39.79,10.68,1.8,33.67,40.21
2020-03-04 18:00:56,31.94,13.8,1.64,40.61,48.04
2020-03-04 19:00:56,44.12,8.96,1.75,57.53,69.71
2020-03-04 20:00:56,33.67,10.02,2.25,76.98,130.04
2020-03-04 21:00:56,49.77,13.04,4.04,89.16,166.6
2020-03-04 22:00:56,67.52,25.09,3.66,104.44,237.02
2020-03-04 23:00:56,85.49,24.93,6.76,102.02,254.56
2020-03-05 00:00:56,101.54,47.89,4.33,103.15,262.31
2020-03-05 01:00:56,89.76,44.32,5.96,98.99,241.6
2020-03-05 02:00:56,71.91,29.72,5.14,85.13,127.44
2020-03-05 03:00:56,61.52,24.71,4.85,79.1,117.72
2020-03-05 04:00:56,47.25,26.98,6.74,78.39,118.66
2020-03-05 05:00:56,49.07,16.61,4.52,80.32,141.16
2020-03-05 06:00:56,45.41,24.75,4.1,79.54,137.96
2020-03-05 07:00:56,51.53,23.21,3.62,81.36,143.66
2020-03-05 08:00:56,46.26,14.06,3.87,87.38,182.62
2020-03-05 09:00:56,51.94,30.59,4.62,98.59,273.81
2020-03-05 10:00:56,94.2,31.99,5.8,109.63,338.78
2020-03-05 11:00:56,123.53,35.36,5.62,102.65,296.13
2020-03-05 12:00:56,63.36,20.6,6.03,91.03,268.41
2020-03-05 13:00:56,50.12,11.74,4.73,70.21,114.41
2020-03-05 14:00:56,63.13,6.79,4.06,46.0,56.63
2020-03-05 15:00:56,39.79,4.45,3.89,43.72,51.76
2020-03-05 16:00:56,25.37,3.05,3.9,41.06,46.8
2020-03-05 17:00:56,42.97,4.74,5.0,49.03,55.56
2020-03-05 18:00:56,59.19,18.84,5.45,60.77,68.8
2020-03-05 19:00:56,50.99,15.18,5.29,68.94,78.1
2020-03-05 20:00:56,53.52,15.27,5.97,83.46,97.6
2020-03-05 21:00:56,46.77,17.81,5.04,84.08,97.9
2020-03-05 22:00:56,47.89,14.2,4.49,62.88,73.53
2020-03-05 23:00:56,36.82,8.48,4.79,58.61,68.37
2020-03-06 00:00:56,25.33,5.08,3.7,29.11,32.21
2020-03-06 01:00:56,62.73,11.64,3.08,25.68,27.53
2020-03-06 02:00:56,33.78,6.75,2.26,19.93,20.82
2020-03-06 03:00:56,19.37,4.34,2.2,17.01,17.83
2020-03-06 04:00:56,11.32,3.71,2.33,19.15,20.21
2020-03-06 05:00:56,9.15,6.07,2.28,17.12,18.33
2020-03-06 06:00:56,8.28,5.06,2.27,19.83,21.09
2020-03-06 07:00:56,14.58,4.64,2.37,28.15,30.24
2020-03-06 08:00:56,26.02,3.05,2.59,47.56,54.83
2020-03-06 09:00:56,39.24,8.75,2.84,65.58,97.35
2020-03-06 10:00:56,46.51,13.34,3.04,65.91,82.54
2020-03-06 11:00:56,25.63,10.31,3.18,62.31,96.73
2020-03-06 12:00:56,23.13,6.38,2.89,41.55,54.14
2020-03-06 13:00:56,16.97,7.09,2.77,29.12,36.13
2020-03-06 14:00:56,29.7,5.22,2.69,25.69,31.04
2020-03-06 15:00:56,21.93,4.17,2.38,24.96,30.73
2020-03-06 16:00:56,13.86,7.57,2.33,25.24,30.14
2020-03-06 17:00:56,9.94,5.99,2.42,27.4,33.32
2020-03-06 18:00:56,7.82,3.75,2.3,32.39,38.25
2020-03-06 19:00:56,29.54,2.86,2.47,44.12,52.08
2020-03-06 20:00:56,42.27,2.85,2.67,64.38,77.44
2020-03-06 21:00:56,34.58,5.01,3.2,73.81,86.81
2020-03-06 22:00:56,40.68,10.8,3.53,90.66,112.09
2020-03-06 23:00:56,39.24,19.82,3.81,86.96,110.49
2020-03-07 00:00:56,55.89,11.83,4.59,94.57,171.88
2020-03-07 01:00:56,52.3,22.92,3.58,97.66,268.56
2020-03-07 02:00:56,78.49,26.59,3.64,92.17,274.44
2020-03-07 03:00:56,70.13,20.85,2.99,81.79,224.33
2020-03-07 04:00:56,77.27,19.69,3.7,87.62,273.1
2020-03-07 05:00:56,67.29,40.75,2.83,77.11,216.09
2020-03-07 06:00:56,76.92,36.11,3.17,74.78,226.45
2020-03-07 07:00:56,46.75,20.08,2.3,68.44,175.74
2020-03-07 08:00:56,45.92,26.41,2.39,65.99,181.24
2020-03-07 09:00:56,41.69,26.83,2.88,70.26,158.17
2020-03-07 10:00:56,42.11,31.16,3.27,79.37,202.18
2020-03-07 11:00:56,55.49,40.84,3.87,73.82,144.98
2020-03-07 12:00:56,47.15,29.03,3.68,79.69,160.97
2020-03-07 13:00:56,39.27,16.76,3.13,50.86,79.0
2020-03-07 14:00:56,34.05,20.08,2.78,52.62,75.27
2020-03-07 15:00:56,20.88,12.44,2.4,35.48,46.36
2020-03-07 16:00:56,30.33,7.44,2.26,34.79,45.18
2020-03-07 17:00:56,24.22,4.6,2.26,37.96,48.44
2020-03-07 18:00:56,20.2,13.8,2.12,39.46,48.98
2020-03-07 19:00:56,21.82,8.21,2.69,56.46,68.95
2020-03-07 20:00:56,48.64,4.75,4.59,84.01,128.82
2020-03-07 21:00:56,73.05,22.69,5.32,93.46,174.2
2020-03-07 22:00:56,112.18,32.84,6.95,121.13,288.73
2020-03-07 23:00:56,126.46,44.62,7.33,115.18,323.63
2020-03-08 00:00:56,131.58,45.37,8.1,124.78,494.71
2020-03-08 01:00:56,133.11,63.32,7.01,120.76,480.62
2020-03-08 02:00:56,128.28,62.27,4.94,97.68,344.99
2020-03-08 03:00:56,209.55,49.76,3.96,89.46,251.19
2020-03-08 04:00:56,120.15,42.97,4.08,88.99,264.67
2020-03-08 05:00:56,87.15,37.63,3.31,79.45,182.49
2020-03-08 06:00:56,80.32,33.23,2.84,72.86,140.91
2020-03-08 07:00:56,60.69,26.74,2.5,66.73,103.14
2020-03-08 08:00:56,50.47,18.54,2.56,64.97,107.14
2020-03-08 09:00:56,38.82,21.67,3.01,65.77,116.89
2020-03-08 10:00:56,50.28,34.4,3.64,62.62,108.65
2020-03-08 11:00:56,44.49,37.9,3.82,60.14,108.14
2020-03-08 12:00:56,34.38,26.13,4.34,56.08,84.45
2020-03-08 13:00:56,35.41,14.22,3.45,45.84,61.33
2020-03-08 14:00:56,25.64,8.82,3.47,44.77,57.59
2020-03-08 15:00:56,37.57,6.13,2.76,38.3,46.27
2020-03-08 16:00:56,29.34,3.63,2.77,36.3,43.74
2020-03-08 17:00:56,34.16,3.15,2.56,34.89,41.03
2020-03-08 18:00:56,45.08,7.86,2.27,35.44,41.32
2020-03-08 19:00:56,24.24,10.27,2.8,49.29,54.47
2020-03-08 20:00:56,28.41,7.32,4.14,74.45,88.09
2020-03-08 21:00:56,34.95,11.08,4.59,91.46,111.16
2020-03-08 22:00:56,37.79,11.38,5.29,98.91,113.45
2020-03-08 23:00:56,50.2,18.26,3.08,56.05,59.22
2020-03-09 00:00:56,53.13,11.09,2.6,46.62,49.19
2020-03-09 01:00:56,35.55,13.56,2.5,45.7,47.94
2020-03-09 02:00:56,21.78,8.37,2.33,29.2,30.4
2020-03-09 03:00:56,34.74,17.91,2.0,34.99,37.61
2020-03-09 04:00:56,31.31,10.73,2.15,56.43,66.68
2020-03-09 05:00:56,28.7,6.62,2.0,56.74,64.4
2020-03-09 06:00:56,31.89,6.88,2.12,81.28,105.46
2020-03-09 07:00:56,38.75,5.56,2.29,80.21,112.38
2020-03-09 08:00:56,38.6,18.84,3.06,84.95,185.55
2020-03-09 09:00:56,63.06,28.96,3.65,91.17,257.35
2020-03-09 10:00:56,80.96,42.46,4.98,103.19,324.11
2020-03-09 11:00:56,79.22,29.85,3.71,76.64,223.36
2020-03-09 12:00:56,74.3,19.17,4.61,82.8,225.65
2020-03-09 13:00:56,60.72,11.86,2.38,49.15,63.61
2020-03-09 14:00:56,45.78,7.95,2.09,39.44,51.94
2020-03-09 15:00:56,45.58,6.19,1.65,34.01,43.7
2020-03-09 16:00:56,46.54,5.23,1.3,26.63,33.82
2020-03-09 17:00:56,28.76,5.0,1.5,24.46,30.41
2020-03-09 18:00:56,45.14,4.64,1.58,34.69,40.76
2020-03-09 19:00:56,52.31,5.9,2.55,53.13,62.22
2020-03-09 20:00:56,40.71,8.09,3.23,78.06,107.18
2020-03-09 21:00:56,69.36,18.59,3.83,88.88,115.05
2020-03-09 22:00:56,61.4,16.29,4.2,102.19,147.23
2020-03-09 23:00:56,76.98,16.81,2.69,63.07,67.33
2020-03-10 00:00:56,56.74,17.35,2.97,73.79,93.29
2020-03-10 01:00:56,58.99,15.78,2.57,59.39,63.56
2020-03-10 02:00:56,40.1,10.29,3.13,33.72,36.48
2020-03-10 03:00:56,50.1,19.75,2.91,18.49,20.84
2020-03-10 04:00:56,39.26,11.09,3.11,27.26,29.66
2020-03-10 05:00:56,62.45,11.86,2.54,15.56,17.76
2020-03-10 06:00:56,59.52,11.27,2.59,16.95,19.31
2020-03-10 07:00:56,43.92,15.74,2.27,20.49,22.85
2020-03-10 08:00:56,43.33,16.96,2.18,25.1,28.59
2020-03-10 09:00:56,30.88,9.56,2.13,35.0,39.33
2020-03-10 10:00:56,24.87,9.47,2.04,38.37,44.36
2020-03-10 11:00:56,18.22,9.06,1.81,37.42,43.13
2020-03-10 12:00:56,18.6,5.18,1.92,35.49,42.15
2020-03-10 13:00:56,26.59,4.67,1.79,31.76,37.55
2020-03-10 14:00:56,20.51,3.21,2.0,30.69,36.81
2020-03-10 15:00:56,11.36,5.67,2.09,29.52,36.15
2020-03-10 16:00:56,19.94,3.48,2.1,29.32,35.97
2020-03-10 17:00:56,14.33,8.25,2.17,30.91,37.55
2020-03-10 18:00:56,8.91,5.61,2.17,35.15,42.37
2020-03-10 19:00:56,44.57,9.61,2.71,46.62,54.82
2020-03-10 20:00:56,30.57,6.69,2.72,54.85,64.39
2020-03-10 21:00:56,34.5,4.99,3.37,65.19,76.45
2020-03-10 22:00:56,25.52,3.53,3.94,74.15,83.43
2020-03-10 23:00:56,46.44,12.73,3.1,76.71,96.13
2020-03-11 00:00:56,50.56,16.31,3.51,81.27,110.54
2020-03-11 01:00:56,31.71,23.24,2.71,80.54,100.49
2020-03-11 02:00:56,31.92,14.02,3.16,75.37,98.9
2020-03-11 03:00:56,35.28,7.8,3.13,73.98,86.37
2020-03-11 04:00:56,26.97,5.45,3.22,72.44,91.31
2020-03-11 05:00:56,31.76,11.88,3.13,70.41,81.73
2020-03-11 06:00:56,41.4,6.96,2.97,68.55,85.58
2020-03-11 07:00:56,24.4,14.51,3.08,65.7,91.21
2020-03-11 08:00:56,28.23,9.43,3.39,69.54,141.26
2020-03-11 09:00:56,50.53,24.0,4.36,73.99,207.76
2020-03-11 10:00:56,60.22,37.58,5.39,83.12,230.48
2020-03-11 11:00:56,82.0,38.17,5.77,77.8,211.05
2020-03-11 12:00:56,56.85,23.46,5.71,73.54,169.74
2020-03-11 13:00:56,64.15,21.52,4.83,58.49,86.57
2020-03-11 14:00:56,36.84,16.39,4.1,49.85,67.28
2020-03-11 15:00:56,21.5,10.62,3.43,35.77,46.37
2020-03-11 16:00:56,0.0,0.0,2.42,36.67,56.82
2020-03-11 17:00:56,0.0,0.0,5.74,35.88,42.39
2020-03-11 18:00:56,11.45,0.0,0.71,47.08,54.68
2020-03-11 19:00:56,32.14,0.0,3.58,57.92,68.83
2020-03-11 20:00:56,53.42,0.0,3.13,98.36,120.19
2020-03-11 21:00:56,84.99,10.12,1.92,81.93,89.59
2020-03-11 22:00:56,75.91,11.3,2.56,101.34,150.06
2020-03-11 23:00:56,96.68,18.5,2.22,91.49,137.77
2020-03-12 00:00:56,118.2,13.48,2.26,99.71,190.11
2020-03-12 01:00:56,121.8,14.32,2.89,98.0,203.65
2020-03-12 02:00:56,81.42,16.94,3.43,96.02,209.6
2020-03-12 03:00:56,92.42,16.86,3.01,86.18,211.9
2020-03-12 04:00:56,107.1,16.16,2.93,88.16,191.74
2020-03-12 05:00:56,97.4,27.09,2.8,80.22,177.04
2020-03-12 06:00:56,98.8,25.83,2.47,75.2,148.86
2020-03-12 07:00:56,95.2,22.64,2.46,71.24,140.4
2020-03-12 08:00:56,79.25,21.99,2.64,70.14,150.95
2020-03-12 09:00:56,93.37,24.21,3.22,74.18,194.91
2020-03-12 10:00:56,103.44,44.87,3.54,81.44,204.8
2020-03-12 11:00:56,109.35,59.06,5.2,100.22,269.87
2020-03-12 12:00:56,163.09,45.29,4.72,103.76,223.15
2020-03-12 13:00:56,115.65,25.78,4.18,72.02,158.42
2020-03-12 14:00:56,56.54,14.54,3.54,67.65,119.43
2020-03-12 15:00:56,46.0,8.92,1.99,17.92,22.03
2020-03-12 16:00:56,32.98,4.67,1.85,20.5,24.69
2020-03-12 17:00:56,41.48,7.98,1.71,19.45,23.41
2020-03-12 18:00:56,30.42,10.9,2.0,24.49,28.49
2020-03-12 19:00:56,35.92,11.37,1.74,33.33,37.46
2020-03-12 20:00:56,45.97,7.89,1.82,77.21,82.92
2020-03-12 21:00:56,47.72,5.96,1.88,65.36,70.3
2020-03-12 22:00:56,43.79,4.01,2.2,65.0,69.82
2020-03-12 23:00:56,54.67,2.78,2.09,63.55,67.94
2020-03-13 00:00:56,38.45,19.23,2.35,37.17,40.39
2020-03-13 01:00:56,54.56,13.0,2.11,29.81,31.67
2020-03-13 02:00:56,48.01,7.85,2.36,16.48,16.61
2020-03-13 03:00:56,35.2,7.37,2.15,10.91,11.05
2020-03-13 04:00:56,19.04,9.66,2.44,12.92,13.07
2020-03-13 05:00:56,43.79,8.92,2.11,9.76,9.92
2020-03-13 06:00:56,52.11,6.77,2.17,10.83,11.11
2020-03-13 07:00:56,47.74,4.26,2.11,12.31,12.53
2020-03-13 08:00:56,38.94,3.94,2.02,36.78,44.94
2020-03-13 09:00:56,38.0,14.83,2.47,35.06,39.48
2020-03-13 10:00:56,47.84,16.94,2.53,43.46,48.7
2020-03-13 11:00:56,49.84,14.8,3.29,37.51,43.74
2020-03-13 12:00:56,152.93,11.03,3.36,23.93,27.83
2020-03-13 13:00:56,154.66,10.93,4.25,20.16,23.65
2020-03-13 14:00:56,114.52,14.48,4.43,19.04,22.41
2020-03-13 15:00:56,100.45,12.67,4.63,18.3,21.44
2020-03-13 16:00:56,100.87,15.3,4.61,18.19,20.69
2020-03-13 17:00:56,124.39,19.1,4.57,20.64,23.58
2020-03-13 18:00:56,112.01,12.08,3.65,25.98,28.6
2020-03-13 19:00:56,118.95,26.16,3.37,48.1,51.4
2020-03-13 20:00:56,102.35,26.51,3.73,38.81,41.73
2020-03-13 21:00:56,126.25,18.53,3.34,46.0,48.78
2020-03-13 22:00:56,139.4,20.41,3.43,40.43,43.09
2020-03-13 23:00:56,133.86,17.6,3.0,37.44,39.21
2020-03-14 00:00:56,101.67,20.82,3.03,37.77,39.46
