Tarih,PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),PM10 ( µg/m3 ),CO ( µg/m3 )
2019-07-01 23:00:56,9.34,6.47,8.32,12.52,66.07,0.0,793.13
2019-07-02 00:00:56,14.1,5.07,6.99,10.43,66.07,0.0,824.9
2019-07-02 01:00:56,16.14,4.95,7.3,11.075,63.24,0.0,680.69
2019-07-02 02:00:56,17.16,3.8,7.525,11.57,59.09,0.0,603.32
2019-07-02 03:00:56,13.28,4.13,12.965,16.8,44.64,0.0,574.46
2019-07-02 04:00:56,18.64,4.1,14.254999999999999,18.385,43.27,0.0,563.47
2019-07-02 05:00:56,13.95,4.71,6.395,9.985,54.56,0.0,518.65
2019-07-02 06:00:56,16.05,4.72,5.1000000000000005,8.465,54.38,0.0,521.88
2019-07-02 07:00:56,20.09,4.1,5.375,8.905000000000001,51.31,0.0,610.34
2019-07-02 08:00:56,15.19,4.19,5.13,8.985,53.41,0.0,606.45
2019-07-02 09:00:56,12.71,4.26,9.61,16.14,46.71,0.0,601.43
2019-07-02 10:00:56,20.17,5.01,9.055,16.965,47.55,0.0,617.33
2019-07-02 11:00:56,14.25,5.76,8.57,16.73,47.47,0.0,609.0
2019-07-02 12:00:56,10.98,7.23,8.455,17.67,49.4,0.0,566.91
2019-07-02 13:00:56,9.25,8.3,10.455,19.815,58.07,0.0,575.63
2019-07-02 14:00:56,11.38,8.1,9.379999999999999,17.255,69.28,0.0,598.59
2019-07-02 15:00:56,9.75,10.02,11.325,21.365,68.11,0.0,507.33
2019-07-02 16:00:56,8.76,8.9,11.62,21.490000000000002,68.31,0.0,566.7
2019-07-02 17:00:56,8.24,9.55,12.51,23.86,63.38,0.0,683.68
2019-07-02 18:00:56,10.79,8.27,10.81,20.369999999999997,63.47,0.0,674.66
2019-07-02 19:00:56,8.82,7.37,13.979999999999999,24.32,63.35,0.0,643.03
2019-07-02 20:00:56,7.35,7.13,11.48,18.715,68.33,0.0,635.34
2019-07-02 21:00:56,6.2,6.71,8.485,14.774999999999999,67.55,0.0,666.84
2019-07-02 22:00:56,5.28,6.42,10.225000000000001,15.504999999999999,64.78,0.0,696.04
2019-07-02 23:00:56,4.71,7.45,11.5,16.195,55.42,0.0,685.16
2019-07-03 00:00:56,4.49,8.22,9.965,14.885,54.21,0.0,678.44
2019-07-03 01:00:56,3.96,5.74,12.535,18.07,47.11,0.0,622.34
2019-07-03 02:00:56,3.91,5.39,7.515000000000001,11.885,53.83,0.0,590.41
2019-07-03 03:00:56,4.75,6.13,6.165,10.26,51.54,0.0,564.17
2019-07-03 04:00:56,8.53,5.7,6.705,11.525,46.58,0.0,555.38
2019-07-03 05:00:56,9.29,6.75,6.944999999999999,12.86,46.76,0.0,581.23
2019-07-03 06:00:56,8.94,6.9,8.025,14.145,40.12,0.0,588.61
2019-07-03 07:00:56,10.5,5.89,7.59,12.77,42.71,0.0,568.57
2019-07-03 08:00:56,12.35,5.61,7.275,13.67,44.75,0.0,612.39
2019-07-03 09:00:56,11.24,4.98,10.43,16.375,47.13,0.0,614.8
2019-07-03 10:00:56,8.89,6.05,9.22,16.38,50.07,0.0,654.06
2019-07-03 11:00:56,7.42,6.84,36.4,67.595,52.54,0.0,848.17
2019-07-03 12:00:56,6.86,7.85,10.545,17.990000000000002,54.97,0.0,516.19
2019-07-03 13:00:56,13.37,9.85,9.555,16.985,51.88,0.0,588.92
2019-07-03 14:00:56,10.67,8.77,7.635,15.005,52.22,0.0,501.36
2019-07-03 15:00:56,11.97,9.99,11.719999999999999,19.095,48.83,0.0,474.37
2019-07-03 16:00:56,12.81,10.63,13.62,21.485,56.79,0.0,97.57
2019-07-03 17:00:56,17.39,9.48,12.17,20.915000000000003,53.64,0.0,535.94
2019-07-03 18:00:56,13.51,8.71,12.155,21.740000000000002,54.07,0.0,542.69
2019-07-03 19:00:56,17.86,8.55,11.754999999999999,20.915,54.17,0.0,601.99
2019-07-03 20:00:56,13.29,8.09,9.81,17.634999999999998,55.81,0.0,567.49
2019-07-03 21:00:56,14.47,6.61,8.6,14.68,55.44,0.0,682.28
2019-07-03 22:00:56,19.08,6.76,12.085,18.125,49.79,0.0,715.53
2019-07-03 23:00:56,15.79,7.41,9.76,14.565,52.47,0.0,700.17
2019-07-04 00:00:56,11.76,6.47,7.245,11.66,57.64,0.0,690.32
2019-07-04 01:00:56,8.82,9.5,11.625,16.36,52.21,0.0,648.3
2019-07-04 02:00:56,6.98,5.73,5.4750000000000005,9.715,58.13,0.0,595.03
2019-07-04 03:00:56,10.85,5.61,3.825,7.345000000000001,54.55,0.0,618.1
2019-07-04 04:00:56,10.41,4.96,5.1450000000000005,9.195,48.38,0.0,590.46
2019-07-04 05:00:56,7.9,4.54,4.17,7.965,48.01,0.0,580.26
2019-07-04 06:00:56,8.4,5.63,5.0,10.025,45.37,0.0,598.18
2019-07-04 07:00:56,8.95,6.62,5.955,12.09,44.3,0.0,586.68
2019-07-04 08:00:56,8.11,3.95,5.984999999999999,9.84,50.19,0.0,590.17
2019-07-04 09:00:56,7.72,4.3,11.16,18.365,48.94,0.0,575.11
2019-07-04 10:00:56,15.73,4.19,10.445,16.78,57.02,0.0,482.22
2019-07-04 11:00:56,11.45,4.87,7.92,13.58,64.04,0.0,518.48
2019-07-04 12:00:56,9.43,5.78,9.28,16.155,64.08,0.0,503.67
2019-07-04 13:00:56,7.34,5.69,9.65,16.105,68.5,0.0,551.97
2019-07-04 14:00:56,11.81,5.66,9.620000000000001,15.28,72.16,0.0,488.19
2019-07-04 15:00:56,9.31,7.57,9.59,16.97,67.15,0.0,530.23
2019-07-04 16:00:56,11.87,7.08,11.51,18.985,65.25,0.0,562.6
2019-07-04 17:00:56,14.37,6.87,11.020000000000001,18.815,66.79,0.0,545.96
2019-07-04 18:00:56,11.6,7.1,11.815000000000001,20.25,61.28,0.0,466.77
2019-07-04 19:00:56,14.23,7.59,11.83,18.82,63.85,0.0,558.32
2019-07-04 20:00:56,11.0,6.18,11.075,18.415,68.66,0.0,651.94
2019-07-04 21:00:56,17.18,4.62,7.93,12.254999999999999,73.44,0.0,681.0
2019-07-04 22:00:56,23.14,4.45,9.24,13.25,67.65,0.0,777.84
2019-07-04 23:00:56,19.67,4.93,8.635,11.450000000000001,63.69,0.0,813.96
2019-07-05 00:00:56,16.88,3.37,4.775,7.615,59.27,0.0,919.95
2019-07-05 01:00:56,16.58,3.47,7.18,10.665,47.46,0.0,636.04
2019-07-05 02:00:56,16.44,8.29,11.035,2.74,44.2,0.0,640.92
2019-07-05 03:00:56,17.62,5.65,5.12,10.325,49.05,0.0,588.4
2019-07-05 04:00:56,12.98,4.51,7.945,11.024999999999999,47.9,0.0,587.6
2019-07-05 05:00:56,9.51,5.07,6.495,9.87,48.7,0.0,562.05
2019-07-05 06:00:56,10.83,5.1,6.515000000000001,9.835,49.09,0.0,538.87
2019-07-05 07:00:56,14.73,5.55,4.265,6.57,55.24,0.0,574.76
2019-07-05 08:00:56,11.71,5.18,6.25,10.325,52.66,0.0,650.55
2019-07-05 09:00:56,10.57,4.58,9.2,14.705,60.89,0.0,612.49
2019-07-05 10:00:56,7.63,6.9,10.34,16.075,67.71,0.0,516.66
2019-07-05 11:00:56,6.04,8.17,9.395,15.584999999999999,74.51,0.0,541.15
2019-07-05 12:00:56,5.67,7.91,9.295,15.99,77.71,0.0,565.59
2019-07-05 13:00:56,5.11,7.52,8.025,13.2,79.66,0.0,584.28
2019-07-05 14:00:56,5.88,9.35,9.889999999999999,17.55,72.77,0.0,509.63
2019-07-05 15:00:56,5.8,9.47,9.5,17.355,74.65,0.0,505.69
2019-07-05 16:00:56,10.19,10.45,10.835,17.78,78.74,0.0,434.59
2019-07-05 17:00:56,12.43,10.41,15.155,28.675,68.8,0.0,515.43
2019-07-05 18:00:56,8.99,11.19,13.485,22.91,73.29,0.0,531.86
2019-07-05 19:00:56,8.43,10.14,13.525,22.38,78.05,0.0,575.31
2019-07-05 20:00:56,15.81,10.33,10.149999999999999,17.33,81.68,0.0,637.71
2019-07-05 21:00:56,11.57,10.24,8.37,14.775,80.7,0.0,780.78
2019-07-05 22:00:56,14.29,8.16,14.16,18.314999999999998,74.0,0.0,834.27
2019-07-05 23:00:56,24.62,8.32,20.3,24.68,56.71,0.0,814.88
2019-07-06 00:00:56,18.41,8.57,18.065,22.26,59.82,0.0,703.5
2019-07-06 01:00:56,20.15,10.54,23.05,28.785,48.35,0.0,619.21
2019-07-06 02:00:56,16.59,5.18,18.275000000000002,23.299999999999997,58.66,0.0,590.89
2019-07-06 03:00:56,19.38,4.68,18.185,2.21,50.67,0.0,576.16
2019-07-06 04:00:56,14.68,2.27,15.030000000000001,20.05,53.49,0.0,573.63
2019-07-06 05:00:56,12.41,2.97,12.065,18.790000000000003,49.56,0.0,578.84
2019-07-06 06:00:56,21.96,3.44,20.795,27.235000000000003,35.03,0.0,569.48
2019-07-06 07:00:56,26.55,3.96,27.9,34.63,21.17,0.0,595.6
2019-07-06 08:00:56,32.02,4.16,54.365,120.935,18.51,0.0,982.9
2019-07-06 09:00:56,35.48,4.73,97.07,221.54500000000002,7.93,0.0,1297.98
2019-07-06 10:00:56,36.57,5.46,62.394999999999996,86.03999999999999,26.76,0.0,779.89
2019-07-06 11:00:56,33.65,7.26,41.754999999999995,61.61,28.3,0.0,654.46
2019-07-06 12:00:56,33.64,8.82,46.285,65.22999999999999,43.42,0.0,740.85
2019-07-06 13:00:56,29.98,2.56,34.76,44.34,72.32,0.0,653.38
2019-07-06 14:00:56,23.54,2.43,31.475,39.735,76.78,0.0,605.79
2019-07-06 15:00:56,20.37,4.06,32.04,42.870000000000005,67.78,0.0,598.88
2019-07-06 16:00:56,18.41,7.94,16.89,26.86,69.22,0.0,521.6
2019-07-06 17:00:56,19.82,5.34,9.415,19.82,72.01,0.0,385.64
2019-07-06 18:00:56,15.43,4.91,8.049999999999999,17.130000000000003,72.04,0.0,363.13
2019-07-06 19:00:56,18.84,5.54,6.835,15.015,74.09,0.0,567.98
2019-07-06 20:00:56,21.21,1.75,5.935,11.355,79.78,0.0,684.09
2019-07-06 21:00:56,18.35,2.43,5.8950000000000005,10.595,77.75,0.0,702.53
2019-07-06 22:00:56,15.54,1.19,9.435,13.035,78.08,0.0,782.59
2019-07-06 23:00:56,13.05,1.34,10.165000000000001,13.325,76.66,0.0,723.1
2019-07-07 00:00:56,14.25,0.61,6.885,10.75,76.82,0.0,694.49
2019-07-07 01:00:56,12.9,0.45,9.015,12.685,71.1,0.0,645.21
2019-07-07 02:00:56,19.22,3.06,9.43,13.265,63.98,0.0,600.82
2019-07-07 03:00:56,15.2,2.89,7.835,13.295,60.61,0.0,592.62
2019-07-07 04:00:56,12.1,3.16,19.915,24.93,42.74,0.0,598.73
2019-07-07 05:00:56,19.52,2.17,12.185,14.940000000000001,55.65,0.0,595.81
2019-07-07 06:00:56,23.32,2.31,5.744999999999999,8.190000000000001,64.05,0.0,604.73
2019-07-07 07:00:56,21.58,2.2,4.645,7.24,64.62,0.0,609.4
2019-07-07 08:00:56,15.91,2.4,3.605,6.345000000000001,63.79,0.0,606.19
2019-07-07 09:00:56,14.98,3.69,7.2700000000000005,11.82,63.76,0.0,621.55
2019-07-07 10:00:56,11.72,3.66,5.6850000000000005,9.77,73.04,0.0,607.63
2019-07-07 11:00:56,16.23,3.28,4.9,8.95,76.84,0.0,495.46
2019-07-07 12:00:56,12.0,3.7,6.475,11.440000000000001,80.36,0.0,599.78
2019-07-07 13:00:56,12.67,5.63,6.734999999999999,14.03,79.11,0.0,638.2
2019-07-07 14:00:56,12.86,6.09,6.57,12.905000000000001,79.88,0.0,596.54
2019-07-07 15:00:56,9.96,6.76,6.425,12.739999999999998,80.49,0.0,611.51
2019-07-07 16:00:56,15.19,8.48,6.385,13.504999999999999,78.61,0.0,629.99
2019-07-07 17:00:56,14.72,10.08,5.91,12.46,85.7,0.0,638.42
2019-07-07 18:00:56,15.5,9.98,5.445,11.809999999999999,84.73,0.0,607.11
2019-07-07 19:00:56,17.07,8.02,4.905,10.015,86.42,0.0,610.48
2019-07-07 20:00:56,12.33,6.42,4.855,9.885,82.38,0.0,595.79
2019-07-07 21:00:56,11.86,5.6,6.325,11.095,78.21,0.0,653.31
2019-07-07 22:00:56,14.37,4.95,6.985,11.105,72.33,0.0,682.93
2019-07-07 23:00:56,11.95,4.03,6.3149999999999995,8.89,72.77,0.0,661.75
2019-07-08 00:00:56,17.23,4.23,6.185,9.745000000000001,69.28,0.0,671.25
2019-07-08 01:00:56,24.11,5.67,9.015,12.945,65.34,0.0,616.94
2019-07-08 02:00:56,19.5,5.31,10.56,14.295,64.71,0.0,644.65
2019-07-08 03:00:56,13.72,5.27,27.075,32.395,35.5,0.0,766.74
2019-07-08 04:00:56,11.26,8.18,41.635,54.905,21.22,0.0,597.43
2019-07-08 05:00:56,17.95,11.43,37.06,44.635,21.03,0.0,562.97
2019-07-08 06:00:56,16.17,8.13,34.565,39.730000000000004,26.19,0.0,643.43
2019-07-08 07:00:56,24.78,10.0,34.735,42.084999999999994,28.27,0.0,704.72
2019-07-08 08:00:56,18.14,9.31,45.97,67.285,29.0,0.0,628.2
2019-07-08 09:00:56,17.86,8.38,56.945,86.07499999999999,14.23,0.0,616.67
2019-07-08 10:00:56,22.38,14.72,55.64,84.825,24.48,0.0,621.33
2019-07-08 11:00:56,26.67,11.83,63.26,85.73500000000001,48.57,0.0,724.03
2019-07-08 12:00:56,28.67,8.91,47.144999999999996,62.925,64.61,0.0,633.01
2019-07-08 13:00:56,23.83,7.57,40.834999999999994,53.18,80.94,0.0,553.34
2019-07-08 14:00:56,22.98,7.55,25.33,35.225,93.78,0.0,350.34
2019-07-08 15:00:56,23.29,6.34,17.16,25.68,94.1,0.0,455.98
2019-07-08 16:00:56,24.72,6.34,32.144999999999996,41.510000000000005,92.5,0.0,597.35
2019-07-08 17:00:56,21.36,6.09,31.439999999999998,41.41,92.33,0.0,540.72
2019-07-08 18:00:56,19.32,14.45,22.84,36.065,79.72,0.0,440.41
2019-07-08 19:00:56,23.62,12.94,18.765,30.125,82.0,0.0,513.93
2019-07-08 20:00:56,21.91,8.3,12.95,21.455,77.84,0.0,537.26
2019-07-08 21:00:56,24.7,6.71,10.0,15.04,81.24,0.0,560.19
2019-07-08 22:00:56,33.45,3.53,11.24,15.629999999999999,77.73,0.0,550.16
2019-07-08 23:00:56,27.38,3.98,10.175,13.510000000000002,84.36,0.0,559.27
2019-07-09 00:00:56,25.0,3.9,9.99,13.77,79.62,0.0,556.7
2019-07-09 01:00:56,20.02,5.97,15.665,20.945,66.79,0.0,574.01
2019-07-09 02:00:56,18.07,3.2,13.16,17.5,69.94,0.0,576.31
2019-07-09 03:00:56,16.78,3.65,10.98,15.13,73.09,0.0,529.7
2019-07-09 04:00:56,25.0,5.03,9.245,14.344999999999999,75.78,0.0,526.18
2019-07-09 05:00:56,18.74,4.16,9.475000000000001,14.545,70.21,0.0,525.68
2019-07-09 06:00:56,15.56,7.04,11.425,15.11,72.14,0.0,560.84
2019-07-09 07:00:56,11.85,4.47,19.75,24.935,58.44,0.0,604.87
2019-07-09 08:00:56,10.21,2.25,12.675,17.1,75.22,0.0,619.24
2019-07-09 09:00:56,19.25,2.53,14.51,20.05,70.4,0.0,621.16
2019-07-09 10:00:56,17.38,2.75,22.064999999999998,30.72,78.05,0.0,680.94
2019-07-09 11:00:56,13.56,1.82,27.71,34.845,86.86,0.0,671.99
2019-07-09 12:00:56,14.16,6.38,26.78,36.394999999999996,79.6,0.0,496.67
2019-07-09 13:00:56,13.67,9.94,24.1,34.65,83.23,0.0,591.21
2019-07-09 14:00:56,17.86,7.9,47.7,58.620000000000005,97.51,0.0,734.84
2019-07-09 15:00:56,18.33,8.77,58.515,68.93,107.54,0.0,885.0
2019-07-09 16:00:56,20.55,11.49,41.755,49.74,122.35,0.0,770.98
2019-07-09 17:00:56,26.45,16.01,26.175,35.69,74.43,0.0,590.97
2019-07-09 18:00:56,28.2,12.1,14.8,24.715,72.79,0.0,564.28
2019-07-09 19:00:56,29.66,9.44,14.940000000000001,23.970000000000002,67.98,0.0,533.82
2019-07-09 20:00:56,22.83,7.94,13.195,21.32,75.0,0.0,570.26
2019-07-09 21:00:56,16.4,5.31,9.505,14.329999999999998,80.31,0.0,578.58
2019-07-09 22:00:56,15.94,4.36,10.495,14.125,74.61,0.0,698.46
2019-07-09 23:00:56,16.63,3.67,8.745,11.370000000000001,73.3,0.0,679.68
2019-07-10 00:00:56,16.9,4.32,10.945,14.015,66.44,0.0,678.0
2019-07-10 01:00:56,14.93,6.49,17.595,23.700000000000003,49.61,0.0,600.06
2019-07-10 02:00:56,14.37,9.35,23.08,30.7,38.18,0.0,682.59
2019-07-10 03:00:56,15.03,11.47,16.23,23.79,42.19,0.0,574.99
2019-07-10 04:00:56,17.6,8.04,17.33,25.47,36.49,0.0,573.56
2019-07-10 05:00:56,19.3,8.41,12.805,19.52,53.99,0.0,556.89
2019-07-10 06:00:56,17.28,7.09,9.025,15.76,62.83,0.0,575.29
2019-07-10 07:00:56,16.21,9.16,8.92,13.709999999999999,66.96,0.0,611.89
2019-07-10 08:00:56,16.88,6.34,14.954999999999998,19.345,58.96,0.0,640.15
2019-07-10 09:00:56,21.94,5.2,18.015,25.695,57.25,0.0,663.43
2019-07-10 10:00:56,23.03,5.41,15.965,24.84,51.64,0.0,642.83
2019-07-10 11:00:56,18.82,9.31,14.585,24.75,48.75,0.0,651.76
2019-07-10 12:00:56,14.13,7.24,11.705,21.18,56.4,0.0,664.72
2019-07-10 13:00:56,10.19,9.95,10.93,21.645,56.29,0.0,612.39
2019-07-10 14:00:56,8.37,8.08,11.26,21.235,66.0,0.0,589.96
2019-07-10 15:00:56,13.67,9.07,11.275,21.655,63.85,0.0,563.9
2019-07-10 16:00:56,10.1,7.93,11.35,21.745,62.26,0.0,564.86
2019-07-10 17:00:56,8.13,9.73,11.215,21.285,62.88,0.0,506.53
2019-07-10 18:00:56,7.23,7.98,11.56,22.345,64.9,0.0,475.33
2019-07-10 19:00:56,5.83,7.38,11.49,21.075000000000003,64.38,0.0,602.88
2019-07-10 20:00:56,5.21,6.83,11.405000000000001,19.005,64.12,0.0,724.35
2019-07-10 21:00:56,4.82,4.54,10.885,16.285,64.65,0.0,763.48
2019-07-10 22:00:56,4.54,3.4,9.635,14.7,70.94,0.0,736.44
2019-07-10 23:00:56,5.15,4.79,18.715,22.68,57.03,0.0,736.88
2019-07-11 00:00:56,9.03,3.98,13.25,17.44,59.62,0.0,779.93
2019-07-11 01:00:56,12.73,3.79,22.205000000000002,27.96,41.34,0.0,694.14
2019-07-11 02:00:56,11.61,5.76,11.780000000000001,15.765,54.04,0.0,676.07
2019-07-11 03:00:56,9.58,8.73,13.54,21.25,39.14,0.0,646.04
2019-07-11 04:00:56,11.01,8.79,12.815,20.835,41.07,0.0,648.29
2019-07-11 05:00:56,10.97,7.36,19.4,25.48,36.4,0.0,724.34
2019-07-11 06:00:56,18.85,6.81,16.97,24.119999999999997,30.5,0.0,713.59
2019-07-11 07:00:56,19.7,6.54,12.445,17.305,47.58,0.0,613.78
2019-07-11 08:00:56,14.8,9.79,11.0,19.86,46.44,0.0,546.06
2019-07-11 09:00:56,15.52,8.54,15.105,26.78,40.89,0.0,486.29
2019-07-11 10:00:56,16.74,7.56,12.995,22.275000000000002,48.84,0.0,501.94
2019-07-11 11:00:56,12.58,6.5,14.6,24.69,49.75,0.0,547.61
2019-07-11 12:00:56,11.21,8.24,13.649999999999999,23.965000000000003,49.66,0.0,413.26
2019-07-11 13:00:56,9.46,7.27,14.81,26.305,47.01,0.0,526.04
2019-07-11 14:00:56,13.52,7.08,12.524999999999999,22.919999999999998,52.09,0.0,1057.78
2019-07-11 15:00:56,12.03,6.98,12.27,23.724999999999998,51.98,0.0,1081.73
2019-07-11 16:00:56,9.65,6.99,13.424999999999999,24.25,47.76,0.0,1072.5
2019-07-11 17:00:56,8.02,8.01,13.92,25.355,51.2,0.0,1066.71
2019-07-11 18:00:56,10.61,7.29,14.19,24.45,53.73,0.0,1093.56
2019-07-11 19:00:56,21.09,7.83,15.175,25.955,54.17,0.0,758.71
2019-07-11 20:00:56,15.8,6.46,15.080000000000002,24.264999999999997,54.18,0.0,621.85
2019-07-11 21:00:56,12.57,7.85,10.32,19.39,56.43,0.0,657.86
2019-07-11 22:00:56,11.11,6.73,11.370000000000001,18.900000000000002,50.86,0.0,679.55
2019-07-11 23:00:56,8.86,4.63,17.99,26.105,35.52,0.0,658.29
2019-07-12 00:00:56,8.28,6.35,13.24,19.54,41.89,0.0,685.82
2019-07-12 01:00:56,8.87,6.47,14.485,21.365,40.49,0.0,641.12
2019-07-12 02:00:56,7.95,5.83,17.65,25.86,33.16,0.0,612.91
2019-07-12 03:00:56,12.58,6.62,13.39,19.665,34.22,0.0,643.46
2019-07-12 04:00:56,9.86,5.84,12.455,18.705,32.57,0.0,615.34
2019-07-12 05:00:56,13.09,5.52,18.39,25.91,26.66,0.0,581.29
2019-07-12 06:00:56,10.23,6.55,15.01,22.815,31.52,0.0,622.96
2019-07-12 07:00:56,11.35,5.73,13.565000000000001,20.174999999999997,32.86,0.0,648.51
2019-07-12 08:00:56,10.23,4.85,21.54,35.975,22.16,0.0,634.83
2019-07-12 09:00:56,12.31,5.55,39.195,65.925,15.58,0.0,645.25
2019-07-12 10:00:56,11.06,5.86,17.025000000000002,27.65,38.5,0.0,569.49
2019-07-12 11:00:56,19.44,6.35,23.385,35.25,50.92,0.0,631.67
2019-07-12 12:00:56,18.14,6.23,24.72,36.365,55.55,0.0,711.22
2019-07-12 13:00:56,20.18,6.61,36.775000000000006,50.72,35.68,0.0,621.59
2019-07-12 14:00:56,16.18,6.34,24.015,34.425,38.19,0.0,546.01
2019-07-12 15:00:56,20.8,6.35,13.12,22.445,58.11,0.0,473.35
2019-07-12 16:00:56,15.35,4.96,18.21,26.41,66.07,0.0,554.23
2019-07-12 17:00:56,13.77,6.22,36.36,47.675,55.09,0.0,538.8
2019-07-12 18:00:56,13.92,5.4,47.55,57.099999999999994,54.61,0.0,552.91
2019-07-12 19:00:56,16.46,5.6,55.135,64.885,44.75,0.0,624.87
2019-07-12 20:00:56,16.68,7.11,36.75,46.894999999999996,48.61,0.0,620.74
2019-07-12 21:00:56,18.47,7.07,21.005,29.36,51.12,0.0,569.88
2019-07-12 22:00:56,14.71,6.15,24.71,30.66,44.51,0.0,594.75
2019-07-12 23:00:56,13.9,5.96,28.35,34.97,35.19,0.0,655.86
2019-07-13 00:00:56,16.3,5.43,23.605,29.849999999999998,33.28,0.0,592.79
2019-07-13 01:00:56,18.34,7.8,26.51,37.06,21.9,0.0,588.1
2019-07-13 02:00:56,13.86,7.2,20.474999999999998,27.45,31.7,0.0,554.87
2019-07-13 03:00:56,10.98,7.84,14.835,20.715,44.25,0.0,646.3
2019-07-13 04:00:56,11.79,6.91,16.09,21.99,38.11,0.0,602.42
2019-07-13 05:00:56,12.43,7.72,29.965,41.089999999999996,9.36,0.0,567.17
2019-07-13 06:00:56,15.68,7.09,33.805,43.03,10.09,0.0,570.43
2019-07-13 07:00:56,12.9,7.53,29.485,38.855000000000004,11.26,0.0,619.7
2019-07-13 08:00:56,24.76,7.54,29.055,41.37,14.86,0.0,649.9
2019-07-13 09:00:56,27.41,7.16,26.130000000000003,36.605000000000004,41.15,0.0,615.35
2019-07-13 10:00:56,26.29,7.52,37.815,50.605000000000004,47.55,0.0,651.25
2019-07-13 11:00:56,30.57,6.52,27.700000000000003,37.620000000000005,58.95,0.0,633.44
2019-07-13 12:00:56,23.55,5.13,31.695,41.875,58.58,0.0,573.98
2019-07-13 13:00:56,29.69,7.83,26.445,36.34,58.73,0.0,580.08
2019-07-13 14:00:56,22.25,7.14,23.005000000000003,31.055,70.78,0.0,705.36
2019-07-13 15:00:56,20.43,8.1,19.265,26.130000000000003,75.69,0.0,699.12
2019-07-13 16:00:56,19.38,9.21,15.440000000000001,22.03,81.18,0.0,662.88
2019-07-13 17:00:56,16.15,10.65,16.48,22.65,76.01,0.0,649.41
2019-07-13 18:00:56,12.49,11.36,9.8,16.545,64.33,0.0,585.71
2019-07-13 19:00:56,14.37,9.52,8.555,14.785,70.51,0.0,606.23
2019-07-13 20:00:56,12.64,7.98,7.635,12.485,71.97,0.0,658.56
2019-07-13 21:00:56,12.85,7.57,9.285,13.42,67.46,0.0,620.28
2019-07-13 22:00:56,14.23,6.24,18.34,22.775000000000002,50.86,0.0,616.6
2019-07-13 23:00:56,12.95,5.64,12.05,15.735,62.28,0.0,654.42
2019-07-14 00:00:56,11.6,6.5,8.905,12.549999999999999,62.17,0.0,626.31
2019-07-14 01:00:56,19.31,6.19,10.41,14.055,58.06,0.0,615.02
