Tarih,PM10 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2020-05-26 01:00:56,-,"293,32","26,19","37,61"
2020-05-26 02:00:56,-,"251,82","19,53","31,10"
2020-05-26 03:00:56,-,"324,88","19,67","31,10"
2020-05-26 04:00:56,-,"345,19","18,43","33,27"
2020-05-26 05:00:56,-,"401,69","20,45","32,87"
2020-05-26 06:00:56,-,"447,83","20,40","32,98"
2020-05-26 07:00:56,-,"376,28","24,56","33,98"
2020-05-26 08:00:56,-,"320,38","24,96","38,19"
2020-05-26 09:00:56,-,"301,50","25,49","34,03"
2020-05-26 10:00:56,-,"272,97","26,49","38,25"
2020-05-26 11:00:56,-,"285,24","24,96","35,78"
2020-05-26 12:00:56,-,"281,26","23,17","34,91"
2020-05-26 13:00:56,-,"389,91","35,77","48,96"
2020-05-26 14:00:56,-,"379,97","28,23","37,67"
2020-05-26 15:00:56,-,"384,12","27,82","38,88"
2020-05-26 16:00:56,-,"407,92","25,26","38,12"
2020-05-26 17:00:56,-,"450,53","27,84","40,29"
2020-05-26 18:00:56,-,"451,51","25,15","37,62"
2020-05-26 19:00:56,-,"382,92","24,89","39,29"
2020-05-26 20:00:56,-,"392,80","28,57","37,11"
2020-05-26 21:00:56,-,"367,52","27,80","38,05"
2020-05-26 22:00:56,-,"371,27","30,54","40,17"
2020-05-26 23:00:56,-,"327,00","28,79","40,92"
2020-05-27 00:00:56,-,"292,77","27,40","38,75"
2020-05-27 01:00:56,-,"346,73","27,55","38,18"
2020-05-27 02:00:56,-,"324,15","26,62","36,48"
2020-05-27 03:00:56,-,"346,99","26,67","37,16"
2020-05-27 04:00:56,-,"329,53","24,64","37,55"
2020-05-27 05:00:56,-,"304,44","23,06","37,20"
2020-05-27 06:00:56,-,"279,93","24,46","36,18"
2020-05-27 07:00:56,-,"385,83","25,64","35,35"
2020-05-27 08:00:56,-,"399,88","24,15","37,20"
2020-05-27 09:00:56,-,"386,03","24,60","35,32"
2020-05-27 10:00:56,-,"384,73","24,90","38,00"
2020-05-27 11:00:56,-,"354,72","22,67","32,76"
2020-05-27 12:00:56,-,"261,48","23,93","37,91"
2020-05-27 13:00:56,-,"294,64","23,56","35,07"
2020-05-27 14:00:56,-,"284,72","24,07","35,58"
2020-05-27 15:00:56,-,"340,50","24,25","36,57"
2020-05-27 16:00:56,-,"328,69","29,66","39,40"
2020-05-27 17:00:56,-,"354,41","31,98","44,23"
2020-05-27 18:00:56,-,"289,60","23,64","36,62"
2020-05-27 19:00:56,-,"354,97","22,98","32,29"
2020-05-27 20:00:56,-,"505,32","19,25","29,60"
2020-05-27 21:00:56,-,"662,84","20,81","34,68"
2020-05-27 22:00:56,-,"422,47","21,95","32,25"
2020-05-27 23:00:56,-,"384,81","21,52","33,96"
2020-05-28 00:00:56,-,"383,51","24,12","36,00"
2020-05-28 01:00:56,-,"346,15","26,14","35,98"
2020-05-28 02:00:56,-,"365,70","24,51","33,81"
2020-05-28 03:00:56,-,"381,22","38,44","48,39"
2020-05-28 04:00:56,-,"360,62","35,50","47,18"
2020-05-28 05:00:56,-,"352,88","68,97","78,20"
2020-05-28 06:00:56,-,"366,40","77,85","88,01"
2020-05-28 07:00:56,-,"363,67","63,99","74,88"
2020-05-28 08:00:56,-,"343,56","69,13","81,52"
2020-05-28 09:00:56,-,"316,49","84,93","102,73"
2020-05-28 10:00:56,-,"355,08","97,55","122,33"
2020-05-28 11:00:56,-,"453,85","96,57","118,78"
2020-05-28 12:00:56,-,"397,01","73,05","96,97"
2020-05-28 13:00:56,-,"475,43","75,85","95,68"
2020-05-28 14:00:56,-,"473,66","82,14","98,71"
2020-05-28 15:00:56,-,"485,76","50,05","64,93"
2020-05-28 16:00:56,-,"486,33","41,01","56,18"
2020-05-28 17:00:56,-,"521,43","91,13","129,15"
2020-05-28 18:00:56,-,"622,83","149,43","186,43"
2020-05-28 19:00:56,-,"472,81","169,03","205,14"
2020-05-28 20:00:56,-,"755,00","130,17","139,05"
2020-05-28 21:00:56,-,"391,10","192,82","201,76"
2020-05-28 22:00:56,-,"445,32","168,97","178,67"
2020-05-28 23:00:56,-,"270,74","105,55","114,85"
2020-05-29 00:00:56,-,"238,06","63,29","74,62"
2020-05-29 01:00:56,-,"375,31","47,26","57,08"
2020-05-29 02:00:56,-,"591,65","55,74","65,74"
2020-05-29 03:00:56,-,"495,19","53,39","61,10"
2020-05-29 04:00:56,-,"440,97","55,77","64,50"
2020-05-29 05:00:56,-,"502,35","68,82","78,55"
2020-05-29 06:00:56,-,"462,47","68,27","77,46"
2020-05-29 07:00:56,-,"375,08","69,97","80,43"
2020-05-29 08:00:56,-,"351,90","109,52","129,92"
2020-05-29 09:00:56,-,"347,60","125,27","153,84"
2020-05-29 10:00:56,-,"318,50","92,24","108,30"
2020-05-29 11:00:56,-,"320,16","77,19","95,31"
2020-05-29 12:00:56,-,"326,32","52,45","70,51"
2020-05-29 13:00:56,-,"348,68","44,55","60,63"
2020-05-29 14:00:56,-,"347,07","34,75","47,08"
2020-05-29 15:00:56,-,"312,41","38,51","53,45"
2020-05-29 16:00:56,-,"343,03","39,88","55,14"
2020-05-29 17:00:56,-,"340,54","43,25","56,36"
2020-05-29 18:00:56,-,"404,74","49,64","64,87"
2020-05-29 19:00:56,-,"302,60","65,70","80,40"
2020-05-29 20:00:56,-,"338,76","63,33","71,62"
2020-05-29 21:00:56,-,"334,19","89,54","95,77"
2020-05-29 22:00:56,-,"296,89","105,82","111,44"
2020-05-29 23:00:56,-,"242,80","103,25","108,30"
2020-05-30 00:00:56,-,"250,42","89,65","96,26"
2020-05-30 01:00:56,-,"381,42","73,01","81,69"
2020-05-30 02:00:56,-,"391,05","58,67","68,24"
2020-05-30 03:00:56,-,"401,78","59,73","69,48"
2020-05-30 04:00:56,-,"431,02","62,35","69,16"
2020-05-30 05:00:56,-,"427,88","63,88","74,11"
2020-05-30 06:00:56,-,"400,21","67,88","75,76"
2020-05-30 07:00:56,-,"409,18","55,78","68,34"
2020-05-30 08:00:56,-,"358,63","51,85","66,72"
2020-05-30 09:00:56,-,"471,58","79,03","103,95"
2020-05-30 10:00:56,-,"358,65","49,22","63,39"
2020-05-30 11:00:56,-,"319,91","27,39","38,54"
2020-05-30 12:00:56,-,"370,64","25,94","38,24"
2020-05-30 13:00:56,-,"276,34","27,72","40,26"
2020-05-30 14:00:56,-,"310,15","26,43","36,87"
2020-05-30 15:00:56,-,"281,84","23,79","38,12"
2020-05-30 16:00:56,-,"305,92","27,34","40,47"
2020-05-30 17:00:56,-,"294,48","28,91","42,63"
2020-05-30 18:00:56,-,"314,12","33,74","45,21"
2020-05-30 19:00:56,-,"372,08","41,94","57,72"
2020-05-30 20:00:56,-,"399,25","65,55","77,63"
2020-05-30 21:00:56,-,"483,38","73,03","82,31"
2020-05-30 22:00:56,-,"500,79","84,10","90,58"
2020-05-30 23:00:56,-,"704,45","97,66","105,65"
2020-05-31 00:00:56,-,"712,02","96,89","104,33"
2020-05-31 01:00:56,-,"322,03","100,02","107,14"
2020-05-31 02:00:56,-,"411,69","130,61","141,65"
2020-05-31 03:00:56,-,"365,09","108,85","116,07"
2020-05-31 04:00:56,-,"331,17","122,36","129,16"
2020-05-31 05:00:56,-,"367,63","144,23","155,07"
2020-05-31 06:00:56,-,"413,11","185,01","274,04"
2020-05-31 07:00:56,-,"441,04","197,24","351,71"
2020-05-31 08:00:56,-,"342,34","180,09","254,02"
2020-05-31 09:00:56,-,"264,23","121,32","155,35"
2020-05-31 10:00:56,-,"563,97","65,14","82,09"
2020-05-31 11:00:56,-,"212,62","32,86","45,23"
2020-05-31 12:00:56,-,"200,87","32,72","45,30"
2020-05-31 13:00:56,-,"356,42","29,22","42,55"
2020-05-31 14:00:56,-,"379,73","28,66","42,46"
2020-05-31 15:00:56,-,"380,89","29,65","41,40"
2020-05-31 16:00:56,-,"414,23","29,75","39,68"
2020-05-31 17:00:56,-,"456,88","32,58","44,06"
2020-05-31 18:00:56,-,"489,50","47,50","58,93"
2020-05-31 19:00:56,-,"345,83","37,65","47,68"
2020-05-31 20:00:56,-,"359,55","58,98","67,16"
2020-05-31 21:00:56,-,"339,09","48,75","58,03"
2020-05-31 22:00:56,-,"299,17","48,25","59,27"
2020-05-31 23:00:56,-,"241,28","44,60","54,98"
2020-06-01 00:00:56,-,"347,26","101,50","118,30"
2020-06-01 01:00:56,-,"309,70","94,03","101,12"
2020-06-01 02:00:56,-,"344,20","63,66","72,31"
2020-06-01 03:00:56,-,"553,66","107,63","120,56"
2020-06-01 04:00:56,-,"217,53","56,82","65,05"
2020-06-01 05:00:56,-,"219,33","43,20","51,25"
2020-06-01 06:00:56,-,"193,15","35,79","46,64"
2020-06-01 07:00:56,-,"366,60","65,94","74,16"
2020-06-01 08:00:56,-,"367,59","89,26","107,45"
2020-06-01 09:00:56,-,"352,60","107,63","141,76"
2020-06-01 10:00:56,-,"400,50","165,12","258,60"
2020-06-01 11:00:56,-,"424,87","157,59","210,48"
2020-06-01 12:00:56,-,"287,14","96,58","116,84"
2020-06-01 13:00:56,-,"419,46","61,25","79,25"
2020-06-01 14:00:56,-,"487,79","42,12","54,53"
2020-06-01 15:00:56,-,"467,49","38,93","49,48"
2020-06-01 16:00:56,-,"409,23","30,71","40,73"
2020-06-01 17:00:56,-,"439,15","75,14","96,51"
2020-06-01 18:00:56,-,"448,28","80,41","94,64"
2020-06-01 19:00:56,-,"336,22","96,00","110,96"
2020-06-01 20:00:56,-,"369,54","116,40","125,95"
2020-06-01 21:00:56,-,-,"23,03","36,02"
2020-06-01 22:00:56,-,-,"20,96","32,12"
2020-06-01 23:00:56,-,-,"22,46","36,32"
2020-06-02 00:00:56,-,-,"22,56","31,87"
2020-06-02 01:00:56,-,"361,02","22,87","33,91"
2020-06-02 02:00:56,-,"384,40","20,60","34,00"
2020-06-02 03:00:56,-,"384,41","24,43","36,55"
2020-06-02 04:00:56,-,"347,37","19,74","30,64"
2020-06-02 05:00:56,-,"337,77","17,37","30,65"
2020-06-02 06:00:56,-,"387,13","20,92","31,48"
2020-06-02 07:00:56,-,"386,04","26,47","38,09"
2020-06-02 08:00:56,-,"416,00","82,35","90,73"
2020-06-02 09:00:56,-,"412,46","100,70","116,31"
2020-06-02 10:00:56,-,"407,26","105,38","122,39"
2020-06-02 11:00:56,-,"386,67","100,82","127,22"
2020-06-02 12:00:56,-,"361,15","126,51","160,69"
2020-06-02 13:00:56,-,"308,65","101,60","133,85"
2020-06-02 14:00:56,-,"197,99","61,26","82,21"
2020-06-02 15:00:56,-,"234,03","108,04","140,51"
2020-06-02 16:00:56,-,"304,58","106,52","132,95"
2020-06-02 17:00:56,-,"324,11","112,27","130,45"
2020-06-02 18:00:56,-,"323,44","86,36","95,38"
2020-06-02 19:00:56,-,"368,33","23,11","34,79"
2020-06-02 20:00:56,-,"337,25","23,01","33,85"
2020-06-02 21:00:56,-,"320,54","23,06","35,03"
2020-06-02 22:00:56,-,"442,49","25,39","37,32"
2020-06-02 23:00:56,-,"404,36","21,35","31,93"
2020-06-03 00:00:56,-,"427,14","19,78","32,02"
2020-06-03 01:00:56,-,"375,76","17,86","29,26"
2020-06-03 02:00:56,-,"479,10","19,53","32,56"
2020-06-03 03:00:56,-,"465,99","23,60","34,52"
2020-06-03 04:00:56,-,"530,68","58,29","68,85"
2020-06-03 05:00:56,-,"595,40","124,30","160,14"
2020-06-03 06:00:56,-,"604,89","109,70","124,97"
2020-06-03 07:00:56,-,"370,57","128,36","199,37"
2020-06-03 08:00:56,-,"551,64","128,71","248,44"
2020-06-03 09:00:56,-,"936,57","132,40","241,32"
2020-06-03 10:00:56,-,"734,36","158,17","242,79"
2020-06-03 11:00:56,-,"256,24","104,10","140,53"
2020-06-03 12:00:56,-,"60,53","47,73","60,94"
2020-06-03 13:00:56,-,"329,09","35,59","48,81"
2020-06-03 14:00:56,-,"408,61","71,32","102,48"
2020-06-03 15:00:56,-,"470,69","141,53","175,64"
2020-06-03 16:00:56,-,"479,71","170,42","231,99"
2020-06-03 17:00:56,-,"430,95","111,04","133,02"
2020-06-03 18:00:56,-,"393,06","100,75","120,89"
2020-06-03 19:00:56,-,"384,86","109,12","130,30"
2020-06-03 20:00:56,-,"424,27","159,64","184,23"
2020-06-03 21:00:56,-,"519,62","176,98","186,27"
2020-06-03 22:00:56,-,"579,26","128,04","133,38"
2020-06-03 23:00:56,-,"625,44","98,48","105,07"
2020-06-04 00:00:56,-,"507,30","63,11","72,58"
2020-06-04 01:00:56,-,"397,54","128,11","140,74"
2020-06-04 02:00:56,-,"249,38","55,23","64,73"
2020-06-04 03:00:56,-,"243,31","32,72","43,57"
2020-06-04 04:00:56,-,"236,07","36,42","47,69"
2020-06-04 05:00:56,-,"230,45","31,15","40,29"
2020-06-04 06:00:56,-,"325,71","46,35","56,10"
2020-06-04 07:00:56,-,"375,17","50,30","62,95"
2020-06-04 08:00:56,-,"316,42","42,96","56,47"
2020-06-04 09:00:56,-,"329,05","43,92","59,64"
2020-06-04 10:00:56,-,"384,87","55,99","74,13"
2020-06-04 11:00:56,-,"312,72","44,64","62,58"
2020-06-04 12:00:56,-,"282,69","44,08","58,32"
2020-06-04 13:00:56,-,"295,19","35,44","47,91"
2020-06-04 14:00:56,-,"368,47",-,-
2020-06-04 15:00:56,-,-,-,-
2020-06-04 16:00:56,-,"308,03","37,62","53,06"
2020-06-04 17:00:56,-,"349,59","42,08","60,54"
2020-06-04 18:00:56,-,"322,06","43,17","56,03"
2020-06-04 19:00:56,-,"388,29","51,75","64,11"
2020-06-04 20:00:56,-,"562,19","65,57","76,91"
2020-06-04 21:00:56,-,"584,86","51,86","63,44"
2020-06-04 22:00:56,-,"870,92","111,73","118,44"
2020-06-04 23:00:56,-,"962,73","139,38","143,25"
2020-06-05 00:00:56,-,"935,56","162,67","166,97"
2020-06-05 01:00:56,-,"535,06","143,64","151,27"
2020-06-05 02:00:56,-,"676,78","213,11","222,65"
2020-06-05 03:00:56,-,"705,06","226,35","278,25"
2020-06-05 04:00:56,-,"672,68","221,58","342,70"
2020-06-05 05:00:56,-,"792,80","224,47",-
2020-06-05 06:00:56,-,"856,21","225,03",-
2020-06-05 07:00:56,-,"328,73","199,31","301,17"
2020-06-05 08:00:56,-,"82,19","159,10","248,71"
2020-06-05 09:00:56,-,"338,83","258,73",-
2020-06-05 10:00:56,-,"116,25","142,70","237,74"
2020-06-05 11:00:56,-,-,"52,81","63,46"
2020-06-05 12:00:56,-,-,"47,27","62,28"
2020-06-05 13:00:56,-,"343,77","49,42","60,35"
2020-06-05 14:00:56,-,"375,02","35,20","46,92"
2020-06-05 15:00:56,-,"326,93","31,88","47,28"
2020-06-05 16:00:56,-,"252,59","40,28","55,08"
2020-06-05 17:00:56,-,"259,07","51,50","63,57"
2020-06-05 18:00:56,-,"272,73","58,31","68,87"
2020-06-05 19:00:56,-,"351,09","58,13","69,45"
2020-06-05 20:00:56,-,"429,19","53,06","65,02"
2020-06-05 21:00:56,-,"638,95","95,30","101,64"
2020-06-05 22:00:56,-,"605,44","34,34","46,62"
2020-06-05 23:00:56,-,"546,40","34,47","43,39"
2020-06-06 00:00:56,-,"572,64","32,88","44,62"
2020-06-06 01:00:56,-,"366,46","30,94","39,99"
2020-06-06 02:00:56,-,"343,29","29,93","48,10"
2020-06-06 03:00:56,-,"346,22","28,21","37,20"
2020-06-06 04:00:56,-,"338,13","26,57","38,47"
2020-06-06 05:00:56,-,"324,56","23,21","36,47"
2020-06-06 06:00:56,-,"358,90","35,10","44,43"
2020-06-06 07:00:56,-,"385,33","29,31","35,28"
2020-06-06 08:00:56,-,"439,24","26,10","46,96"
2020-06-06 09:00:56,-,"318,23","38,90","49,63"
2020-06-06 10:00:56,-,"244,01","41,57","56,81"
2020-06-06 11:00:56,-,"180,88","44,98","59,20"
2020-06-06 12:00:56,-,"160,14","70,56","85,91"
2020-06-06 13:00:56,-,"302,78","67,04","80,64"
2020-06-06 14:00:56,-,"244,29","67,95","84,16"
2020-06-06 15:00:56,-,"298,01","115,33","141,47"
2020-06-06 16:00:56,-,"264,86","49,32","60,76"
2020-06-06 17:00:56,-,"342,07","51,80","65,49"
2020-06-06 18:00:56,-,"392,87","41,47","49,52"
2020-06-06 19:00:56,-,"336,43","26,40","34,51"
2020-06-06 20:00:56,-,"266,58","31,69","49,20"
2020-06-06 21:00:56,-,"333,61","36,44","50,08"
2020-06-06 22:00:56,-,"392,86","39,34","47,38"
2020-06-06 23:00:56,-,"412,88","38,78","46,08"
2020-06-07 00:00:56,-,"480,91","31,50","46,45"
2020-06-07 01:00:56,-,"678,76","168,38","219,65"
2020-06-07 02:00:56,-,"603,48","216,86","215,04"
2020-06-07 03:00:56,-,"585,85","163,95","168,80"
2020-06-07 04:00:56,-,"640,06","168,50","172,72"
2020-06-07 05:00:56,-,"543,91","156,86","159,23"
2020-06-07 06:00:56,-,"490,63","129,35","134,28"
2020-06-07 07:00:56,-,"369,29","88,57","98,44"
2020-06-07 08:00:56,-,"305,80","78,13","89,31"
2020-06-07 09:00:56,-,"271,77","59,69","76,26"
2020-06-07 10:00:56,-,"320,19","47,37","64,35"
2020-06-07 11:00:56,-,"279,57","47,43","62,20"
2020-06-07 12:00:56,-,"257,40","55,47","67,00"
2020-06-07 13:00:56,-,"358,22","60,45","76,83"
2020-06-07 14:00:56,-,"369,07","45,45","58,39"
2020-06-07 15:00:56,-,"323,69","42,37","53,72"
2020-06-07 16:00:56,-,"316,48","38,30","54,64"
2020-06-07 17:00:56,-,"380,80","60,65","73,09"
2020-06-07 18:00:56,-,"443,92","78,46","94,42"
2020-06-07 19:00:56,-,"336,00","64,36","77,44"
2020-06-07 20:00:56,-,"544,14","86,79","101,06"
2020-06-07 21:00:56,-,"724,92","200,30","206,06"
2020-06-07 22:00:56,-,"901,49","153,99","159,84"
2020-06-07 23:00:56,-,"987,11","119,15","124,55"
2020-06-08 00:00:56,-,"772,39","86,11","93,89"
2020-06-08 01:00:56,-,"433,48","77,28","84,73"
2020-06-08 02:00:56,-,"464,89","85,13","92,99"
2020-06-08 03:00:56,-,"470,82","89,81","97,14"
2020-06-08 04:00:56,-,"467,66","94,84","102,07"
2020-06-08 05:00:56,-,"517,63","99,03","108,46"
2020-06-08 06:00:56,-,"443,11","80,08","88,22"
2020-06-08 07:00:56,-,"347,10","66,81","78,64"
2020-06-08 08:00:56,-,"256,71","44,42","54,24"
2020-06-08 09:00:56,-,"155,00","57,16","73,60"
2020-06-08 10:00:56,-,"232,55","144,07","194,82"
2020-06-08 11:00:56,-,"143,80","131,21","171,67"
2020-06-08 12:00:56,-,"14,82","78,26","98,58"
2020-06-08 13:00:56,-,"329,57","71,11","90,10"
2020-06-08 14:00:56,-,"326,53","66,68","85,26"
2020-06-08 15:00:56,-,"194,65","69,34","85,07"
2020-06-08 16:00:56,-,"211,89","75,89","88,97"
2020-06-08 17:00:56,-,"236,48","76,43","92,85"
2020-06-08 18:00:56,-,"372,54","84,95","95,73"
2020-06-08 19:00:56,-,"451,99","110,76","127,48"
2020-06-08 20:00:56,-,"408,77","110,80","119,83"
2020-06-08 21:00:56,-,"466,18","95,37","104,01"
2020-06-08 22:00:56,-,"448,15","78,12","85,94"
2020-06-08 23:00:56,-,"391,22","51,40","64,16"
2020-06-09 00:00:56,-,"400,58","59,41","66,72"
2020-06-09 01:00:56,-,"373,60","49,84","59,05"
2020-06-09 02:00:56,-,"419,24","40,03","49,20"
2020-06-09 03:00:56,-,"430,18","42,27","54,79"
2020-06-09 04:00:56,-,"440,89","32,00","46,56"
2020-06-09 05:00:56,-,"544,29","67,95","79,47"
2020-06-09 06:00:56,-,"969,27","200,35","219,14"
2020-06-09 07:00:56,-,"77,44","155,93","191,49"
2020-06-09 08:00:56,-,-,"96,03","116,36"
2020-06-09 09:00:56,-,"21,35","108,36","136,70"
2020-06-09 10:00:56,-,"10,95","171,17","231,38"
2020-06-09 11:00:56,-,"95,57","230,45","326,56"
2020-06-09 12:00:56,-,-,"135,21","162,14"
2020-06-09 13:00:56,-,"315,17","90,63","100,99"
2020-06-09 14:00:56,-,"381,61","132,37","150,18"
2020-06-09 15:00:56,-,"369,51","115,59","128,68"
2020-06-09 16:00:56,-,"417,21","165,36","175,73"
2020-06-09 17:00:56,-,"390,74","105,24","117,59"
2020-06-09 18:00:56,-,"223,86","25,91","39,87"
2020-06-09 19:00:56,-,"446,14","20,82","35,43"
2020-06-09 20:00:56,-,"518,21","19,41","32,44"
2020-06-09 21:00:56,-,"575,47","18,18","32,63"
2020-06-09 22:00:56,-,"643,77","23,17","31,68"
2020-06-09 23:00:56,-,"690,53","21,92","33,12"
2020-06-10 00:00:56,-,"675,22","18,65","29,33"
2020-06-10 01:00:56,-,"376,41","20,39","39,31"
2020-06-10 02:00:56,-,"376,39","19,98","36,63"
2020-06-10 03:00:56,-,"372,42","24,52","35,60"
2020-06-10 04:00:56,-,"393,69","27,24","42,46"
2020-06-10 05:00:56,-,"421,75","24,90","34,48"
2020-06-10 06:00:56,-,"404,28","22,58","34,45"
2020-06-10 07:00:56,-,"347,43","26,61","35,77"
2020-06-10 08:00:56,-,"379,78","30,60","43,20"
2020-06-10 09:00:56,-,"348,62","23,70","37,07"
2020-06-10 10:00:56,-,"864,59","188,57",-
2020-06-10 11:00:56,-,"726,40","200,03","318,19"
2020-06-10 12:00:56,-,-,-,-
2020-06-10 13:00:56,-,-,-,-
2020-06-10 14:00:56,-,-,-,-
2020-06-10 15:00:56,-,-,-,-
2020-06-10 16:00:56,-,-,-,-
2020-06-10 17:00:56,-,-,-,-
2020-06-10 18:00:56,-,-,-,-
2020-06-10 19:00:56,-,-,-,-
2020-06-10 20:00:56,-,-,-,-
2020-06-10 21:00:56,-,-,-,-
2020-06-10 22:00:56,-,-,-,-
2020-06-10 23:00:56,-,-,-,-
2020-06-11 00:00:56,-,-,-,-
2020-06-11 01:00:56,-,-,-,-
2020-06-11 02:00:56,-,-,-,-
2020-06-11 03:00:56,-,-,-,-
2020-06-11 04:00:56,-,-,-,-
2020-06-11 05:00:56,-,-,-,-
2020-06-11 06:00:56,-,-,-,-
2020-06-11 07:00:56,-,-,-,-
2020-06-11 08:00:56,-,-,-,-
2020-06-11 09:00:56,-,-,-,-
2020-06-11 10:00:56,-,-,-,-
2020-06-11 11:00:56,-,-,-,-
2020-06-11 12:00:56,-,-,-,-
2020-06-11 13:00:56,-,-,-,-
2020-06-11 14:00:56,-,"219,48","51,40","66,45"
2020-06-11 15:00:56,-,"183,59","43,95","55,35"
2020-06-11 16:00:56,-,"208,60","41,99","53,97"
2020-06-11 17:00:56,-,"252,04","59,93","73,16"
2020-06-11 18:00:56,-,"282,39","70,84","86,59"
2020-06-11 19:00:56,-,"355,83","102,21","115,13"
2020-06-11 20:00:56,-,"430,24","102,89","110,75"
2020-06-11 21:00:56,-,"462,31","137,50","141,30"
2020-06-11 22:00:56,-,"475,45","129,49","133,70"
2020-06-11 23:00:56,-,"497,73","108,14","113,24"
2020-06-12 00:00:56,-,"460,24","65,06","74,17"
2020-06-12 01:00:56,-,"388,55","110,72","116,73"
2020-06-12 02:00:56,-,"395,03","90,40","97,18"
2020-06-12 03:00:56,-,"432,45","148,97","151,91"
2020-06-12 04:00:56,-,"465,69","143,16","146,97"
2020-06-12 05:00:56,-,"429,21","124,39","130,36"
2020-06-12 06:00:56,-,"372,80","73,46","82,82"
2020-06-12 07:00:56,-,"353,54","76,56","85,25"
2020-06-12 08:00:56,-,"380,57","81,71","97,19"
2020-06-12 09:00:56,-,"466,92","61,53","78,91"
2020-06-12 10:00:56,-,"426,49","40,19","55,50"
2020-06-12 11:00:56,-,"465,16","35,76","48,79"
2020-06-12 12:00:56,-,"392,01","29,28","43,84"
2020-06-12 13:00:56,-,"338,43","27,10","40,70"
2020-06-12 14:00:56,-,"246,55","32,20","44,98"
2020-06-12 15:00:56,-,"278,72","56,55","70,55"
2020-06-12 16:00:56,-,"301,07","49,26","64,74"
2020-06-12 17:00:56,-,"248,47","56,29","70,22"
2020-06-12 18:00:56,-,"212,65","44,44","56,73"
2020-06-12 19:00:56,-,"384,05","63,81","75,56"
2020-06-12 20:00:56,-,"378,49","45,60","56,44"
2020-06-12 21:00:56,-,"353,90","39,15","51,53"
2020-06-12 22:00:56,-,"401,31","42,95","51,93"
2020-06-12 23:00:56,-,"432,02","67,54","78,09"
2020-06-13 00:00:56,-,"624,27","130,18","135,45"
2020-06-13 01:00:56,-,"333,60","123,43","128,25"
2020-06-13 02:00:56,-,"257,48","127,30","132,00"
2020-06-13 03:00:56,-,"112,65","81,36","90,04"
2020-06-13 04:00:56,-,"22,99","63,70","72,59"
2020-06-13 05:00:56,-,"30,85","48,02","56,71"
2020-06-13 06:00:56,-,"67,59","59,30","69,01"
2020-06-13 07:00:56,-,"398,83","60,09","70,18"
2020-06-13 08:00:56,-,"331,00","85,20","100,75"
2020-06-13 09:00:56,-,"298,87","59,11","77,78"
2020-06-13 10:00:56,-,"284,01","38,68","51,90"
2020-06-13 11:00:56,-,"250,77","42,05","56,53"
2020-06-13 12:00:56,-,"196,85","40,71","54,50"
2020-06-13 13:00:56,-,"332,71","36,27","49,31"
2020-06-13 14:00:56,-,"329,68","32,88","48,03"
2020-06-13 15:00:56,-,"355,99","31,45","44,73"
2020-06-13 16:00:56,-,"344,37","39,70","55,33"
2020-06-13 17:00:56,-,"354,45","57,08","72,08"
2020-06-13 18:00:56,-,"280,91","51,37","67,06"
2020-06-13 19:00:56,-,"322,81","52,18","65,86"
2020-06-13 20:00:56,-,"310,62","54,87","67,72"
2020-06-13 21:00:56,-,"367,50","84,62","92,94"
2020-06-13 22:00:56,-,"409,36","111,53","116,74"
2020-06-13 23:00:56,-,"419,47","118,07","124,22"
2020-06-14 00:00:56,-,"429,17","100,70","106,45"
2020-06-14 01:00:56,-,"369,03","97,40","102,77"
2020-06-14 02:00:56,-,"267,10","64,63","72,57"
2020-06-14 03:00:56,-,"363,02","91,64","100,78"
2020-06-14 04:00:56,-,"313,13","67,87","78,21"
2020-06-14 05:00:56,-,"231,04","51,68","62,11"
2020-06-14 06:00:56,-,"210,87","33,17","45,40"
2020-06-14 07:00:56,-,"343,75","39,92","49,83"
2020-06-14 08:00:56,-,"357,17","60,36","72,76"
2020-06-14 09:00:56,-,"406,47","72,88","83,96"
2020-06-14 10:00:56,-,"376,18","89,68","105,62"
2020-06-14 11:00:56,-,"373,05","74,59","90,01"
2020-06-14 12:00:56,-,"370,30","46,85","60,22"
2020-06-14 13:00:56,-,"321,98","35,30","49,92"
2020-06-14 14:00:56,-,"312,87","38,23","49,67"
2020-06-14 15:00:56,-,"388,09","38,07","51,84"
2020-06-14 16:00:56,-,"384,24","34,36","47,42"
2020-06-14 17:00:56,-,"391,19","44,06","58,35"
2020-06-14 18:00:56,-,"367,42","40,52","53,51"
2020-06-14 19:00:56,-,"406,34","38,52","50,29"
2020-06-14 20:00:56,-,"426,59","55,43","67,64"
2020-06-14 21:00:56,-,"548,57","73,56","80,12"
2020-06-14 22:00:56,-,"510,80","54,11","60,41"
2020-06-14 23:00:56,-,"492,54","73,46","82,43"
2020-06-15 00:00:56,-,"706,30","181,95","187,18"
2020-06-15 01:00:56,-,"443,58","119,28","123,65"
2020-06-15 02:00:56,-,"246,06","40,64","53,45"
2020-06-15 03:00:56,-,"213,69","32,02","42,21"
2020-06-15 04:00:56,-,"190,34","25,81","35,28"
2020-06-15 05:00:56,-,"213,34","26,86","39,30"
2020-06-15 06:00:56,-,"323,28","76,76","83,28"
2020-06-15 07:00:56,-,"454,81","179,11","214,10"
2020-06-15 08:00:56,-,"415,67","178,25","310,66"
