Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-08-30 03:00:56,19.94333333333333,2.5420000000000003,9.793333333333333,13.336666666666668,17.55,437.6533333333333,16.916666666666668
2018-08-30 04:00:56,17.488333333333333,2.612,6.666666666666667,8.503333333333334,14.78,396.39,17.376666666666665
2018-08-30 05:00:56,17.16,2.7720000000000002,6.3133333333333335,8.036666666666667,13.27,400.17,21.386666666666667
2018-08-30 06:00:56,16.556666666666665,2.932,6.795,8.595,14.87,412.37333333333333,26.496666666666663
2018-08-30 07:00:56,16.169999999999998,2.9659999999999997,10.118333333333334,13.975,15.22,413.87,22.383333333333336
2018-08-30 08:00:56,19.341666666666665,2.9179999999999997,15.108333333333333,27.848333333333333,16.92,491.65666666666664,18.693333333333335
2018-08-30 09:00:56,16.903333333333332,2.656,11.966666666666667,16.718333333333334,12.23,418.2266666666667,27.41
2018-08-30 10:00:56,15.426666666666666,2.198,9.345,13.081666666666665,12.24,390.22,36.89
2018-08-30 11:00:56,15.898333333333332,2.476,8.245000000000001,11.575,14.91,385.31666666666666,40.32333333333333
2018-08-30 12:00:56,16.956666666666667,2.42,10.209999999999999,14.418333333333335,16.55,417.98333333333335,38.193333333333335
2018-08-30 13:00:56,18.655,2.496,11.406666666666666,15.790000000000001,18.81,425.76666666666665,38.02333333333333
2018-08-30 14:00:56,18.465,2.522,12.584999999999999,17.481666666666666,18.88,431.5733333333333,37.56
2018-08-30 15:00:56,18.561666666666667,2.608,12.791666666666666,16.66,17.68,430.1533333333333,37.89333333333334
2018-08-30 16:00:56,21.66,2.612,16.011666666666667,21.013333333333332,21.51,496.02666666666664,39.0
2018-08-30 17:00:56,26.498333333333335,2.576,15.355,19.676666666666666,21.23,489.2633333333333,39.49666666666667
2018-08-30 18:00:56,26.871666666666666,2.5180000000000002,18.32666666666667,25.625,20.66,468.8833333333334,37.803333333333335
2018-08-30 19:00:56,26.366666666666667,2.648,24.884999999999998,41.46666666666666,22.49,532.3666666666667,31.259999999999998
2018-08-30 20:00:56,29.640000000000004,2.612,22.55,27.646666666666665,27.37,543.6833333333333,31.263333333333335
2018-08-30 21:00:56,32.55833333333333,2.506,24.185000000000002,29.82,28.45,583.8066666666667,25.633333333333336
2018-08-30 22:00:56,33.265,2.186,24.32,31.778333333333332,27.48,620.9266666666666,20.99
2018-08-30 23:00:56,34.24166666666667,2.32,22.764999999999997,30.523333333333337,23.7,577.2666666666667,20.183333333333334
2018-08-31 00:00:56,32.29333333333334,2.34,27.063333333333333,37.06666666666667,20.17,610.0733333333333,17.85333333333333
2018-08-31 01:00:56,32.571666666666665,2.524,19.036666666666665,25.433333333333334,23.14,572.2966666666667,17.136666666666667
2018-08-31 02:00:56,34.125,2.522,15.790000000000001,20.643333333333334,21.32,528.21,18.456666666666667
2018-08-31 03:00:56,28.479999999999997,2.488,11.283333333333333,14.004999999999999,20.47,470.66,20.516666666666666
2018-08-31 04:00:56,27.748333333333335,2.618,8.698333333333334,11.025,23.07,440.6466666666667,18.326666666666668
2018-08-31 05:00:56,29.496666666666666,2.622,7.994999999999999,10.318333333333332,23.76,438.41333333333336,13.25
2018-08-31 06:00:56,25.356666666666666,2.676,7.838333333333333,9.806666666666668,23.12,431.00333333333333,13.8
2018-08-31 07:00:56,22.64166666666667,2.82,12.761666666666668,19.07333333333333,22.21,471.9533333333334,12.68
